variant,held_out,target,inner_estimate,outer_pds
shrunk_g1,orion_hct116,NCLN,0.747191011235955,0.7196969696969697
shrunk_g1,orion_hct116,NFE2L1,0.11235955056179775,0.9318181818181819
shrunk_g1,orion_hct116,NGLY1,0.9438202247191012,0.9393939393939394
shrunk_g1,orion_hct116,NIPAL3,0.5337078651685394,0.5643939393939394
shrunk_g1,orion_hct116,NT5DC1,0.48876404494382025,0.9356060606060606
shrunk_g1,orion_hct116,NUP37,1.0,0.7992424242424243
shrunk_g1,orion_hct116,PAN2,0.9925093632958801,0.9962121212121212
shrunk_g1,orion_hct116,PAPOLA,0.9625468164794007,1.0
shrunk_g1,orion_hct116,PATL1,0.848314606741573,0.696969696969697
shrunk_g1,orion_hct116,PCGF1,1.0,0.24621212121212122
shrunk_g1,orion_hct116,PCGF6,1.0,1.0
shrunk_g1,orion_hct116,PDCD4,0.30711610486891383,0.14393939393939392
shrunk_g1,orion_hct116,PDE6D,0.7659176029962547,0.7083333333333333
shrunk_g1,orion_hct116,PDK1,0.46629213483146065,0.9015151515151515
shrunk_g1,orion_hct116,PHF19,0.6104868913857677,0.25
shrunk_g1,orion_hct116,PHF23,1.0,0.9318181818181819
shrunk_g1,orion_hct116,PHF8,1.0,1.0
shrunk_g1,orion_hct116,PI4KB,0.6853932584269663,0.9583333333333334
shrunk_g1,orion_hct116,PIM2,0.8052434456928839,0.8977272727272727
shrunk_g1,orion_hct116,PIN1,0.34269662921348315,0.9242424242424242
shrunk_g1,orion_hct116,PINK1,0.99812734082397,0.8977272727272727
shrunk_g1,orion_hct116,PLAGL2,0.9756554307116105,0.21212121212121215
shrunk_g1,orion_hct116,PLCG1,0.08239700374531833,0.8333333333333334
shrunk_g1,orion_hct116,PNP,0.8333333333333333,0.5340909090909092
shrunk_g1,orion_hct116,POLD4,0.31835205992509363,0.17803030303030298
shrunk_g1,orion_hct116,POR,0.9250936329588015,0.5833333333333333
shrunk_g1,orion_hct116,PPIF,0.2940074906367041,0.6818181818181819
shrunk_g1,orion_hct116,PPIP5K2,0.0393258426966292,0.17803030303030298
shrunk_g1,orion_hct116,PQBP1,1.0,0.9962121212121212
shrunk_g1,orion_hct116,PRDX3,0.8764044943820224,0.5303030303030303
shrunk_g1,orion_hct116,PRKAB2,0.4737827715355805,0.8712121212121212
shrunk_g1,orion_hct116,PRKACA,0.4550561797752809,0.25757575757575757
shrunk_g1,orion_hct116,PRMT2,0.9606741573033708,0.7840909090909091
shrunk_g1,orion_hct116,PRMT6,0.6741573033707865,0.9924242424242424
shrunk_g1,orion_hct116,PRMT7,0.6535580524344569,0.9015151515151515
shrunk_g1,orion_hct116,PRNP,0.9307116104868913,0.6060606060606061
shrunk_g1,orion_hct116,PSKH1,0.6779026217228464,0.18560606060606055
shrunk_g1,orion_hct116,PTMS,0.9831460674157304,0.9356060606060606
shrunk_g1,orion_hct116,PTOV1,0.06741573033707865,0.4015151515151515
shrunk_g1,orion_hct116,PYCR1,0.2584269662921348,0.02651515151515149
shrunk_g1,orion_hct116,RABEP2,0.11985018726591762,0.7348484848484849
shrunk_g1,orion_hct116,RBM18,1.0,1.0
shrunk_g1,orion_hct116,RBM26,1.0,1.0
shrunk_g1,orion_hct116,RBM4B,0.6629213483146068,0.6818181818181819
shrunk_g1,orion_hct116,RBM5,1.0,1.0
shrunk_g1,orion_hct116,RC3H2,0.6479400749063671,0.9128787878787878
shrunk_g1,orion_hct116,REV1,0.22284644194756553,0.75
shrunk_g1,orion_hct116,RNF10,0.8146067415730337,1.0
shrunk_g1,orion_hct116,RNF141,0.19662921348314605,0.3522727272727273
shrunk_g1,orion_hct116,RNF2,0.9719101123595506,0.8977272727272727
shrunk_g1,orion_hct116,RSRC1,0.9550561797752809,0.9583333333333334
shrunk_g1,orion_hct116,S100A11,0.151685393258427,0.9356060606060606
shrunk_g1,orion_hct116,SAP30L,0.40074906367041196,0.24242424242424243
shrunk_g1,orion_hct116,SFXN4,0.6554307116104869,0.821969696969697
shrunk_g1,orion_hct116,SH2D3A,0.250936329588015,0.31818181818181823
shrunk_g1,orion_hct116,SHPRH,0.5355805243445693,0.4242424242424242
shrunk_g1,orion_hct116,SIN3B,1.0,0.9583333333333334
shrunk_g1,orion_hct116,SLC25A13,0.898876404494382,0.9772727272727273
shrunk_g1,orion_hct116,SLC39A1,0.48314606741573035,0.6287878787878788
shrunk_g1,orion_hct116,SMARCA5,0.99812734082397,0.9848484848484849
shrunk_g1,orion_hct116,SMARCC2,0.03370786516853935,0.6401515151515151
shrunk_g1,orion_hct116,SMYD2,0.853932584269663,0.7310606060606061
shrunk_g1,orion_hct116,SND1,0.9868913857677903,0.6060606060606061
shrunk_g1,orion_hct116,SNRK,0.7134831460674157,0.5606060606060606
shrunk_g1,orion_hct116,SNX4,0.47191011235955055,0.7234848484848485
shrunk_g1,orion_hct116,SRSF5,0.9775280898876404,0.6590909090909092
shrunk_g1,orion_hct116,SSR4,0.9943820224719101,0.9924242424242424
shrunk_g1,orion_hct116,STAT6,0.4307116104868914,0.12121212121212122
shrunk_g1,orion_hct116,SUPT7L,0.9868913857677902,0.8598484848484849
shrunk_g1,orion_hct116,SYVN1,0.9943820224719101,0.9924242424242424
shrunk_g1,orion_hct116,TARBP2,0.6610486891385768,0.4507575757575758
shrunk_g1,orion_hct116,TBCK,1.0,1.0
shrunk_g1,orion_hct116,TEAD4,0.301498127340824,0.9886363636363636
shrunk_g1,orion_hct116,TEX2,0.9925093632958801,0.9924242424242424
shrunk_g1,orion_hct116,TFCP2,0.6629213483146067,0.9393939393939394
shrunk_g1,orion_hct116,THAP3,0.7921348314606742,0.9583333333333334
shrunk_g1,orion_hct116,THAP7,0.99812734082397,0.9507575757575758
shrunk_g1,orion_hct116,TIMM17B,0.99812734082397,1.0
shrunk_g1,orion_hct116,TIMM50,0.8726591760299625,0.15909090909090906
shrunk_g1,orion_hct116,TMCO6,0.22659176029962547,0.6401515151515151
shrunk_g1,orion_hct116,TMED3,0.28651685393258425,0.8371212121212122
shrunk_g1,orion_hct116,TMEM186,0.6872659176029963,0.9053030303030303
shrunk_g1,orion_hct116,TMEM209,0.8408239700374532,0.6666666666666667
shrunk_g1,orion_hct116,TMEM41B,0.15917602996254682,0.6742424242424243
shrunk_g1,orion_hct116,TMF1,0.19475655430711614,0.7462121212121212
shrunk_g1,orion_hct116,TRAPPC6A,0.09737827715355807,0.9962121212121212
shrunk_g1,orion_hct116,TRIB3,0.9194756554307116,0.9886363636363636
shrunk_g1,orion_hct116,TRIM35,0.41198501872659177,0.6439393939393939
shrunk_g1,orion_hct116,TRIP4,0.8782771535580525,0.9015151515151515
shrunk_g1,orion_hct116,TRMT1,0.38014981273408244,0.20833333333333337
shrunk_g1,orion_hct116,TRPC4AP,0.6741573033707865,0.928030303030303
shrunk_g1,orion_hct116,TWF2,0.4812734082397004,0.9583333333333334
shrunk_g1,orion_hct116,UPF3B,0.9531835205992509,1.0
shrunk_g1,orion_hct116,USP28,0.17790262172284643,0.5606060606060606
shrunk_g1,orion_hct116,VIM,0.9344569288389513,0.12121212121212122
shrunk_g1,orion_hct116,WBP4,0.9138576779026217,1.0
shrunk_g1,orion_hct116,YIPF6,0.4307116104868913,0.9962121212121212
shrunk_g1,orion_hct116,ZBTB34,0.11985018726591762,0.24621212121212122
shrunk_g1,orion_hct116,ZBTB41,0.8108614232209738,0.13636363636363635
shrunk_g1,orion_hct116,ZBTB48,1.0,0.4545454545454546
shrunk_g1,orion_hct116,ZC3HAV1,0.9176029962546817,0.6174242424242424
shrunk_g1,orion_hct116,ZDHHC12,0.8689138576779026,0.6666666666666667
shrunk_g1,orion_hct116,ZDHHC4,0.7827715355805244,0.8371212121212122
shrunk_g1,orion_hct116,ZFP62,0.8632958801498127,0.875
shrunk_g1,orion_hct116,ZHX3,0.5674157303370786,0.8674242424242424
shrunk_g1,orion_hct116,ZKSCAN1,0.7771535580524345,0.8825757575757576
shrunk_g1,orion_hct116,ZKSCAN2,0.8445692883895131,0.5075757575757576
shrunk_g1,orion_hct116,ZKSCAN3,0.6142322097378277,0.7007575757575757
shrunk_g1,orion_hct116,ZNF16,0.8258426966292135,0.21969696969696972
shrunk_g1,orion_hct116,ZNF174,0.7078651685393258,0.9053030303030303
shrunk_g1,orion_hct116,ZNF219,0.14794007490636707,0.12878787878787878
shrunk_g1,orion_hct116,ZNF22,0.9288389513108615,0.21590909090909094
shrunk_g1,orion_hct116,ZNF25,0.14419475655430714,0.5757575757575757
shrunk_g1,orion_hct116,ZNF251,0.8295880149812734,0.0037878787878787845
shrunk_g1,orion_hct116,ZNF280C,0.7865168539325842,0.4734848484848485
shrunk_g1,orion_hct116,ZNF282,0.3726591760299625,0.07954545454545459
shrunk_g1,orion_hct116,ZNF32,0.09363295880149813,0.36363636363636365
shrunk_g1,orion_hct116,ZNF324,0.15543071161048688,0.9356060606060606
shrunk_g1,orion_hct116,ZNF397,0.8838951310861424,0.9583333333333334
shrunk_g1,orion_hct116,ZNF410,0.8857677902621722,0.9734848484848485
shrunk_g1,orion_hct116,ZNF444,0.09925093632958804,0.9204545454545454
shrunk_g1,orion_hct116,ZNF462,0.9775280898876404,1.0
shrunk_g1,orion_hct116,ZNF496,0.07303370786516855,0.6363636363636364
shrunk_g1,orion_hct116,ZNF507,1.0,1.0
shrunk_g1,orion_hct116,ZNF514,0.9662921348314606,0.5946969696969697
shrunk_g1,orion_hct116,ZNF526,0.7827715355805244,0.8901515151515151
shrunk_g1,orion_hct116,ZNF530,0.7827715355805244,0.9015151515151515
shrunk_g1,orion_hct116,ZNF543,0.9868913857677902,0.8977272727272727
shrunk_g1,orion_hct116,ZNF627,0.8239700374531835,0.9886363636363636
shrunk_g1,orion_hct116,ZNF641,0.7397003745318351,0.303030303030303
shrunk_g1,orion_hct116,ZNF670,0.10674157303370785,0.015151515151515138
shrunk_g1,orion_hct116,ZNF714,0.9681647940074907,0.7954545454545454
shrunk_g1,orion_hct116,ZNF740,0.651685393258427,0.7992424242424243
shrunk_g1,orion_hct116,ZNF768,0.5374531835205993,0.7537878787878788
shrunk_g1,orion_hct116,ZNF777,0.8595505617977528,0.75
shrunk_g1,orion_hct116,ZNF783,0.599250936329588,0.10984848484848486
shrunk_g1,orion_hct116,ZNF784,0.5692883895131087,0.09469696969696972
shrunk_g1,orion_hct116,ZNF786,0.06928838951310862,0.1742424242424242
shrunk_g1,orion_hct116,ZNF821,0.21161048689138573,1.0
shrunk_g1,orion_hek293t,ACLY,0.99812734082397,0.9891696750902527
shrunk_g1,orion_hek293t,ADNP,0.8520599250936329,0.9927797833935018
shrunk_g1,orion_hek293t,AGO1,0.2902621722846442,0.9169675090252708
shrunk_g1,orion_hek293t,AKAP1,0.6161048689138576,0.4693140794223827
shrunk_g1,orion_hek293t,AKT2,1.0,0.9711191335740073
shrunk_g1,orion_hek293t,ALG12,0.9400749063670412,0.8844765342960289
shrunk_g1,orion_hek293t,ANKZF1,1.0,0.8844765342960289
shrunk_g1,orion_hek293t,ANP32B,0.9588014981273407,0.7111913357400722
shrunk_g1,orion_hek293t,AP2A2,0.9569288389513109,0.5776173285198556
shrunk_g1,orion_hek293t,API5,0.9831460674157303,0.6245487364620939
shrunk_g1,orion_hek293t,ARL14EP,0.9925093632958801,0.7436823104693141
shrunk_g1,orion_hek293t,ASCC2,0.9831460674157304,0.014440433212996373
shrunk_g1,orion_hek293t,BCKDK,0.8352059925093633,0.21660649819494582
shrunk_g1,orion_hek293t,BCL6,0.5861423220973783,0.9169675090252708
shrunk_g1,orion_hek293t,BCL7C,0.898876404494382,0.5992779783393503
shrunk_g1,orion_hek293t,BRD1,0.9700374531835205,0.20216606498194944
shrunk_g1,orion_hek293t,BRPF1,0.9962546816479401,1.0
shrunk_g1,orion_hek293t,CAND1,0.99812734082397,0.6389891696750902
shrunk_g1,orion_hek293t,CARM1,1.0,1.0
shrunk_g1,orion_hek293t,CAT,0.5580524344569289,0.3898916967509025
shrunk_g1,orion_hek293t,CCDC112,0.9194756554307116,0.018050541516245522
shrunk_g1,orion_hek293t,CHD3,0.5674157303370786,0.6389891696750902
shrunk_g1,orion_hek293t,CHD6,0.451310861423221,0.9675090252707581
shrunk_g1,orion_hek293t,CHKB,0.4307116104868914,0.05054151624548742
shrunk_g1,orion_hek293t,CLCN6,0.49812734082397003,0.855595667870036
shrunk_g1,orion_hek293t,COIL,0.9943820224719101,0.21299638989169678
shrunk_g1,orion_hek293t,COMMD8,0.4925093632958802,0.7833935018050542
shrunk_g1,orion_hek293t,COQ10B,0.6760299625468165,0.8411552346570397
shrunk_g1,orion_hek293t,CSNK2A1,1.0,1.0
shrunk_g1,orion_hek293t,CYTH2,0.696629213483146,0.2310469314079422
shrunk_g1,orion_hek293t,DBF4B,0.4269662921348315,0.592057761732852
shrunk_g1,orion_hek293t,DBN1,0.6722846441947565,0.6606498194945849
shrunk_g1,orion_hek293t,DCAF16,0.3445692883895131,0.5415162454873645
shrunk_g1,orion_hek293t,DCP2,1.0,1.0
shrunk_g1,orion_hek293t,DDHD1,0.8932584269662922,0.9169675090252708
shrunk_g1,orion_hek293t,DEAF1,0.9063670411985019,0.49097472924187724
shrunk_g1,orion_hek293t,DEK,0.6235955056179775,0.4223826714801444
shrunk_g1,orion_hek293t,DHRS1,0.8352059925093633,0.9711191335740073
shrunk_g1,orion_hek293t,DHX35,1.0,0.8844765342960289
shrunk_g1,orion_hek293t,DLAT,0.4475655430711611,0.33574007220216606
shrunk_g1,orion_hek293t,DMTF1,0.7883895131086143,0.9350180505415162
shrunk_g1,orion_hek293t,DNTTIP1,1.0,0.6209386281588447
shrunk_g1,orion_hek293t,DRG2,0.8689138576779026,0.8953068592057761
shrunk_g1,orion_hek293t,DTNBP1,0.6086142322097379,0.7364620938628159
shrunk_g1,orion_hek293t,DVL3,0.07865168539325845,0.6101083032490975
shrunk_g1,orion_hek293t,E2F1,0.9850187265917603,0.7833935018050542
shrunk_g1,orion_hek293t,EAPP,0.8838951310861424,0.47653429602888087
shrunk_g1,orion_hek293t,ELK1,0.8558052434456929,0.9530685920577617
shrunk_g1,orion_hek293t,EPC2,0.9962546816479401,0.924187725631769
shrunk_g1,orion_hek293t,EPM2AIP1,0.9831460674157304,0.25992779783393505
shrunk_g1,orion_hek293t,EZH2,0.9943820224719101,0.7942238267148014
shrunk_g1,orion_hek293t,FAM120A,0.9906367041198502,0.9963898916967509
shrunk_g1,orion_hek293t,FCGRT,0.7621722846441947,0.20938628158844763
shrunk_g1,orion_hek293t,FHL3,0.9550561797752809,0.5667870036101084
shrunk_g1,orion_hek293t,FOXN2,1.0,1.0
shrunk_g1,orion_hek293t,FOXO4,0.99812734082397,0.3646209386281588
shrunk_g1,orion_hek293t,FUBP3,0.8876404494382022,0.9927797833935018
shrunk_g1,orion_hek293t,FXYD5,0.5449438202247191,0.631768953068592
shrunk_g1,orion_hek293t,GIGYF2,1.0,1.0
shrunk_g1,orion_hek293t,GLI3,0.99812734082397,0.9963898916967509
shrunk_g1,orion_hek293t,GMEB2,0.7602996254681649,0.9963898916967509
shrunk_g1,orion_hek293t,GPATCH8,0.9625468164794007,1.0
shrunk_g1,orion_hek293t,GRAMD1A,0.6741573033707866,0.4115523465703971
shrunk_g1,orion_hek293t,GTF2IRD1,0.7303370786516854,0.516245487364621
shrunk_g1,orion_hek293t,HDAC1,0.6142322097378277,0.25992779783393505
shrunk_g1,orion_hek293t,HDAC8,0.19101123595505615,0.9927797833935018
shrunk_g1,orion_hek293t,HMGN3,0.8183520599250936,0.09025270758122739
shrunk_g1,orion_hek293t,HMGN4,0.951310861423221,0.3393501805054152
shrunk_g1,orion_hek293t,HMGXB3,1.0,1.0
shrunk_g1,orion_hek293t,HOMEZ,0.35767790262172283,0.3393501805054152
shrunk_g1,orion_hek293t,HSBP1,0.5636704119850187,0.924187725631769
shrunk_g1,orion_hek293t,HSP90AB1,0.9812734082397003,0.5018050541516246
shrunk_g1,orion_hek293t,IFI27L2,0.8576779026217228,0.45848375451263534
shrunk_g1,orion_hek293t,IFNAR2,0.6853932584269662,0.9638989169675091
shrunk_g1,orion_hek293t,IFNGR2,0.9644194756554307,0.6714801444043321
shrunk_g1,orion_hek293t,IREB2,0.8426966292134832,0.38267148014440433
shrunk_g1,orion_hek293t,KDM5A,0.9925093632958801,1.0
shrunk_g1,orion_hek293t,KHDRBS1,0.8913857677902621,0.6101083032490975
shrunk_g1,orion_hek293t,KHSRP,0.9138576779026217,1.0
shrunk_g1,orion_hek293t,KIF2A,1.0,0.45126353790613716
shrunk_g1,orion_hek293t,KMT2A,0.9550561797752809,0.9711191335740073
shrunk_g1,orion_hek293t,LDLR,0.9925093632958801,0.8736462093862816
shrunk_g1,orion_hek293t,LMAN1,0.39700374531835203,0.3249097472924187
shrunk_g1,orion_hek293t,LMBRD2,0.5973782771535581,0.6606498194945849
shrunk_g1,orion_hek293t,LPCAT3,0.8501872659176031,0.1407942238267148
shrunk_g1,orion_hek293t,MAP2K2,0.2808988764044944,0.9602888086642599
shrunk_g1,orion_hek293t,MARCKSL1,0.44194756554307113,0.8700361010830325
shrunk_g1,orion_hek293t,MBD4,0.50187265917603,0.516245487364621
shrunk_g1,orion_hek293t,MED13,0.9588014981273408,1.0
shrunk_g1,orion_hek293t,MED15,0.44756554307116103,0.9675090252707581
shrunk_g1,orion_hek293t,MED25,0.9943820224719101,0.29963898916967513
shrunk_g1,orion_hek293t,MLLT10,0.06741573033707865,0.0830324909747292
shrunk_g1,orion_hek293t,MSANTD4,0.9943820224719101,0.927797833935018
shrunk_g1,orion_hek293t,MSI2,0.3202247191011236,0.296028880866426
shrunk_g1,orion_hek293t,MTA1,0.37640449438202245,0.9963898916967509
shrunk_g1,orion_hek293t,MTF1,0.99812734082397,1.0
shrunk_g1,orion_hek293t,MTHFSD,0.5711610486891386,0.9963898916967509
shrunk_g1,orion_hek293t,MTM1,0.9138576779026217,0.25270758122743686
shrunk_g1,orion_hek293t,MYD88,0.9026217228464419,0.8375451263537906
shrunk_g1,orion_hek293t,MYPOP,0.6179775280898876,0.9675090252707581
shrunk_g1,orion_hek293t,MYRF,0.747191011235955,0.9097472924187726
shrunk_g1,orion_hek293t,NABP2,0.9681647940074907,0.9602888086642599
shrunk_g1,orion_hek293t,NAIF1,1.0,0.9927797833935018
shrunk_g1,orion_hek293t,NCLN,0.747191011235955,0.9963898916967509
shrunk_g1,orion_hek293t,NFE2L1,0.11235955056179775,0.09025270758122739
shrunk_g1,orion_hek293t,NGLY1,0.9438202247191012,0.7653429602888087
shrunk_g1,orion_hek293t,NIPAL3,0.5337078651685394,0.8880866425992779
shrunk_g1,orion_hek293t,NIPSNAP3A,0.5917602996254682,0.4151624548736462
shrunk_g1,orion_hek293t,NT5DC1,0.48876404494382025,0.6570397111913358
shrunk_g1,orion_hek293t,NUP37,1.0,0.667870036101083
shrunk_g1,orion_hek293t,PAN2,0.9925093632958801,0.848375451263538
shrunk_g1,orion_hek293t,PAPOLA,0.9625468164794007,0.9458483754512635
shrunk_g1,orion_hek293t,PATL1,0.848314606741573,0.7220216606498195
shrunk_g1,orion_hek293t,PCGF1,1.0,1.0
shrunk_g1,orion_hek293t,PCGF6,1.0,1.0
shrunk_g1,orion_hek293t,PDCD4,0.30711610486891383,0.37545126353790614
shrunk_g1,orion_hek293t,PDE6D,0.7659176029962547,0.555956678700361
shrunk_g1,orion_hek293t,PDK1,0.46629213483146065,0.21660649819494582
shrunk_g1,orion_hek293t,PGLS,0.20599250936329588,0.667870036101083
shrunk_g1,orion_hek293t,PHF19,0.6104868913857677,0.9855595667870036
shrunk_g1,orion_hek293t,PHF23,1.0,0.9927797833935018
shrunk_g1,orion_hek293t,PHF8,1.0,0.9963898916967509
shrunk_g1,orion_hek293t,PI4KB,0.6853932584269663,0.9783393501805054
shrunk_g1,orion_hek293t,PIM2,0.8052434456928839,0.07942238267148016
shrunk_g1,orion_hek293t,PIN1,0.34269662921348315,0.5595667870036101
shrunk_g1,orion_hek293t,PINK1,0.99812734082397,1.0
shrunk_g1,orion_hek293t,PKN3,0.7958801498127341,0.3321299638989169
shrunk_g1,orion_hek293t,PLAGL2,0.9756554307116105,0.4476534296028881
shrunk_g1,orion_hek293t,PLCG1,0.08239700374531833,0.4368231046931408
shrunk_g1,orion_hek293t,PNP,0.8333333333333333,0.7581227436823105
shrunk_g1,orion_hek293t,POLD4,0.31835205992509363,0.9025270758122743
shrunk_g1,orion_hek293t,POR,0.9250936329588015,0.9638989169675091
shrunk_g1,orion_hek293t,PPIF,0.2940074906367041,0.552346570397112
shrunk_g1,orion_hek293t,PPIP5K2,0.0393258426966292,0.8050541516245487
shrunk_g1,orion_hek293t,PQBP1,1.0,1.0
shrunk_g1,orion_hek293t,PRDX3,0.8764044943820224,0.4151624548736462
shrunk_g1,orion_hek293t,PRKAB2,0.4737827715355805,0.9747292418772563
shrunk_g1,orion_hek293t,PRKACA,0.4550561797752809,0.40072202166064985
shrunk_g1,orion_hek293t,PRMT2,0.9606741573033708,0.552346570397112
shrunk_g1,orion_hek293t,PRMT6,0.6741573033707865,0.9566787003610109
shrunk_g1,orion_hek293t,PRMT7,0.6535580524344569,0.6787003610108303
shrunk_g1,orion_hek293t,PRNP,0.9307116104868913,0.148014440433213
shrunk_g1,orion_hek293t,PSKH1,0.6779026217228464,0.09747292418772568
shrunk_g1,orion_hek293t,PTMS,0.9831460674157304,0.4548736462093863
shrunk_g1,orion_hek293t,PTOV1,0.06741573033707865,0.2743682310469314
shrunk_g1,orion_hek293t,PYCR1,0.2584269662921348,0.4548736462093863
shrunk_g1,orion_hek293t,R3HCC1L,1.0,1.0
shrunk_g1,orion_hek293t,RAB5A,0.9681647940074907,0.8664259927797834
shrunk_g1,orion_hek293t,RABEP2,0.11985018726591762,0.5198555956678701
shrunk_g1,orion_hek293t,RBM18,1.0,0.9891696750902527
shrunk_g1,orion_hek293t,RBM26,1.0,1.0
shrunk_g1,orion_hek293t,RBM4B,0.6629213483146068,0.16967509025270755
shrunk_g1,orion_hek293t,RBM5,1.0,0.8808664259927798
shrunk_g1,orion_hek293t,RC3H2,0.6479400749063671,0.8953068592057761
shrunk_g1,orion_hek293t,REV1,0.22284644194756553,0.08664259927797835
shrunk_g1,orion_hek293t,RNF10,0.8146067415730337,0.9675090252707581
shrunk_g1,orion_hek293t,RNF141,0.19662921348314605,0.4115523465703971
shrunk_g1,orion_hek293t,RNF2,0.9719101123595506,1.0
shrunk_g1,orion_hek293t,RSRC1,0.9550561797752809,0.9783393501805054
shrunk_g1,orion_hek293t,S100A11,0.151685393258427,0.9350180505415162
shrunk_g1,orion_hek293t,SAP30L,0.40074906367041196,0.8880866425992779
shrunk_g1,orion_hek293t,SFXN4,0.6554307116104869,0.11191335740072206
shrunk_g1,orion_hek293t,SH2D3A,0.250936329588015,0.05054151624548742
shrunk_g1,orion_hek293t,SHPRH,0.5355805243445693,0.3537906137184116
shrunk_g1,orion_hek293t,SIN3B,1.0,0.9169675090252708
shrunk_g1,orion_hek293t,SLC25A13,0.898876404494382,1.0
shrunk_g1,orion_hek293t,SLC39A1,0.48314606741573035,0.15523465703971118
shrunk_g1,orion_hek293t,SLIRP,1.0,1.0
shrunk_g1,orion_hek293t,SMARCA5,0.99812734082397,0.9747292418772563
shrunk_g1,orion_hek293t,SMARCC2,0.03370786516853935,0.3212996389891697
shrunk_g1,orion_hek293t,SMYD2,0.853932584269663,0.7075812274368232
shrunk_g1,orion_hek293t,SND1,0.9868913857677903,0.09747292418772568
shrunk_g1,orion_hek293t,SNRK,0.7134831460674157,0.516245487364621
shrunk_g1,orion_hek293t,SNX4,0.47191011235955055,0.12635379061371843
shrunk_g1,orion_hek293t,SRSF5,0.9775280898876404,0.9061371841155235
shrunk_g1,orion_hek293t,SSR4,0.9943820224719101,1.0
shrunk_g1,orion_hek293t,STAT6,0.4307116104868914,0.5884476534296028
shrunk_g1,orion_hek293t,STK3,0.5149812734082397,0.8303249097472925
shrunk_g1,orion_hek293t,SUPT7L,0.9868913857677902,0.8844765342960289
shrunk_g1,orion_hek293t,SYVN1,0.9943820224719101,1.0
shrunk_g1,orion_hek293t,TARBP2,0.6610486891385768,0.4368231046931408
shrunk_g1,orion_hek293t,TBC1D13,0.8183520599250936,0.4693140794223827
shrunk_g1,orion_hek293t,TBCK,1.0,1.0
shrunk_g1,orion_hek293t,TEAD4,0.301498127340824,0.7617328519855595
shrunk_g1,orion_hek293t,TEX2,0.9925093632958801,0.9530685920577617
shrunk_g1,orion_hek293t,TFCP2,0.6629213483146067,1.0
shrunk_g1,orion_hek293t,THAP3,0.7921348314606742,0.9638989169675091
shrunk_g1,orion_hek293t,THAP7,0.99812734082397,1.0
shrunk_g1,orion_hek293t,TIMM17B,0.99812734082397,0.9891696750902527
shrunk_g1,orion_hek293t,TIMM50,0.8726591760299625,0.9494584837545126
shrunk_g1,orion_hek293t,TMCO6,0.22659176029962547,0.9819494584837545
shrunk_g1,orion_hek293t,TMED3,0.28651685393258425,0.07581227436823101
shrunk_g1,orion_hek293t,TMEM186,0.6872659176029963,0.8953068592057761
shrunk_g1,orion_hek293t,TMEM209,0.8408239700374532,0.776173285198556
shrunk_g1,orion_hek293t,TMEM41B,0.15917602996254682,0.8447653429602888
shrunk_g1,orion_hek293t,TMF1,0.19475655430711614,0.8375451263537906
shrunk_g1,orion_hek293t,TRAPPC6A,0.09737827715355807,0.924187725631769
shrunk_g1,orion_hek293t,TRIB3,0.9194756554307116,1.0
shrunk_g1,orion_hek293t,TRIM35,0.41198501872659177,0.06137184115523464
shrunk_g1,orion_hek293t,TRIP4,0.8782771535580525,0.3465703971119134
shrunk_g1,orion_hek293t,TRMT1,0.38014981273408244,0.17689530685920574
shrunk_g1,orion_hek293t,TRPC4AP,0.6741573033707865,0.9097472924187726
shrunk_g1,orion_hek293t,TWF2,0.4812734082397004,0.5812274368231047
shrunk_g1,orion_hek293t,UPF3B,0.9531835205992509,0.8844765342960289
shrunk_g1,orion_hek293t,UROS,0.6460674157303371,0.779783393501805
shrunk_g1,orion_hek293t,USP28,0.17790262172284643,0.2563176895306859
shrunk_g1,orion_hek293t,VIM,0.9344569288389513,0.46570397111913353
shrunk_g1,orion_hek293t,WBP4,0.9138576779026217,0.9891696750902527
shrunk_g1,orion_hek293t,YIPF6,0.4307116104868913,0.8700361010830325
shrunk_g1,orion_hek293t,ZBTB34,0.11985018726591762,0.25992779783393505
shrunk_g1,orion_hek293t,ZBTB41,0.8108614232209738,0.4223826714801444
shrunk_g1,orion_hek293t,ZBTB48,1.0,0.9891696750902527
shrunk_g1,orion_hek293t,ZC3HAV1,0.9176029962546817,0.6101083032490975
shrunk_g1,orion_hek293t,ZDHHC12,0.8689138576779026,0.02527075812274371
shrunk_g1,orion_hek293t,ZDHHC4,0.7827715355805244,1.0
shrunk_g1,orion_hek293t,ZFP62,0.8632958801498127,0.9783393501805054
shrunk_g1,orion_hek293t,ZHX3,0.5674157303370786,0.592057761732852
shrunk_g1,orion_hek293t,ZKSCAN1,0.7771535580524345,0.8122743682310469
shrunk_g1,orion_hek293t,ZKSCAN2,0.8445692883895131,0.33574007220216606
shrunk_g1,orion_hek293t,ZKSCAN3,0.6142322097378277,0.4729241877256317
shrunk_g1,orion_hek293t,ZNF16,0.8258426966292135,0.776173285198556
shrunk_g1,orion_hek293t,ZNF174,0.7078651685393258,0.7689530685920578
shrunk_g1,orion_hek293t,ZNF22,0.9288389513108615,0.8339350180505415
shrunk_g1,orion_hek293t,ZNF25,0.14419475655430714,0.19494584837545126
shrunk_g1,orion_hek293t,ZNF251,0.8295880149812734,0.6028880866425993
shrunk_g1,orion_hek293t,ZNF280C,0.7865168539325842,0.8664259927797834
