target,panel,energy,genes_z3,cells
NIPA2,False,81.7798,1998,2695
NIPAL1,False,17.1165,398,1991
NIPAL2,False,42.4432,1102,2737
NIPAL3,True,18.3412,454,2371
NIPAL4,False,31.3567,1614,2033
NIPBL,False,88.7563,2778,2133
NIPSNAP1,False,31.9069,1441,3404
NIPSNAP2,False,26.4003,1680,2720
NIPSNAP3A,True,23.6281,610,1057
NIPSNAP3B,False,22.7077,277,865
NISCH,False,20.6686,1091,3560
NIT1,False,37.0993,200,302
NIT2,False,21.9449,236,850
NKAPD1,False,62.0002,1986,1373
NKD1,False,17.1313,435,1408
NKD2,False,16.6541,247,1073
NKG7,False,19.8523,515,1491
NKIRAS1,False,159.432,138,25
NKIRAS2,False,21.3178,343,953
NKRF,False,20.9014,459,1159
NKTR,False,23.19,746,1252
NKX1-1,False,16.0154,477,1686
NKX1-2,False,17.2272,257,1091
NKX2-1,False,14.533,323,2206
NKX2-2,False,32.9614,1031,1045
NKX2-3,False,24.1963,553,1199
NKX2-4,False,16.1123,329,1465
NKX2-5,False,94.3672,2951,4092
NKX2-6,False,50.9333,1803,3081
NKX2-8,False,19.2911,819,1291
NKX3-1,False,44.4344,1038,1669
NKX3-2,False,21.0703,353,649
NKX6-1,False,33.8724,705,1587
NKX6-2,False,19.712,388,1464
NKX6-3,False,17.4335,582,1567
NLE1,False,20.2262,429,1016
NLGN2,False,33.6811,564,847
NLGN3,False,15.9185,341,983
NLK,False,16.9178,313,859
NLN,False,24.3788,582,970
NLRC5,False,16.9015,485,1821
NLRP1,False,28.8591,725,2604
NLRP2,False,18.9001,551,2626
NLRP3,False,22.7856,312,748
NLRP6,False,16.1533,575,2223
NLRX1,False,43.1528,2300,2769
NMB,False,17.91,435,1587
NME1,False,22.2413,1075,4286
NME2,False,68.2937,419,323
NME3,False,23.9871,499,806
NME4,False,19.5411,274,912
NME6,False,14.1784,210,1539
NME7,False,21.7205,557,1854
NME9,False,20.19,505,1276
NMI,False,15.1016,486,1636
NMNAT1,False,82.1278,383,129
NMNAT3,False,32.3026,931,1816
NMRAL1,False,23.387,604,1207
NMRK1,False,17.7364,693,2114
NMT1,False,41.469,385,290
NMT2,False,75.8762,3236,4693
NMUR1,False,27.2401,829,1883
NNAT,False,20.2452,1517,4257
NNMT,False,17.8476,313,1152
NNT,False,25.7419,475,1033
NOA1,False,21.8693,328,1189
NOBOX,False,16.3633,617,3257
NOC2L,False,57.3094,212,155
NOC4L,False,152.14,400,76
NOCT,False,17.6516,454,1567
NOD1,False,15.2455,502,2404
NOD2,False,47.8946,208,348
NODAL,False,21.1909,885,2761
NOG,False,37.835,1212,2594
NOL12,False,59.5347,388,239
NOL3,False,50.5737,486,621
NOL4L,False,79.5223,2780,5089
NOL6,False,140.105,805,188
NOL7,False,144.005,196,117
NOL8,False,374.206,253,14
NOLC1,False,32.1957,197,208
NOM1,False,140.601,167,44
NOMO1,False,16.6226,709,2734
NOMO2,False,40.1467,272,386
NONO,False,21.823,755,1928
NOP14,False,87.7722,159,78
NOP16,False,179.808,96,11
NOP53,False,71.9651,594,371
NOP56,False,32.8025,163,312
NOP58,False,171.44,112,12
NOP9,False,22.6252,234,656
NOPCHAP1,False,48.1453,285,268
NOS1,False,20.5889,192,708
NOS3,False,16.3612,289,1406
NOSIP,False,22.3629,745,1366
NOTCH1,False,17.1206,294,1482
NOTCH2,False,19.6021,549,1896
NOTCH2NLA,False,19.0618,319,973
NOTO,False,16.1768,472,1328
NOXA1,False,15.3962,466,1379
NPAS1,False,22.8841,349,781
NPAS2,False,33.2944,645,637
NPAS3,False,10.6404,261,1854
NPAS4,False,17.3855,392,2004
NPAT,False,172.086,577,103
NPC1,False,32.2802,396,543
NPC2,False,61.906,1655,867
NPDC1,False,24.3402,392,724
NPEPL1,False,26.9656,1010,3086
NPEPPS,False,27.4,426,670
NPHP3,False,20.8869,702,1839
NPHP4,False,18.9199,1202,2441
NPIPA1,False,15.8136,515,2536
NPIPA5,False,35.8594,531,525
NPIPA7,False,37.7789,824,780
NPIPA8,False,18.8562,765,1828
NPIPB15,False,15.0316,393,809
NPIPB3,False,37.7478,1038,1456
NPIPB4,False,13.5108,691,2010
NPIPB5,False,28.5117,753,1307
NPL,False,34.3559,525,968
NPLOC4,False,24.128,302,873
NPM1,False,43.7841,278,323
NPM3,False,27.6967,1174,3560
NPR2,False,21.5116,1019,1942
NPRL2,False,20.0821,468,1306
NPRL3,False,49.9578,1440,1868
NPTN,False,19.1815,642,1622
NPTX1,False,14.8956,441,2573
NPTXR,False,22.5593,369,892
NQO1,False,20.0083,381,1056
NQO2,False,10.4443,571,2339
NR0B1,False,19.3037,1061,2894
NR1D1,False,18.3002,693,2034
NR1D2,False,21.059,510,1552
NR1H2,False,53.6935,1777,2618
NR1H3,False,22.4324,594,1529
NR1H4,False,34.8841,1130,1924
NR1I2,False,18.9773,808,2664
NR1I3,False,27.2917,1122,2253
NR2C1,False,21.9645,360,718
NR2C2,False,44.6963,1304,1202
NR2C2AP,False,50.0992,1777,2321
NR2E1,False,77.5945,3311,2756
NR2E3,False,13.0094,393,2651
NR2F1,False,20.1898,602,1866
NR2F2,False,12.3004,291,1278
NR2F6,False,19.5148,337,1512
NR3C1,False,18.3458,565,2195
NR3C2,False,22.4936,923,2869
NR4A1,False,23.6153,1051,1321
NR4A2,False,15.4604,744,3079
NR4A3,False,28.1887,451,706
NR5A1,False,17.2527,437,1567
NR5A2,False,18.0372,785,2099
NR6A1,False,17.1738,281,1201
NRARP,False,13.863,583,2163
NRAS,False,156.066,5118,4950
NRBF2,False,15.3316,503,2841
NRBP1,False,150.628,2015,612
NRBP2,False,12.5529,250,1928
NRCAM,False,27.6809,831,3294
NRDC,False,24.8656,614,1723
NREP,False,20.6807,476,1235
NRG2,False,26.477,1250,2402
NRG4,False,16.4293,251,1210
NRGN,False,13.4099,423,2409
NRIP1,False,22.516,250,648
NRIP2,False,55.2781,425,388
NRIP3,False,21.7016,717,1555
NRL,False,31.3346,419,807
NRM,False,19.9675,749,1998
NRN1,False,22.6424,269,1272
NRP2,False,22.1302,895,3050
NRROS,False,18.7491,742,3121
NSA2,False,48.3074,344,187
NSD1,False,250.755,3876,2296
NSD2,False,76.4916,940,417
NSD3,False,19.9479,453,815
NSDHL,False,23.815,274,899
NSF,False,67.9553,1301,1821
NSFL1C,False,31.3861,470,770
NSG1,False,26.1963,347,590
NSL1,False,66.9367,168,122
NSMAF,False,28.8181,448,736
NSMCE2,False,75.0988,448,220
NSMCE3,False,342.582,1365,169
NSMCE4A,False,97.1154,724,545
NSMF,False,14.4214,218,1206
NSUN2,False,49.5372,1576,1989
NSUN3,False,17.7169,430,1264
NSUN4,False,34.5143,1094,1144
NSUN5,False,28.2257,673,1163
NSUN6,False,106.011,3275,3866
NT5C,False,19.3665,611,1670
NT5C2,False,18.4972,332,766
NT5C3A,False,32.0179,493,641
NT5C3B,False,22.5768,434,1294
NT5DC1,True,16.1312,491,2791
NT5DC2,False,36.8209,1024,2462
NT5DC3,False,15.6413,408,1759
NT5E,False,18.9703,562,2541
NT5M,False,16.2525,288,1322
NTAN1,False,15.9757,436,2570
NTAQ1,False,22.2929,1648,3508
NTHL1,False,51.4607,716,557
NTMT1,False,14.0026,233,1509
NTN4,False,42.5932,2199,3143
NTN5,False,50.6664,306,354
NTNG2,False,21.3664,600,2136
NTPCR,False,23.9587,581,1098
NTRK1,False,43.8684,778,693
NTRK2,False,15.5484,435,2073
NTRK3,False,17.6025,347,1283
NUAK1,False,26.9034,357,824
NUAK2,False,16.4146,542,2286
NUB1,False,22.8408,315,767
NUBP1,False,166.845,117,15
NUBP2,False,19.3597,282,944
NUBPL,False,25.9112,1114,2046
NUCB2,False,19.5063,1080,3057
NUCKS1,False,40.2848,1231,3604
NUDC,False,111.076,523,205
NUDCD1,False,47.1413,2695,2023
NUDCD2,False,46.8579,1747,3951
NUDCD3,False,92.4677,493,209
NUDT1,False,18.6614,276,1455
NUDT11,False,21.9634,608,2099
NUDT12,False,29.4925,1132,2756
NUDT13,False,22.4475,382,664
NUDT14,False,26.217,983,1339
NUDT15,False,16.2245,218,1198
NUDT16,False,18.6383,937,3327
NUDT16L1,False,31.4633,929,2045
NUDT17,False,29.2981,278,555
NUDT18,False,20.0335,463,1121
NUDT19,False,25.1459,1032,3303
NUDT2,False,17.5317,533,1768
NUDT22,False,43.3096,883,1338
NUDT3,False,18.6323,560,1735
NUDT4,False,26.3356,878,2563
NUDT5,False,52.6497,345,212
NUDT6,False,26.5573,870,2817
NUDT7,False,65.5689,2258,4132
NUDT8,False,15.9477,315,1792
NUDT9,False,21.2589,613,1710
NUFIP1,False,207.689,276,50
NUFIP2,False,20.3769,750,1539
NUGGC,False,14.724,347,1407
NUMA1,False,98.5723,1585,1702
NUMB,False,25.9208,606,1324
NUMBL,False,16.2454,208,1090
NUP107,False,170.076,161,17
NUP133,False,58.5617,187,78
NUP188,False,49.2355,957,653
NUP210,False,34.1625,204,279
NUP35,False,15.9685,961,2806
NUP37,True,26.7626,670,981
NUP42,False,22.9339,992,2004
NUP50,False,24.854,489,884
NUP54,False,81.1545,650,289
NUP62CL,False,13.848,215,1138
NUP88,False,120.951,315,62
NUP98,False,173.839,148,22
NUPR1,False,12.4023,213,955
NUS1,False,33.199,1093,1707
NUSAP1,False,24.4932,778,1385
NVL,False,205.486,130,22
NXF1,False,79.1525,332,228
NXPE3,False,21.9583,1058,2200
NXT1,False,28.962,408,627
NXT2,False,29.5069,624,1929
OAF,False,38.6122,376,365
OARD1,False,16.5681,427,1385
OAS1,False,18.741,419,1172
OAS2,False,24.5068,487,2029
OAS3,False,21.275,425,1502
OASL,False,18.7786,723,2545
OAT,False,18.4551,540,1721
OAZ1,False,19.2139,448,1094
OAZ2,False,29.0528,1177,1993
OAZ3,False,21.1454,656,2190
OBI1,False,12.1744,279,1505
OBSCN,False,65.5753,1956,3378
OCEL1,False,18.8967,460,2078
OCIAD1,False,15.0616,306,1649
OCIAD2,False,145.956,209,119
OCLM,False,18.6484,297,1280
OCLN,False,47.9683,1005,1163
OCM,False,21.255,794,2297
OCRL,False,30.1084,494,594
ODC1,False,23.2675,922,2102
ODF2,False,18.5953,625,1491
ODF2L,False,21.2154,408,1484
ODR4,False,17.8068,603,1488
OFD1,False,85.0182,3608,6406
OGA,False,78.6811,328,155
OGDH,False,46.8818,342,221
OGFOD1,False,57.3091,217,133
OGFOD2,False,13.7751,437,1620
OGFR,False,18.3267,736,2245
OGFRL1,False,32.1553,667,1268
OGG1,False,19.0806,337,1594
OGT,False,42.7106,550,582
OIP5,False,80.4616,270,106
OLA1,False,26.528,140,401
OLAH,False,16.5244,410,2075
OLFM2,False,15.4835,151,872
OLFM4,False,14.5039,370,1776
OLIG1,False,18.4211,701,1802
OLIG2,False,18.1321,374,1049
OLIG3,False,22.6458,625,2147
OMA1,False,19.121,326,1200
ONECUT1,False,18.6923,883,2800
ONECUT2,False,14.1042,514,3765
ONECUT3,False,12.7598,202,936
OPA1,False,34.054,210,373
OPA3,False,12.9573,389,1525
OPN1SW,False,17.2365,781,1615
OPN3,False,17.4017,531,2370
OPRL1,False,63.0088,1374,1975
OPRM1,False,25.8745,591,1142
OPTN,False,51.5248,1119,2053
OR4D1,False,16.2323,189,1159
OR52N4,False,14.4051,362,1605
ORAI1,False,47.3003,1016,1081
ORAI2,False,17.2111,762,2101
ORAI3,False,18.1683,223,1030
ORC1,False,79.7394,503,173
ORC2,False,94.8386,325,89
ORC3,False,95.4621,212,135
ORC4,False,128.765,223,73
ORC5,False,42.3466,349,342
ORC6,False,51.9095,145,105
ORM2,False,9.66583,866,7466
ORMDL1,False,14.7844,863,1740
ORMDL2,False,25.3256,973,1171
ORMDL3,False,14.7604,247,1300
OS9,False,40.6795,1423,2068
OSBP2,False,18.5709,827,2463
OSBPL10,False,12.9303,322,1624
OSBPL11,False,19.8266,687,2070
OSBPL1A,False,13.8086,550,2615
OSBPL2,False,20.8487,263,672
OSBPL3,False,25.9966,172,386
OSBPL5,False,24.6752,278,739
OSBPL7,False,15.0158,311,1206
OSBPL8,False,16.7587,471,1700
OSBPL9,False,27.2164,1226,3175
OSCAR,False,17.8638,468,1604
OSER1,False,21.2247,609,2024
OSGEP,False,21.0016,338,812
OSGEPL1,False,17.5487,247,1174
OSGIN2,False,22.8661,849,2602
OSM,False,14.9424,409,2999
OSMR,False,18.8619,591,1770
OSR1,False,24.4055,1100,1633
OSR2,False,11.9645,294,1523
OST4,False,56.819,2305,3715
OSTC,False,13.0601,563,1990
OSTF1,False,23.6681,815,2118
OSTM1,False,19.0557,538,2349
OTOF,False,19.7392,323,1017
OTOG,False,14.7263,272,1639
OTP,False,21.6064,587,1396
OTUB1,False,36.7137,1396,1075
OTUB2,False,12.783,487,2622
OTUD1,False,79.9106,3498,3192
OTUD3,False,11.359,507,2678
OTUD4,False,51.9495,816,906
OTUD5,False,51.5152,1516,2943
OTUD6B,False,24.3462,301,492
OTUD7A,False,20.7426,472,1161
OTUD7B,False,25.496,750,1872
OTULIN,False,20.059,449,1852
OTULINL,False,16.5521,683,1757
OTX1,False,16.5443,242,709
OTX2,False,29.1061,725,1066
OVCA2,False,32.0965,849,1759
OVGP1,False,12.1952,429,2354
OVOL1,False,24.463,616,1589
OVOL2,False,24.193,879,3880
OVOL3,False,18.4792,615,2874
OXA1L,False,50.1967,1469,1305
OXCT1,False,27.3645,497,1698
OXLD1,False,13.2267,328,1672
OXNAD1,False,38.7811,829,1671
OXR1,False,33.1371,1266,3172
OXSM,False,21.9344,812,1536
OXSR1,False,44.2041,1126,1866
P2RX1,False,33.4346,777,1898
P2RX4,False,44.0367,1413,1363
P2RX5,False,23.321,678,1578
P2RX7,False,17.2791,346,1677
P2RY10,False,20.5059,728,2263
P2RY11,False,11.4702,388,2317
P2RY12,False,18.6839,548,1671
P2RY13,False,32.8645,526,934
P2RY14,False,18.7297,337,1247
P2RY8,False,25.684,742,3248
P3H1,False,15.3542,363,1386
P3H3,False,17.9264,753,3607
P3H4,False,11.2408,424,2600
P4HA1,False,20.6363,774,2626
P4HA2,False,14.1922,404,1169
P4HB,False,25.902,926,1467
P4HTM,False,37.5718,703,1008
PA2G4,False,42.0343,508,599
PAAF1,False,25.3686,747,2656
PABIR1,False,40.5926,532,630
PABIR2,False,30.0311,1665,2848
PABIR3,False,24.8728,1510,2673
PABPC1,False,53.1196,656,897
PABPC1L,False,20.5867,965,4088
PABPC4,False,142.656,251,72
PABPN1,False,24.4516,258,539
PACC1,False,23.5617,373,1064
PACRGL,False,22.1538,1216,2817
PACS1,False,15.8297,359,1374
PACS2,False,39.8269,942,1133
PACSIN1,False,19.9727,949,1885
PACSIN2,False,19.9642,753,1438
PACSIN3,False,120.698,948,544
PADI4,False,16.7292,476,1497
PAFAH1B1,False,75.8042,151,73
PAFAH1B2,False,18.8168,707,2307
PAFAH1B3,False,37.9805,901,1182
PAFAH2,False,14.2782,375,1205
PAG1,False,26.2874,615,2042
PAGE5,False,15.8342,341,1475
PAGR1,False,37.4635,1267,1572
PAICS,False,27.6148,597,981
PAIP1,False,38.8534,686,485
PAIP2,False,12.3356,456,1555
PAIP2B,False,18.9159,352,1592
PAK1,False,73.4417,2365,1676
PAK1IP1,False,551.59,246,13
PAK2,False,35.3696,1053,1700
PAK3,False,33.2351,2017,6078
PAK4,False,16.1627,489,1911
PALD1,False,45.6508,520,430
PALLD,False,14.0493,526,1595
PALM2AKAP2,False,31.055,1056,3549
PALS1,False,155.615,4391,6386
PALS2,False,17.327,330,1184
PAM,False,24.4112,961,1946
PAN2,True,38.0042,1347,1919
PAN3,False,26.97,1481,2270
PANK1,False,30.6951,1345,3029
PANK2,False,16.928,498,2224
PANK3,False,19.0438,505,2575
PANK4,False,76.758,249,168
PANX1,False,32.6989,151,248
PANX2,False,46.8473,1276,1457
PAOX,False,16.2235,669,2267
PAPOLA,True,29.6128,1016,1344
PAPOLG,False,19.3129,256,689
PAPSS1,False,19.763,569,1283
PAPSS2,False,12.9313,377,2333
PAQR3,False,21.0293,773,2767
PAQR4,False,24.2166,795,1736
PAQR6,False,22.8045,645,2052
PAQR7,False,90.7221,2584,2768
PAQR8,False,83.0922,145,111
PARD6A,False,53.4565,2114,1974
PARD6B,False,14.8794,284,1401
PARD6G,False,66.112,2912,3075
PARG,False,13.1534,312,1874
PARK7,False,62.9232,3401,4917
PARL,False,15.8878,629,1738
PARN,False,22.2316,457,1188
PARP1,False,24.4116,457,864
PARP10,False,18.9526,692,3196
PARP11,False,18.623,505,1172
PARP12,False,23.7737,724,2070
PARP14,False,149.903,5371,5505
PARP15,False,18.1374,266,1047
PARP16,False,18.8579,216,801
PARP2,False,39.5461,391,563
PARP3,True,55.1697,673,475
PARP4,False,25.715,660,2512
PARP6,False,19.172,379,1258
PARP8,False,13.5238,554,2226
PARP9,False,24.0595,410,971
PARPBP,False,18.8799,363,983
PARS2,False,44.5614,1019,809
PARVB,False,21.8096,258,895
PARVG,False,24.0472,792,2180
PASK,False,19.1462,318,805
PATJ,False,24.0542,581,995
PATL1,True,30.3087,552,653
PATL2,False,15.713,422,1989
PATZ1,False,14.6359,569,2311
PAWR,False,15.6168,457,2305
PAX1,False,29.5198,476,1086
PAX2,False,11.9064,603,2719
PAX3,False,16.1848,525,1222
PAX4,False,11.5166,290,2753
PAX5,False,31.9115,184,450
PAX6,False,23.1502,264,774
PAX7,False,32.9473,1089,1418
PAX8,False,22.6435,832,1276
PAX9,False,73.8138,3785,5766
PAXIP1,False,77.4535,2054,1436
PAXX,False,16.0201,343,1255
PBDC1,False,10.3642,362,3111
PBK,False,23.925,696,2353
PBLD,True,32.6243,1077,1898
PBRM1,False,18.4204,511,1070
PBX1,False,24.6595,599,2514
PBX2,False,31.3215,1082,1339
PBX3,False,18.7344,502,1663
PBX4,False,19.1657,439,1960
PBXIP1,False,30.2262,1076,2895
PC,False,17.8121,460,2626
PCBD1,False,13.6028,434,2163
PCBD2,False,12.4835,184,1309
PCBP1,False,57.404,790,384
PCBP2,False,97.0319,1573,580
PCBP3,False,41.2146,1191,2424
PCBP4,False,60.0869,1778,3357
PCCA,False,20.447,460,1887
PCCB,False,15.1383,314,1328
PCDH12,False,19.6317,359,1377
PCED1B,False,50.6818,2143,2916
PCF11,False,70.9086,86,55
PCGF1,True,130.146,3251,4639
PCGF2,False,16.8869,398,1941
PCGF3,False,35.8541,898,954
PCGF5,False,38.8267,1520,2206
PCGF6,True,44.5041,402,827
PCID2,False,56.8318,464,403
PCIF1,False,39.8737,1138,2450
PCK1,False,23.2634,453,1262
PCK2,False,17.5689,508,1611
PCLAF,False,24.1276,827,2342
PCM1,False,142.715,213,61
PCMT1,False,18.107,518,1918
PCMTD1,False,11.3949,333,2099
PCMTD2,False,18.3637,508,1868
PCNP,False,18.489,481,1372
PCNT,False,25.7216,485,1125
PCNX1,False,17.2495,455,1314
PCNX2,False,36.2394,1027,1804
PCNX3,False,23.2044,917,1403
PCNX4,False,20.4225,938,1822
PCOLCE,False,23.2385,1252,3405
PCP2,False,20.9597,368,1431
PCP4L1,False,15.8437,762,3060
PCSK1N,False,28.8748,277,524
PCSK5,False,21.4648,521,1812
PCSK6,False,28.7239,578,1659
PCSK7,False,24.1057,731,1841
PCTP,False,15.3666,184,1236
PCYOX1,False,16.0144,691,3091
PCYOX1L,False,12.162,509,2036
PCYT1A,False,25.0575,202,604
PCYT2,False,59.5667,1542,1135
PDAP1,False,43.6486,1164,1086
PDCD1,False,17.4114,315,775
PDCD10,False,37.0453,790,896
PDCD1LG2,False,15.2474,381,1960
PDCD2,False,85.621,287,110
PDCD2L,False,43.4294,1880,2013
PDCD4,True,21.6291,557,1383
PDCD5,False,60.2432,1567,1332
PDCD6,False,15.8803,354,1923
PDCD6IP,False,15.0184,308,1186
PDCL,False,65.4137,2446,1486
PDCL3,False,44.8855,344,381
PDE12,False,41.2945,1575,3434
PDE1B,False,46.3854,1920,5059
PDE3B,False,29.2288,800,1313
PDE4A,False,81.7398,2466,3656
PDE4B,False,16.7876,731,2483
PDE4D,False,14.0931,754,5470
PDE4DIP,False,15.9262,266,1533
PDE5A,False,22.1595,299,786
PDE6B,False,24.6119,1051,3139
PDE6C,False,24.8016,1054,2210
PDE6D,True,31.2783,260,602
PDE6G,False,16.3577,331,2109
PDE7A,False,18.3482,527,2412
PDE7B,False,15.5385,530,2708
PDE8A,False,13.7778,266,1449
PDE9A,False,25.478,1100,2871
PDF,False,33.4248,1221,2713
PDGFA,False,31.3318,881,2336
PDGFB,False,20.1867,378,1136
PDGFD,False,23.926,887,3358
PDGFRB,False,13.713,512,3042
PDHA1,False,33.915,426,461
PDHB,False,32.4655,975,968
PDHX,False,25.6887,235,876
PDIA3,False,58.068,1328,1366
PDIA4,False,14.7598,391,1682
PDIA5,False,18.224,289,1270
PDIA6,False,33.1371,1173,2386
PDIK1L,False,19.0436,440,1732
PDK1,True,24.8452,512,781
PDK2,False,15.3928,341,1355
PDK3,True,23.44,750,2721
PDK4,False,15.761,229,1099
PDLIM1,False,56.7261,4077,7170
PDLIM2,False,30.7229,677,868
PDLIM5,False,27.1668,952,1236
PDLIM7,False,18.0818,519,1370
PDP1,False,24.5421,661,1876
PDP2,False,47.4256,1279,2186
PDPK1,False,70.1914,833,390
PDPR,False,17.8488,514,1190
PDS5A,False,16.2002,311,1512
PDS5B,False,27.7397,960,1190
PDSS1,False,29.272,910,1056
PDSS2,False,92.1615,1925,659
PDX1,False,31.2498,733,1529
PDXDC1,False,21.5538,331,1227
PDXK,False,15.1545,323,1723
PDXP,False,45.3309,2130,4117
PDZD11,False,23.4065,576,1836
PDZD2,False,23.5571,592,1211
PDZD4,False,16.2412,418,1147
PDZD8,False,23.5005,697,881
PDZK1IP1,False,13.9644,250,869
PEA15,False,29.289,380,922
PEAK1,False,21.6436,746,2753
PEAK3,False,29.8047,1777,4074
PEAR1,False,23.1193,1014,1780
PEBP1,False,18.7704,364,1677
PECAM1,False,26.5085,912,2775
PECR,False,38.0088,1880,4719
PEDS1,False,19.251,431,1282
PEDS1-UBE2V1,False,30.7469,349,529
PEF1,False,17.882,938,5757
PEG3,False,16.7211,787,1985
PELI1,False,14.2367,454,2432
PELI2,False,22.752,164,587
PELI3,False,16.7738,569,1912
PELO,False,29.6599,591,1527
PEMT,False,17.0525,350,1170
PEPD,False,23.5689,819,1638
PER1,False,16.6393,193,1012
PER2,False,14.596,355,2065
PER3,False,15.8493,368,1395
PERP,False,27.9177,691,2466
PES1,False,113.356,483,197
PET100,False,49.2155,152,125
PET117,False,65.9718,377,250
PEX1,False,53.3498,386,254
PEX10,False,22.7431,992,3059
PEX11A,False,11.9399,300,1395
PEX11B,False,19.0755,344,1184
PEX11G,False,13.266,446,3402
PEX12,False,16.0955,278,1604
PEX13,False,18.861,549,1828
PEX14,False,19.6767,852,2862
PEX16,False,32.1695,1468,2283
PEX19,False,30.4012,1287,2692
PEX2,False,26.6497,648,2021
PEX26,False,27.2509,782,1893
PEX3,False,102.194,3091,4674
PEX5,False,31.4052,1379,2493
PEX5L,False,21.4878,607,1868
PEX6,False,62.5452,2364,1552
PEX7,False,14.1777,548,2645
PF4,False,19.0901,1036,2575
PF4V1,False,25.7716,1170,3074
PFAS,False,99.1363,601,211
PFDN1,False,16.9815,373,1267
PFDN2,False,208.821,155,23
PFDN4,False,49.3273,384,391
PFDN5,False,43.6545,1959,1375
PFDN6,False,50.9444,354,220
PFKFB1,False,11.0212,216,1387
PFKFB2,False,17.4815,375,1477
PFKFB3,False,16.9434,557,2155
PFKFB4,False,51.9992,1330,2661
PFKL,False,16.7622,388,1753
PFKM,False,15.9731,426,1460
PFKP,False,17.0877,709,1988
PFN1,False,222.09,410,35
PFN2,False,16.2916,301,1334
PGAM1,False,42.4011,565,434
PGAM5,False,32.2802,626,1513
PGAP1,False,33.4836,524,1116
PGAP2,False,46.895,434,296
PGAP3,False,20.9023,394,1631
PGAP6,False,21.7988,423,971
PGBD1,False,14.6862,265,1581
PGBD2,False,22.2594,772,2196
PGBD4,False,21.3682,187,467
PGC,False,18.959,639,2679
PGD,False,169.784,117,22
PGGHG,False,17.8606,349,1228
PGGT1B,False,137.177,1214,210
PGK1,False,114.144,945,263
PGLS,True,82.0892,233,184
PGLYRP1,False,16.6311,499,1305
PGM1,False,29.1699,849,1114
PGM2,False,27.2796,624,1399
PGM2L1,False,19.3534,340,1276
PGP,False,21.5834,864,1764
PGPEP1,False,151.591,776,171
PGR,False,19.1428,487,1058
PGRMC1,False,43.5879,1180,2616
PGRMC2,False,25.533,778,1299
PGS1,False,86.3975,980,449
PHACTR1,False,11.7422,284,1986
PHACTR2,False,32.0415,436,807
PHACTR4,False,40.282,1563,3107
PHAF1,False,19.0049,656,1369
PHB1,False,131.077,112,30
PHB2,False,111.701,116,34
PHC1,False,24.1629,438,1177
PHC2,False,21.5794,187,866
PHC3,False,25.5219,348,612
PHETA1,False,26.3156,949,4552
PHEX,False,26.5165,515,1589
PHF1,False,20.8895,268,1104
PHF10,False,146.08,460,91
PHF11,True,35.1486,650,1296
PHF12,False,35.74,1018,851
PHF13,False,20.5483,218,971
PHF14,False,21.1847,829,1490
PHF19,True,56.7112,1149,409
PHF2,False,27.2059,750,1603
PHF20,False,40.5528,1583,1897
PHF20L1,False,21.1301,760,1247
PHF21A,False,51.572,1126,1753
PHF23,True,47.941,1283,791
PHF3,False,207.967,5659,6764
PHF6,False,40.6603,750,681
PHF7,False,23.2573,647,2609
PHF8,True,28.5702,941,1099
PHGDH,False,15.3972,568,2427
PHGR1,False,20.9164,373,807
PHIP,False,41.1315,1117,1306
PHKA1,False,20.4438,218,639
PHKA2,False,22.0886,522,1505
PHKB,False,18.9182,696,2434
PHKG1,False,78.4787,180,145
PHKG2,False,19.6869,476,1663
PHLDA1,False,35.1788,1022,2660
PHLDA2,False,13.7011,211,1422
PHLDA3,False,19.2387,259,899
PHLDB1,False,19.8339,752,3140
PHLDB2,False,26.8218,642,1686
PHLDB3,False,19.3762,330,964
PHLPP1,False,11.6567,479,2273
PHLPP2,False,31.2028,898,1384
PHOSPHO1,False,25.0153,1115,2477
PHOSPHO2,False,33.7892,2014,2714
PHOX2A,False,17.7493,338,1364
PHOX2B,False,14.9775,416,1403
PHPT1,False,14.9349,248,1420
PHRF1,False,17.0661,167,724
PHTF1,False,21.9302,1115,2955
PHTF2,False,41.2956,1017,2448
PHYH,False,15.861,741,2771
PHYHD1,False,12.4112,274,1742
PHYKPL,False,21.1955,403,830
PI16,False,63.458,396,159
PI4K2A,False,19.9288,764,2469
PI4K2B,False,28.0214,989,2616
