target,gene,dist,log2fc
FAM50A,UBL4A,42558,-0.23625842453119592
FAM50A,LAGE3,35188,0.07579837077975626
FAM53B,EEF1AKMT2,47441,0.25883144625739063
FAM53C,KDM3B,20741,-0.11905136546101915
FAM76A,STX12,47207,-0.18644151226164582
FAM76B,CEP57,444,-1.5972709867092172
FAM89B,SCYL1,47305,0.23465087492008146
FAM89B,MAP3K11,43033,-0.4806563496665013
FAM89B,EHBP1L1,3594,0.13145711213372227
FAM89B,ZNRD2,1890,0.05843499044130219
FAM92A,RBM12B,42537,-0.17805611425377102
FAM98C,PSMD8,28530,-0.07935511192881069
FANCD2,EMC3,15168,0.08749074465275973
FANCG,VCP,9719,-0.0807800928233578
FANCG,STOML2,20751,-0.030811233834374882
FANCM,FKBP3,590,-0.48018492004022467
FARP2,HDLBP,39183,0.013477765914512196
FARP2,SEPTIN2,41321,0.03619268458855231
FARS2,LYRM4,424,-0.7069681317946163
FARSA,GCDH,42909,-0.47830801562861486
FARSA,KLF1,46836,-0.7850369297538224
FARSA,CALR,4541,-0.6396854155321452
FARSA,RAD23A,11679,-0.0585665085654547
FARSA,GADD45GIP1,23296,-0.2859173944676257
FASN,DUS1L,32088,-0.09418276849490355
FASN,GPS1,47603,0.021368931163227984
FASTK,AGAP3,4950,-0.22860164366281394
FASTK,CDK5,22929,0.10793500242638951
FASTK,SLC4A2,23671,0.1077796864879889
FASTK,TMUB1,2652,-0.1435229570254756
FASTKD1,PPIG,10418,-0.20444514954313892
FASTKD5,ITPA,48672,0.014115163055915599
FASTKD5,DDRGK1,44504,-0.20081594520888524
FAXDC2,CNOT8,1723,0.08948035975851941
FBF1,ACOX1,38319,-0.14848171561698673
FBF1,TEN1,38072,-0.09400010799228585
FBH1,GDI2,48032,0.024738426663984407
FBRS,SRCAP,39697,-0.3188041501609395
FBXL12,PIN1,7441,-0.10618359662699085
FBXL12,UBL5,71,-0.44179164443755997
FBXL13,ARMC10,775,-0.12617500898545772
FBXL15,CUEDC2,23883,-0.15954399245810588
FBXL19,BCL7C,28753,0.036324849084410846
FBXL20,MED1,48783,0.1459512125126103
FBXL3,CLN5,36551,0.361862204142749
FBXL5,FAM200B,173,-1.2138699930349859
FBXL8,E2F4,32185,0.08731308789786825
FBXO17,SARS2,45994,-0.6609771660917608
FBXO3,CD59,37250,-0.10383117831267813
FBXO31,MAP1LC3B,8189,-0.24047824207987104
FBXO4,C5orf51,21022,-0.26985092045316966
FBXO42,SZRD1,81,-0.1378153530758853
FBXO44,MAD2L2,41987,-0.004548485312651937
FBXO46,SNRPD2,38362,-0.059103074436500425
FBXO5,MTRF1L,19203,0.13212410127327995
FBXO6,MAD2L2,28464,-0.27839173097255754
FBXO8,CEP44,683,-0.5402230613236075
FBXW2,PSMD5,49950,-0.2881981128412394
FBXW5,PAXX,42278,-0.19040247833249888
FBXW9,DHPS,14758,-0.18945786723363006
FBXW9,MAN2B1,29897,-0.39038291155603827
FBXW9,TNPO2,27352,-0.4760762645370514
FBXW9,WDR83OS,27192,-0.014711611552684946
FBXW9,TRIR,38088,-0.1305628176770213
FBXW9,GET3,40480,0.012503262598923483
FCER1G,B4GALT3,36523,-0.018783172871970275
FCER1G,NDUFS2,18071,-0.0741416150901806
FCHO1,MAP1S,28459,-0.03103124435369559
FCHSD1,DIAPH1,32236,-0.35033084739360404
FCHSD1,HDAC3,14126,-0.049366882686607154
FDPS,SCAMP3,42353,0.4156362130317841
FDX2,RAVER1,17522,-0.3522710095523842
FECH,NARS,35271,-1.6243559919469466
FEM1B,CLN6,20514,0.05327011127016728
FEN1,TMEM258,77,-2.375315376430089
FEN1,FADS1,36593,0.4012309578450417
FERMT3,DNAJC4,24232,-0.3158687903539338
FERMT3,MACROD1,39425,-0.09858796417764876
FERMT3,TRPT1,20897,-0.20672792456561884
FERMT3,NUDT22,20015,-0.653705779562418
FERMT3,STIP1,20654,-0.17645152141278722
FERMT3,PPP1R14B,41030,-0.017028521118889896
FERMT3,VEGFB,28480,-0.2886200586278106
FES,UNC45A,46485,0.27684915343432726
FES,FURIN,15107,0.07205515402302531
FES,MAN2A2,18523,0.2391511996720552
FEZ1,STT3A,866,-0.1857173865927611
FEZ1,CHEK1,32585,-0.12205478777736706
FGD6,VEZT,237,-0.20508609586935758
FGFR1OP,RNASET2,41726,-0.15536265851621459
FGFR1OP2,INTS13,70,-0.8214599645589812
FGFR4,NSD1,45331,-0.2805405501200214
FHL3,SF3A3,15699,0.0803262368199128
FHL3,UTP11,2731,-0.35423369078678246
FHOD1,TMEM208,20436,0.005041810983923311
FIBP,MUS81,31406,0.22184727962256418
FIBP,CFL1,26506,-0.030745611398017618
FIBP,DRAP1,30726,0.01587721485970469
FIBP,CCDC85B,2141,-0.8107813837673422
FIS1,ZNHIT1,34204,0.1122172493724464
FIZ1,U2AF2,47921,-0.0833751810745994
FIZ1,ZNF581,18470,-0.46328079657156473
FIZ1,CCDC106,34773,-0.44447712275682527
FIZ1,ZNF580,28809,-0.22094088103852896
FJX1,TRIM44,43946,-0.7096600365855495
FKBP11,ARF3,29622,0.05045864565507705
FKBP14,PLEKHA8,688,-1.0749235713785077
FKBP15,SLC31A1,267,-2.1812103575124504
FKBP1B,SF3B6,26802,-0.08253733912419409
FKBP2,DNAJC4,10845,0.15616171244426302
FKBP2,TRPT1,14180,0.01593990486016358
FKBP2,NUDT22,15062,0.019467885432288206
FKBP2,PPP1R14B,5953,-0.0018686777574163994
FKBP2,VEGFB,6597,-0.2876280783768926
FKBP3,FANCM,590,-0.7856077803887876
FKBP7,PLEKHA3,1743,-0.21421709515025136
FKBP7,PRKRA,27092,-0.03311292951540335
FKBP8,REX1BD,44421,-0.06112019053456637
FKBP8,KXD1,13419,-0.021649051806870205
FKBP8,UBA52,27458,-0.035949509741152165
FKBPL,RNF5,47321,-0.09420684926958324
FKBPL,AGPAT1,47042,0.1369503440682034
FKBPL,ATF6B,2815,0.04793533487495958
FKBPL,PPT2,15510,0.3584259535676003
FKRP,STRN4,948,-2.485246181809552
FKRP,SLC1A5,42571,0.07176868038002039
FLAD1,PMVK,46303,-0.13142806139601548
FLAD1,CKS1B,8670,0.027725206215100637
FLCN,COPS3,43985,-0.08973069121529353
FLNA,EMD,4562,0.1613440678342443
FLNC,ATP6V1F,32524,0.24854944190480685
FLOT1,IER3,1480,-2.6071430410360343
FLOT1,MDC1,25513,0.0806189088307524
FLOT1,TUBB,25640,-0.03765045616660439
FLOT2,ERAL1,42758,0.04009688557065501
FMC1,LUC7L2,902,0.041348263806095145
FMNL3,TMBIM6,440,-0.17063504861065248
FNDC10,SSU72,25248,-0.06807124273129868
FNIP2,PPID,45545,0.14469377112276224
FOLR3,ANAPC15,1181,-0.1174373420725413
FOLR3,NUMA1,34176,0.02982239511552994
FOLR3,LAMTOR1,11476,-0.012262461806301805
FOSB,ERCC1,11066,-0.006761137816796933
FOSB,RTN2,29066,-0.3431058778940845
FOSB,VASP,38590,-0.03497331712983672
FOSL1,FIBP,12041,0.024755092267213282
FOSL1,MUS81,43447,0.13229988047614114
FOSL1,CFL1,38547,-0.07577779057465277
FOSL1,DRAP1,18685,0.029306075639881045
FOSL1,CCDC85B,9900,0.21841722970831148
FOXA3,SYMPK,2873,-0.21519798499295476
FOXD1,BTF3,49631,0.0030687852999879096
FOXH1,VPS28,46374,0.10728809837639844
FOXH1,RECQL4,42017,-0.005365498011515461
FOXH1,LRRC14,42084,-0.15881788251449588
FOXH1,CYHR1,12965,0.031509061665851094
FOXJ1,EXOC7,19680,-0.2277337986923326
FOXJ2,SLC2A3,13667,-0.32589216870623416
FOXR1,TRAPPC4,47110,-0.028032763182364622
FOXRED1,DCPS,34947,0.21719338134149213
FOXRED1,SRPRA,120,-0.4039836386312523
FOXRED2,TXN2,25149,0.12014169970445235
FOXRED2,EIF3D,22024,0.19988761182439974
FPGS,CDK9,9345,-0.4999440075178059
FRYL,OCIAD1,24817,-0.10842164317549982
FSCN1,ACTB,28904,0.04579087135765605
FSTL3,RNF126,13030,0.0037167727074231428
FSTL3,POLRMT,42747,-0.16667267159291588
FSTL3,PRSS57,19132,-1.2017731211773133
FTL,BAX,10460,-0.36879820198139507
FTL,RUVBL2,28201,-0.12756391782887733
FTSJ1,SLC38A5,5467,0.15558439359094278
FTSJ1,EBP,45068,0.043524448906463876
FTSJ3,PSMC5,2930,-0.8570661316825152
FTSJ3,SMARCD2,13053,-0.027079035430241656
FUCA2,PHACTR2,24740,-0.28081574674267523
FUNDC2,BRCC3,45436,0.4634619011746304
FUOM,ECHS1,14918,-0.2655536635826602
FUOM,TUBGCP2,39973,-0.03846458908002942
FUOM,MTG1,35275,-0.21500314651525368
FUOM,ZNF511,49911,0.04745805724107809
FURIN,MAN2A2,33630,-0.15602355831422532
FUS,PYCARD,23319,0.5694833947419491
FUT10,MAK16,11486,-0.16319681700890945
FUT11,CHCHD1,9768,-0.0344477328878481
FXR2,MPDU1,31702,-0.12079481558804261
FXR2,EIF4A1,42198,-0.02108892897433199
FZR1,DOHH,933,-0.07160467697110233
G3BP2,USO1,1779,-0.2092305807455741
G6PC3,TMEM101,46674,-0.13025088735518592
G6PC3,LSM12,3001,-0.25871767989191624
GAA,EIF4A3,45625,0.004640598544613613
GAB3,DKC1,11158,0.09750502504056892
GABARAP,PHF23,2764,0.15861974520104744
GABARAP,ACADVL,25361,-0.09366197388237654
GABARAP,ELP5,8332,-0.07186480648857595
GABARAP,CTDNEP1,10355,0.06219689302587323
GABPA,ATP5PF,1151,-0.6126827793114882
GADD45GIP1,FARSA,23296,0.02313752340933627
GADD45GIP1,CALR,18755,-0.15307377791246607
GADD45GIP1,RAD23A,11617,-0.17465651851071468
GALE,LYPLA2,9694,0.2446766718415092
GALE,PITHD1,22439,-0.014881177233374293
GALK1,H3F3B,20642,-0.24000269863046875
GALK2,COPS2,5,-0.09740706146271734
GALNT12,ANKS6,10648,-0.19239437404924434
GALT,DCTN3,16838,-0.07828227254431373
GALT,RPP25L,24762,-0.19456574287705009
GAMT,DAZAP1,5802,0.023793496588170326
GAMT,NDUFS7,18204,0.043086916076333956
GAMT,PWWP3A,47438,0.06267731783395865
GANAB,MTA2,44799,-0.051665618935707265
GANAB,B3GAT3,24546,0.2546863411824346
GANAB,UBXN1,32606,-0.012760048431105946
GANAB,UQCC3,23547,-0.17497865560950487
GANC,TMEM87A,932,-1.1585741873429922
GAPVD1,HSPA5,65,0.016126850692006266
GART,SON,1310,-0.0767660985779252
GART,DONSON,45491,0.8086514847319357
GAS2L1,RHBDD3,38173,0.0633454466305355
GAS2L1,EWSR1,38385,0.07237407955949567
GATAD2B,SLC39A1,45307,-0.32865782788627035
GATC,DYNLL1,22007,0.0487222034890816
GATC,COX6A1,8354,-0.09244484021331173
GATC,SRSF9,49502,0.02783093164267259
GATC,TRIAP1,29,-0.4769834036261236
GATD1,TALDO1,30108,-0.13263606332700423
GBA,SCAMP3,17255,0.008070412470874594
GBA,MTX1,36483,0.08674976972054448
GBA2,TLN1,17774,0.31745294443856725
GCAT,ANKRD54,41455,-0.03673211825340837
GCAT,EIF3L,40996,0.056719685885229666
GCC1,ARF5,5252,-0.20107758285484448
GCDH,KLF1,3927,-1.7483208288515084
GCDH,FARSA,42909,-0.035756626977079355
GCDH,CALR,47450,-0.046205913480544654
GCHFR,RMDN3,8192,-0.1259514394248628
GCLM,DNTTIP2,29736,-0.24769203614204766
GDAP2,WDR3,599,-1.2447087924697584
GDE1,CCP110,1676,-0.5597862753229816
GDF11,CD63,5755,-0.020146578346573584
GDF11,BLOC1S1,27211,0.04365746312712056
GDF15,SSBP4,44133,0.112520738343408
GDF15,PGPEP1,34169,0.6316339977257763
GDI1,ATP6AP1,7982,-0.05802788974399693
GDI1,FAM50A,7503,0.20346437863369257
GDI1,LAGE3,42691,-0.09917714081432041
GDI2,FBH1,48032,-1.1762860533404234
GDPD5,SERPINH1,35579,-0.011930727497164381
GEMIN2,SEC23A,4639,-0.2598834546145888
GEMIN4,VPS53,32282,0.28768839204191965
GEMIN4,GLOD4,28342,-0.12980585928995117
GEMIN4,MRM3,28343,-0.5333463540185346
GEMIN6,SRSF7,36,-0.1332248517785216
GEMIN7,CLASRP,36533,-0.24884505545208901
GEN1,SMC6,46964,-0.5625139925008629
GET1,HMGN1,28045,-0.1545152235686236
GET3,TNPO2,13128,-0.16627019348254407
GET3,TRIR,2392,-0.17853646222579378
GFER,SLC9A3R2,41657,0.11424516656238785
GFER,SYNGR3,5938,-0.2578646980236408
GFER,NDUFB10,24199,-0.18873442723378697
GFER,ZNF598,26122,-0.1822473451452183
GFER,TBL3,11727,-0.2407974729419645
GFER,NPW,26227,-0.1501818885728367
GFER,MSRB1,40429,0.24605014271581824
GFM2,NSA2,173,-0.8200477634407399
GGA2,UBFD1,35562,0.2448238788659902
GGA3,SLC25A19,27605,0.007700490345478815
GGCX,VAMP8,276,-0.4077452800553671
GGCX,USP39,41018,-0.3972184992033296
GGCX,RNF181,33782,-0.06052342807233024
GGCX,MAT2A,22675,-0.30499468694280096
GGNBP2,PIGW,9907,-0.3339061577159606
GGNBP2,MYO19,1001,-0.7171885658232939
GGPS1,ARID4B,1450,-0.07214344332549101
GGT1,SNRPD3,33278,0.010605249060348093
GHDC,RAB5C,39469,0.09942819858011653
GID4,DRG2,48505,0.11929006576960537
GID8,DIDO1,932,-0.08674614073142974
GIGYF1,POP7,1421,-0.11077329280624004
GIGYF1,GNB2,21004,0.05307282064502897
GINM1,PPIL4,20079,0.13495323990421906
GINS4,GOLGA7,41011,-0.2789320905797216
GIPC1,TECR,20921,-0.13018235471896963
GIPC3,HMG20B,12782,0.43152657788090487
GIPC3,MFSD12,11184,0.3230680708905443
GIPR,SNRPD2,24362,-0.022907987834409185
GIT2,ANKRD13A,2797,-0.48396243791330196
GLA,BTK,17216,0.046210414972340186
GLA,HNRNPH2,102,-1.4239552586075652
GLB1,CRTAP,16476,-0.24965540194665925
GLE1,ODF2,49474,-0.06072054928372574
GLE1,SPTAN1,47903,0.35472080456902383
GLI1,MARS,15662,-0.16926611883247686
GLI1,R3HDM2,28732,0.21411007782264602
GLIS2,TFAP4,41686,0.1865560814137298
GLIS2,PAM16,40846,0.07763846349154149
GLMN,RPAP2,1,-2.178291275657651
GLOD4,MRM3,1,-0.19856103950238668
GLOD5,GATA1,21378,-0.3644995827723688
GLRX2,RO60,46692,-0.18032646790206147
GLRX2,UCHL5,46034,-0.17477601610619942
GLRX2,CDC73,9618,-0.22801878963178968
GLT8D1,SPCS1,1413,-0.8031037443647364
GLT8D1,GNL3,25212,0.08905671006452576
GLT8D1,PBRM1,20389,0.07607430754386563
GLTP,TCHP,19715,0.0740939778180051
GLUD1,SHLD2,1399,-0.26403632324023996
GLYR1,UBN1,678,-0.40786008000623386
GM2A,CCDC69,12006,-0.27590869152369574
GMEB1,TAF12,19916,-0.16755292854332327
GMEB2,STMN3,29256,-0.15341808388947312
GMFB,CNIH1,47610,-0.15183344313451008
GMFG,PAF1,48782,-0.24848026810008392
GMFG,MED29,48931,0.11880299304134508
GMFG,SAMD4B,32,0.028636455052946472
GMIP,ATP13A1,20031,0.0004465585900867006
GMPPA,ASIC4,15552,0.14394155439763973
GMPPA,CHPF,45200,0.24562061515830172
GMPR2,TM9SF1,35924,0.21284794894594233
GMPR2,NEDD8,328,-1.8036875453262877
GMPR2,IPO4,43221,-0.0320788779303414
GMPR2,MDP1,16141,-0.13510783870652587
GMPR2,CHMP4A,18381,-0.1937411795409103
GNA11,TLE5,31208,0.07123588096072274
GNB1L,RTL10,8,-3.7107482675702474
GNB2,POP7,22425,0.010607137507105815
GNG5,RPF1,27992,-0.38009916099204044
GNG7,SLC39A3,37344,-0.16125457758028616
GNL1,ABCF1,14780,0.09926723740975948
GNL1,PRR3,101,-0.14956651270784793
GNL2,SNIP1,41651,0.026610127322763133
GNL3,GLT8D1,25212,-0.6571696713423124
GNL3,SPCS1,23799,0.14489090664770685
GNL3,PBRM1,4823,-0.32743173271180986
GNPAT,C1orf131,3,-3.2843865698123897
GNPDA2,GUF1,48218,-0.19589322557930286
GNPTG,TSR3,26,0.0793073441300819
GOLGA2,TRUB2,46705,0.07087547319660552
GOLGA2,COQ4,46447,0.01157083855386666
GOLGA2,SWI5,657,-1.464259889274656
GOLGA7,GINS4,41011,-0.14321955947522153
GOLT1B,RECQL,112,-2.2233393271465745
GON7,UBR7,98,-0.443824593852051
GP1BB,TBX1,33164,-0.03957388432903908
GP1BB,SEPTIN5,9422,-1.826980012863046
GPAA1,EXOSC4,3777,-0.6518069532095128
GPAA1,CYC1,12702,0.032317384371715635
GPAA1,SHARPIN,25787,0.051187982384358725
GPAA1,MAF1,20775,-0.08126358351093885
GPALPP1,NUFIP1,36,-3.0665915272981237
GPANK1,ABHD16A,37108,-0.30328658134985087
GPANK1,CSNK2B,1056,0.005059747946868044
GPANK1,BAG6,13536,-0.0880921665747764
GPANK1,PRRC2A,45608,-0.09378229036198252
GPATCH3,NUDC,240,-0.05450062508232412
GPATCH4,NAXE,9758,0.6298603188629104
GPBP1L1,TMEM69,259,-1.241769606164431
GPI,PDCD2L,44906,-0.09683316193900149
GPKOW,PLP2,48037,0.2873176884979743
GPN1,SUPT7L,35600,0.2982106933074553
GPN1,SLC4A1AP,35179,-0.2612134715936306
GPN1,ZNF512,45278,0.6493349038323875
GPN2,NUDC,9955,-0.1430950303114136
GPN3,ARPC3,18846,-0.06379745819271712
GPN3,VPS29,32864,-0.47306187600970306
GPN3,FAM216A,863,-1.7803121150502517
GPR107,FNBP1,10183,0.11153318873732987
GPR137,BAD,21884,-1.6456913241437467
GPR137,DNAJC4,39904,0.09894249775923145
GPR137,PRDX5,47915,-0.06427195168611474
GPR137,TRPT1,43239,0.09859785522474088
GPR137,NUDT22,44121,0.2561859515732447
GPR137,TRMT112,48024,0.031427137440651176
GPR137,ESRRA,35018,0.26803494473879563
GPR137,PPP1R14B,23106,-0.0666986368148218
GPR137,VEGFB,35656,-0.4070456571340547
GPR180,TGDS,5502,-0.358853255039491
GPR61,GNAI3,8710,-0.023471405252124405
GPS1,CENPX,26584,-0.08867137901807405
GPS1,FASN,47603,-0.1468245592880716
GPS1,DUS1L,15515,0.03139982583065756
GPS1,DCXR,12914,0.07157144293198067
GPS1,RAC3,19499,0.056185322802819924
GPSM3,PBX2,5245,-0.254363868907469
GPSM3,RNF5,17132,-0.19502689458968053
GPSM3,AGPAT1,17411,-0.27395993401832786
GPSM3,PPT2,48943,0.1802968365417931
GPX4,POLR2E,8496,-0.08094954482527711
GRIPAP1,OTUD5,43875,-0.1600202234663822
GRK2,ANKRD13D,22304,0.008875328749846843
GRK6,F12,13379,-0.50315489256225
GRN,SLC25A39,18469,0.1325176685184391
GRWD1,CYTH2,23691,0.1543853638333087
GSC2,DGCR2,27831,0.13607057920470442
GSC2,ESS2,5608,-0.1737565915000866
GSC2,SLC25A1,28571,0.08619814403241459
GSDMA,PSMD3,27537,-0.11601904560090665
GSN,RAB14,21690,0.006606417302359948
GSR,UBXN8,1154,0.13849876382229745
GSTK1,CASP2,44122,-0.0910278384812716
GSTP1,NDUFV1,22130,-0.0034853288811944345
GSTP1,NUDT8,46589,-0.32248294243951375
GTF2A2,BNIP2,31946,0.12471310652636672
GTF2F1,KHSRP,30843,-0.07527298000182248
GTF2F1,ALKBH7,21266,0.034049851738675134
GTF2F1,CLPP,32554,-0.35318810835286885
GTF2H3,TMED2,49225,-0.2164108275675987
GTF2H3,EIF2B1,27,-0.2724926821074097
GTF2H3,DDX55,31666,-0.058937632960656954
GTF2IRD2B,RCC1L,17339,-0.12848314892687426
GTF3A,MTIF3,26029,0.002217912235779545
GTF3C2,MPV17,31886,-0.27117697283133946
GTF3C2,EIF2B4,12900,-0.3357297664765074
GTF3C2,SNX17,12930,-0.03554793185387267
GTF3C6,RPF2,23538,-0.31429382994547767
GTPBP1,TOMM22,23818,-0.010199241099412972
GTPBP2,MAD2L1BP,203,-0.08541502166344189
GTPBP3,DDA1,25402,-0.006360793563885812
GTPBP6,PLCXD1,42540,0.008841557060215754
GTPBP8,NEPRO,28952,-0.29711436359353577
GTSE1,TRMU,34005,-0.190598890244065
GTSF1,NCKAP1L,24111,0.09511092545445117
GUCD1,SNRPD3,524,-0.3654494979023445
GUK1,C1orf35,34551,-0.18052449173078344
GYS1,FTL,28074,-0.08538978290443537
GYS1,BAX,38534,-0.03216522279391011
GYS1,RUVBL2,127,-0.9111812962069841
GZF1,NXT1,11839,-0.03681629150910285
H1FX,HMCES,37845,-0.08551351674476548
H2AFX,HYOU1,38213,0.03875189840836087
H2AFX,VPS11,27676,0.007752475318288228
H2AFX,DPAGT1,12866,-0.03048743906590645
H2AFX,HMBS,10604,0.45873596147136936
H2AFZ,DNAJB14,3814,-0.1638080674282779
H3F3B,GALK1,20642,-0.11030756989414044
HADHA,HADHB,1874,-2.8905177522373124
HADHB,HADHA,1874,-0.8895359528080279
HAGH,NUBP2,44255,-0.02803278264425736
HAGHL,ANTKMT,5913,-0.3907878578915178
HAGHL,METRN,11401,-0.03595826279621334
HAGHL,STUB1,46514,0.10832753689480953
HAGHL,JMJD8,41966,-0.45069921947527963
HAMP,USF2,12231,0.004464961222633563
HAPLN2,GPATCH4,17835,0.09139727863810762
HAPLN2,NAXE,27593,0.039190438298559935
HARS,IK,44479,-0.005644459487690925
HARS,WDR55,27061,-0.30583577048407257
HARS,NDUFA2,43714,-0.19484678806469424
HARS,ZMAT2,7143,-0.5903927656261757
HARS2,IK,44364,-0.31537622845194735
HARS2,WDR55,26946,0.15104121527108252
HARS2,NDUFA2,43599,-0.29059305175726025
HARS2,ZMAT2,7258,0.0630246930167383
HARS2,HARS,115,-1.355416413574834
HAUS1,ATP5F1A,8,-0.17735393671269592
HAUS3,MXD4,19954,0.1423483214848619
HAUS4,RBM23,37979,0.028231228098492423
HAUS4,PRMT5,27703,0.1324103796136213
HAUS5,RBM42,16254,0.15761724590625098
HAUS5,COX6B1,35495,-0.015545938726828933
HAUS6,PLIN2,46249,0.19920313363438796
HBA2,HBQ1,8416,-0.06054193385965519
HBA2,NPRL3,33301,0.09134002648570749
HBA2,HBZ,29293,0.09027391475001878
HBA2,HBA1,4639,-1.9282387525111195
HBD,HBG1,6161,-0.49719026841135183
HBE1,HBG2,47,0.0290759748373001
HBG1,HBD,6161,-0.31727083398148304
HBQ1,LUC7L,49048,-0.09469762486586839
HBQ1,NPRL3,41717,0.06416180655981031
HBQ1,HBZ,37709,-0.16404446846162468
HBQ1,HBA1,3777,-1.1063306662286834
HBZ,HBQ1,37709,-0.014394570134236935
HBZ,NPRL3,4008,-0.16184434405031828
HBZ,HBA1,33932,0.476240961771704
HCFC1,NAA10,37344,-0.20178735765811873
HCFC1,IRAK1,48223,0.027627868103906855
HCFC1R1,PKMYT1,43499,-0.16790685365677877
HCFC1R1,THOC6,1771,-1.0259692256671376
HCRTR1,PEF1,27250,0.060161821963212375
HDAC1,MARCKSL1,44322,0.02761250031655671
HDAC10,MAPK12,10444,0.27038384832358503
HDAC3,DIAPH1,18110,-0.2865820438946166
HDAC6,GATA1,18250,-0.1941686596353092
HDDC3,UNC45A,5016,-0.44223082678164427
HDDC3,RCCD1,19629,-0.21657846190666044
HDDC3,MAN2A2,32978,-0.08216257388121548
HDGF,PRCC,16315,-0.1948307477110827
HDGF,ISG20L2,38089,-0.13518619211094496
HDHD2,IER3IP1,25275,-0.2931015267131974
HDHD3,POLE3,33250,-0.115188559663773
HDLBP,SEPTIN2,2138,-0.16042060600241426
HEATR5A,DTD2,36906,-0.22644920598925175
HEATR5B,GPATCH11,9,-0.808020086680515
HECTD3,EIF2B3,24647,-0.05600483372848269
HECTD3,UROD,419,-1.780745074577984
HECTD4,PTPN11,35908,0.0045259392759358
HEMGN,ANP32B,38270,-0.22093889740134476
HEMK1,CISH,44089,0.2748382315180383
HEMK1,MAPKAPK3,43592,-0.4979104972901595
HES2,ACOT7,30901,-0.04144326594090843
HES3,ICMT,5484,-0.034487878340828115
HES4,ISG15,313,-0.4518222726382916
HES4,NOC2L,40111,0.0042020125968778455
HES6,ILKAP,36919,-0.0922053510785258
HES7,VAMP2,39470,0.18852714760733463
HESX1,APPL1,87,0.03229823313232641
HEXD,NARF,39862,-0.16344838046757987
HEXD,CYBC1,32511,0.3161684811385837
HEXD,OGFOD3,319,-2.6904784489713154
HGS,NPLOC4,34861,-0.4365412796220486
HGS,CCDC137,16628,-0.011542183117280634
HGS,OXLD1,16691,0.14252388865089044
HGS,ARL16,471,-0.04907610673161678
HIF1AN,NDUFB8,928,-0.4375882186986687
HIF3A,PPP5C,49968,0.058498655999435385
HIGD2A,NOP16,275,-1.3784489555697386
HIGD2A,KIAA1191,22273,-0.1168381896813848
HIGD2A,CLTB,27853,-0.09261782948476198
HILPDA,IMPDH1,45816,-0.4099135751940374
HILPDA,METTL2B,20904,-0.8768796794728253
HINFP,DPAGT1,13178,0.31764904602959665
HINFP,H2AFX,26044,0.058894552221696574
HINFP,HMBS,36648,1.0018472391126354
HINT1,CDC42SE2,21025,-0.2515111908395908
HINT3,TRMT11,29690,-0.6234090459784148
HIRA,UFD1,32245,0.018348605610518237
HIRA,CDC45,32007,-0.0015894722193890436
HIRA,C22orf39,264,-1.3830237290775733
HIRIP3,INO80E,1143,-3.5947504828695016
HIST1H1B,HIST1H2BN,29043,-0.0861315331738398
HIST1H1C,HIST1H4C,47463,-0.04048655329328908
HIST1H1D,HIST1H2BH,16627,-0.24510273493894066
HIST1H1E,HIST1H2AC,32184,-0.03795282411276059
HIST1H2AC,HIST1H1E,32184,-0.08531371597362365
HIST1H2AC,HIST1H4C,20212,-0.009663427216536026
HIST1H2AE,HIST1H1D,18066,-0.13528402140377713
HIST1H2AE,HIST1H2BH,34693,-0.40488113661526504
HIST1H2AG,HIST1H2AH,14063,-0.46138917240641597
HIST1H2AH,HIST1H2AG,14063,0.6131008635262479
HIST1H2AI,HIST1H2BN,30372,-0.017588422385194858
HIST1H2AI,HIST1H3H,1878,-2.0001413651109967
HIST1H2AK,HIST1H1B,29213,-0.21511236417406798
HIST1H2AK,HIST1H2BN,170,-3.3119132957215873
HIST1H2AK,HIST1H3H,28324,-0.233963805079636
HIST1H2BB,HIST1H1C,12757,-0.06222169519715741
HIST1H2BG,HIST1H1D,17735,-0.38254010688189055
HIST1H2BG,HIST1H2BH,34362,0.10043149001581143
HIST1H2BH,HIST1H1D,16627,-0.35132023436071586
HIST1H2BM,HIST1H2BN,23523,-0.05353037403725139
HIST1H2BM,HIST1H3H,4971,-0.28759403856068133
HIST1H2BN,HIST1H1B,29043,-0.17506195298185917
HIST1H2BN,HIST1H3H,28494,-0.3037495031442948
HIST1H3H,HIST1H2BN,28494,-0.7602557226217993
HIST1H3J,HIST1H1B,25518,-0.4371842346718104
HIST1H4B,HIST1H1C,29187,0.23754471536093505
HIST1H4C,HIST1H2AC,20212,-0.2509056116092831
HIST1H4C,HIST1H1C,47463,-0.24129974627637724
HIST1H4E,HIST1H1D,30377,-0.2744827375625458
HIST1H4E,HIST1H1E,48281,-0.2882588967435038
HIST1H4E,HIST1H2BH,47004,-0.09866563771578306
HIST1H4I,HIST1H2AG,6239,-0.12906470163043293
HIST1H4I,HIST1H2AH,7824,-0.32305736701020193
HIST1H4J,HIST1H1B,43496,0.5343690685697179
HIST1H4J,HIST1H2BN,14453,0.03075214703621545
HIST1H4J,HIST1H3H,14041,-0.1288504031486557
HIST2H2BE,SF3B4,41586,-0.292108059218189
HIST3H2A,RNF187,29484,0.0949415473363098
HIST3H2BB,RNF187,29254,0.04218013917306678
HIST3H2BB,HIST3H2A,230,-0.6444189098818992
HMBS,HYOU1,27609,-0.2172722698681944
HMBS,VPS11,17072,-0.09476548720162169
