target_gene,Cell_Line,Batch,n_cells,source
SLIRP,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet11,1,GenomeWideScreen_NonFitnessGenes
SLIRP,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet2,1,GenomeWideScreen_NonFitnessGenes
SLIRP,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet3,1,GenomeWideScreen_NonFitnessGenes
SLIRP,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet4,1,GenomeWideScreen_NonFitnessGenes
SLIRP,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet6,1,GenomeWideScreen_NonFitnessGenes
SLIRP,rakq_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet5,1,GenomeWideScreen_NonFitnessGenes
SLIRP,rejf_2,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet20,1,GenomeWideScreen_NonFitnessGenes
SLIRP,siqu_4,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
SLIRP,wahn_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
SLIRP,wihj_1,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet20,1,GenomeWideScreen_NonFitnessGenes
SLIRP,wihj_1,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet25,1,GenomeWideScreen_NonFitnessGenes
SLIRP,wihj_1,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet30,1,GenomeWideScreen_NonFitnessGenes
SLIRP,wihj_4,GenomeWideScreen_NonFitnessGenes_Pool5_Day6_Inlet11,1,GenomeWideScreen_NonFitnessGenes
SLIRP,zerv_8,GenomeWideScreen_NonFitnessGenes_Pool5_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet21,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet15,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet9,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet3,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet4,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet13,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet15,2,GenomeWideScreen_NonFitnessGenes
SMARCA5,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,3,GenomeWideScreen_NonFitnessGenes
SMARCA5,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet20,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet11,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet16,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet13,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,rakq_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet11,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,rakq_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet5,1,GenomeWideScreen_NonFitnessGenes
SMARCA5,siqu_4,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet28,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,bokz_6,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,eipl_3,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet25,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet15,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet6,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet6,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet23,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,2,GenomeWideScreen_NonFitnessGenes
SMARCC2,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet12,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,nufh_4,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet22,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,wahn_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet25,1,GenomeWideScreen_NonFitnessGenes
SMARCC2,zerv_8,GenomeWideScreen_NonFitnessGenes_Pool5_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
SND1,bokz_6,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
SND1,eipl_1,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
SND1,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
SND1,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,2,GenomeWideScreen_NonFitnessGenes
SND1,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
SND1,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet2,1,GenomeWideScreen_NonFitnessGenes
SND1,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet4,1,GenomeWideScreen_NonFitnessGenes
SND1,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
SND1,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
SND1,hecn_3,GenomeWideScreen_NonFitnessGenes_Pool5_Day6_Inlet16,1,GenomeWideScreen_NonFitnessGenes
SND1,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
SND1,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet12,1,GenomeWideScreen_NonFitnessGenes
SND1,lirf_5,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet12,1,GenomeWideScreen_NonFitnessGenes
SND1,lirf_5,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet5,1,GenomeWideScreen_NonFitnessGenes
SND1,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
SND1,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet13,2,GenomeWideScreen_NonFitnessGenes
SND1,rejf_2,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet25,1,GenomeWideScreen_NonFitnessGenes
SND1,wahn_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet27,1,GenomeWideScreen_NonFitnessGenes
SND1,zapk_3,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet30,1,GenomeWideScreen_NonFitnessGenes
SND1,zerv_7,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet30,1,GenomeWideScreen_NonFitnessGenes
SNN,eipl_1,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet1,1,GenomeWideScreen_NonFitnessGenes
SNN,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet12,2,GenomeWideScreen_NonFitnessGenes
SNN,iiyk_2,GenomeWideScreen_NonFitnessGenes_Pool5_Day6_Inlet1,1,GenomeWideScreen_NonFitnessGenes
SNN,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,1,GenomeWideScreen_NonFitnessGenes
SNN,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet1,1,GenomeWideScreen_NonFitnessGenes
SNN,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet2,1,GenomeWideScreen_NonFitnessGenes
SNN,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
SNN,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet6,1,GenomeWideScreen_NonFitnessGenes
SNN,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet14,1,GenomeWideScreen_NonFitnessGenes
SNN,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet16,1,GenomeWideScreen_NonFitnessGenes
SNN,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet4,1,GenomeWideScreen_NonFitnessGenes
SNN,nufh_4,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
SNN,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet4,1,GenomeWideScreen_NonFitnessGenes
SNN,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet9,2,GenomeWideScreen_NonFitnessGenes
SNN,siqu_4,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
SNN,zapk_3,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet29,1,GenomeWideScreen_NonFitnessGenes
SNN,zerv_8,GenomeWideScreen_NonFitnessGenes_Pool5_Day6_Inlet11,1,GenomeWideScreen_NonFitnessGenes
SRSF5,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
SRSF5,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
SRSF5,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet5,1,GenomeWideScreen_NonFitnessGenes
SRSF5,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet11,1,GenomeWideScreen_NonFitnessGenes
SRSF5,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet15,2,GenomeWideScreen_NonFitnessGenes
SRSF5,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet2,1,GenomeWideScreen_NonFitnessGenes
SRSF5,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet4,1,GenomeWideScreen_NonFitnessGenes
SRSF5,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet6,1,GenomeWideScreen_NonFitnessGenes
SRSF5,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
SRSF5,iiyk_2,GenomeWideScreen_NonFitnessGenes_Pool5_Day6_Inlet9,1,GenomeWideScreen_NonFitnessGenes
SRSF5,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,3,GenomeWideScreen_NonFitnessGenes
SRSF5,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
SRSF5,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet12,1,GenomeWideScreen_NonFitnessGenes
SRSF5,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet5,1,GenomeWideScreen_NonFitnessGenes
SRSF5,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet8,1,GenomeWideScreen_NonFitnessGenes
SRSF5,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet24,1,GenomeWideScreen_NonFitnessGenes
SRSF5,kute_4,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet30,1,GenomeWideScreen_NonFitnessGenes
SRSF5,melw_2,GenomeWideScreen_NonFitnessGenes_Pool5_Day6_Inlet3,1,GenomeWideScreen_NonFitnessGenes
SRSF5,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,1,GenomeWideScreen_NonFitnessGenes
SRSF5,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
SRSF5,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet6,1,GenomeWideScreen_NonFitnessGenes
SRSF5,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet8,1,GenomeWideScreen_NonFitnessGenes
SRSF5,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet7,1,GenomeWideScreen_NonFitnessGenes
SRSF5,rejf_2,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
SRSF5,zihe_1,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
STK3,bokz_6,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet11,1,GenomeWideScreen_NonFitnessGenes
STK3,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet22,1,GenomeWideScreen_NonFitnessGenes
STK3,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet8,1,GenomeWideScreen_NonFitnessGenes
STK3,iiyk_4,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet27,1,GenomeWideScreen_NonFitnessGenes
STK3,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,1,GenomeWideScreen_NonFitnessGenes
STK3,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet24,1,GenomeWideScreen_NonFitnessGenes
STK3,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet20,1,GenomeWideScreen_NonFitnessGenes
STK3,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet10,2,GenomeWideScreen_NonFitnessGenes
STK3,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet7,1,GenomeWideScreen_NonFitnessGenes
STK3,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet14,1,GenomeWideScreen_NonFitnessGenes
STK3,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet22,1,GenomeWideScreen_NonFitnessGenes
STK3,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet24,1,GenomeWideScreen_NonFitnessGenes
STK3,rakq_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet12,1,GenomeWideScreen_NonFitnessGenes
STK3,siqu_4,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet28,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet21,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet12,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet24,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,lirf_5,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet1,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet21,2,GenomeWideScreen_NonFitnessGenes
SUPT7L,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet23,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,oupf_6,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet23,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet15,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet4,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
SUPT7L,wahn_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet29,1,GenomeWideScreen_NonFitnessGenes
SYVN1,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
SYVN1,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet21,1,GenomeWideScreen_NonFitnessGenes
SYVN1,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet1,1,GenomeWideScreen_NonFitnessGenes
SYVN1,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet9,1,GenomeWideScreen_NonFitnessGenes
SYVN1,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet13,1,GenomeWideScreen_NonFitnessGenes
SYVN1,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet21,1,GenomeWideScreen_NonFitnessGenes
SYVN1,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet23,1,GenomeWideScreen_NonFitnessGenes
SYVN1,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,1,GenomeWideScreen_NonFitnessGenes
SYVN1,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet7,1,GenomeWideScreen_NonFitnessGenes
SYVN1,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet21,1,GenomeWideScreen_NonFitnessGenes
SYVN1,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet24,1,GenomeWideScreen_NonFitnessGenes
SYVN1,pipw_4,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet22,1,GenomeWideScreen_NonFitnessGenes
TAF15,bokz_6,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
TAF15,bokz_6,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet2,1,GenomeWideScreen_NonFitnessGenes
TAF15,bokz_6,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet7,1,GenomeWideScreen_NonFitnessGenes
TAF15,eipl_1,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
TAF15,eipl_1,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet2,1,GenomeWideScreen_NonFitnessGenes
TAF15,eipl_1,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet9,1,GenomeWideScreen_NonFitnessGenes
TAF15,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet11,1,GenomeWideScreen_NonFitnessGenes
TAF15,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,1,GenomeWideScreen_NonFitnessGenes
TAF15,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet2,1,GenomeWideScreen_NonFitnessGenes
TAF15,kute_4,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet32,1,GenomeWideScreen_NonFitnessGenes
TAF15,melw_2,GenomeWideScreen_NonFitnessGenes_Pool5_Day6_Inlet4,1,GenomeWideScreen_NonFitnessGenes
TAF15,miaj_4,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
TAF15,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet15,1,GenomeWideScreen_NonFitnessGenes
TAF15,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet21,1,GenomeWideScreen_NonFitnessGenes
TAF15,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet22,1,GenomeWideScreen_NonFitnessGenes
TAF15,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet23,2,GenomeWideScreen_NonFitnessGenes
TAF15,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet4,1,GenomeWideScreen_NonFitnessGenes
TAF15,wahn_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet26,1,GenomeWideScreen_NonFitnessGenes
TAF15,zapk_3,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet23,1,GenomeWideScreen_NonFitnessGenes
TAF15,zerv_7,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet30,1,GenomeWideScreen_NonFitnessGenes
TAF4,eipl_1,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
TAF4,eipl_3,GenomeWideScreen_NonFitnessGenes_Pool6_Day6_Inlet22,1,GenomeWideScreen_NonFitnessGenes
TAF4,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
TAF4,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
TAF4,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet4,1,GenomeWideScreen_NonFitnessGenes
TAF4,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool9_Day6_Inlet12,1,GenomeWideScreen_NonFitnessGenes
TAF4,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day3_Inlet7,1,GenomeWideScreen_NonFitnessGenes
TAF4,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet22,1,GenomeWideScreen_NonFitnessGenes
TAF4,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
TAF4,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet20,1,GenomeWideScreen_NonFitnessGenes
TAF4,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet13,1,GenomeWideScreen_NonFitnessGenes
TAF4,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet3,1,GenomeWideScreen_NonFitnessGenes
TAF4,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool9_Day3_Inlet4,2,GenomeWideScreen_NonFitnessGenes
TAF4,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet13,1,GenomeWideScreen_NonFitnessGenes
TAF4,kolf_3,GenomeWideScreen_NonFitnessGenes_Pool12_Day6_Inlet24,1,GenomeWideScreen_NonFitnessGenes
TAF4,lirf_5,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet2,2,GenomeWideScreen_NonFitnessGenes
TAF4,lirf_5,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet3,1,GenomeWideScreen_NonFitnessGenes
TAF4,miaj_6,GenomeWideScreen_NonFitnessGenes_Pool10_Day6_Inlet15,1,GenomeWideScreen_NonFitnessGenes
TAF4,oupf_6,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet32,1,GenomeWideScreen_NonFitnessGenes
TAF4,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet3,1,GenomeWideScreen_NonFitnessGenes
TAF4,puhk_2,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet9,1,GenomeWideScreen_NonFitnessGenes
TAF4,rakq_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
TAF4,wahn_1,GenomeWideScreen_NonFitnessGenes_Pool2_Day6_Inlet23,1,GenomeWideScreen_NonFitnessGenes
TARBP2,bokz_6,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet16,1,GenomeWideScreen_NonFitnessGenes
TARBP2,bokz_6,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet8,1,GenomeWideScreen_NonFitnessGenes
TARBP2,fiaj_1,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
TARBP2,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet10,1,GenomeWideScreen_NonFitnessGenes
TARBP2,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet11,1,GenomeWideScreen_NonFitnessGenes
TARBP2,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet15,1,GenomeWideScreen_NonFitnessGenes
TARBP2,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet3,1,GenomeWideScreen_NonFitnessGenes
TARBP2,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet7,1,GenomeWideScreen_NonFitnessGenes
TARBP2,fiaj_3,GenomeWideScreen_NonFitnessGenes_Pool1_Day6_Inlet9,1,GenomeWideScreen_NonFitnessGenes
TARBP2,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet17,1,GenomeWideScreen_NonFitnessGenes
TARBP2,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet18,1,GenomeWideScreen_NonFitnessGenes
TARBP2,kolf_2,GenomeWideScreen_NonFitnessGenes_Pool11_Day6_Inlet19,1,GenomeWideScreen_NonFitnessGenes
