held_out,shape,target,pds_gen_base,pds_gen_cis,has_neighbour_5kb
k562,t19,SHPRH,0.925514403292181,0.925514403292181,False
k562,t19,SIN3B,1.0,1.0,False
k562,t19,SLC25A13,0.7271604938271605,0.7271604938271605,False
k562,t19,SLC39A1,0.4012345679012346,0.4012345679012346,True
k562,t19,SLIRP,1.0,1.0,True
k562,t19,SMARCA5,1.0,1.0,False
k562,t19,SMARCC2,0.09465020576131687,0.09465020576131687,False
k562,t19,SMYD2,0.7543209876543209,0.7543209876543209,False
k562,t19,SND1,0.9946502057613169,0.9946502057613169,False
k562,t19,SNRK,0.868724279835391,0.868724279835391,False
k562,t19,SNX4,0.15802469135802466,0.15802469135802466,False
k562,t19,SRSF5,0.9477366255144033,0.9477366255144033,False
k562,t19,SSR4,0.8283950617283949,0.8481481481481481,True
k562,t19,STAT6,0.45802469135802476,0.45802469135802476,True
k562,t19,STK3,0.8539094650205762,0.8539094650205762,True
k562,t19,STT3A,0.6839506172839507,0.6864197530864197,True
k562,t19,SUPT7L,0.9897119341563785,0.9901234567901235,True
k562,t19,SYVN1,1.0,1.0,False
k562,t19,TAF15,0.6135802469135803,0.6135802469135803,False
k562,t19,TARBP2,0.4962962962962963,0.4967078189300411,True
k562,t19,TBC1D13,0.8329218106995886,0.8329218106995886,False
k562,t19,TBCK,1.0,1.0,True
k562,t19,TEAD4,0.939917695473251,0.939917695473251,False
k562,t19,TEX2,0.9917695473251028,0.9917695473251028,False
k562,t19,TFCP2,0.8263374485596707,0.8263374485596707,False
k562,t19,THAP3,0.8567901234567903,0.8567901234567903,False
k562,t19,THAP7,0.9925925925925926,0.9925925925925926,False
k562,t19,TIMM17B,0.9962962962962963,0.9962962962962963,False
k562,t19,TIMM50,0.30082304526748965,0.30082304526748965,False
k562,t19,TMCO6,0.8473251028806585,0.8473251028806585,False
k562,t19,TMED3,0.5670781893004117,0.5670781893004117,False
k562,t19,TMEM147,0.9576131687242798,0.9576131687242798,False
k562,t19,TMEM186,0.6275720164609053,0.6275720164609053,False
k562,t19,TMEM209,0.782716049382716,0.782716049382716,True
k562,t19,TMEM41B,0.2518518518518518,0.2518518518518518,False
k562,t19,TMF1,0.1333333333333333,0.1333333333333333,False
k562,t19,TRAPPC6A,0.7934156378600823,0.7934156378600823,False
k562,t19,TRIB3,0.9930041152263374,0.9930041152263374,False
k562,t19,TRIM35,0.21769547325102878,0.21810699588477367,True
k562,t19,TRIP4,0.9164609053497943,0.9864197530864198,True
k562,t19,TRMT1,0.3304526748971194,0.38106995884773665,True
k562,t19,TRPC4AP,0.8938271604938272,0.8938271604938272,False
k562,t19,TWF2,0.9563786008230453,0.9563786008230453,True
k562,t19,UNK,0.31563786008230454,0.3251028806584363,True
k562,t19,UPF3B,1.0,1.0,False
k562,t19,UROS,0.5119341563786008,0.6308641975308643,True
k562,t19,USP28,0.34197530864197534,0.34197530864197534,False
k562,t19,VAPB,0.637860082304527,0.637860082304527,False
k562,t19,VIM,0.8901234567901236,0.8901234567901236,False
k562,t19,WBP4,0.9995884773662552,0.9995884773662552,True
k562,t19,YIPF6,0.3366255144032922,0.3366255144032922,False
k562,t19,ZBTB34,0.3921810699588477,0.3921810699588477,False
k562,t19,ZBTB41,0.3197530864197531,0.3197530864197531,False
k562,t19,ZBTB48,0.9691358024691357,0.9691358024691357,False
k562,t19,ZC3HAV1,0.8185185185185184,0.8176954732510286,True
k562,t19,ZDHHC12,0.9386831275720167,0.9386831275720167,False
k562,t19,ZDHHC4,0.9872427983539096,0.9872427983539096,False
k562,t19,ZFP62,0.9757201646090535,0.9757201646090535,False
k562,t19,ZHX3,0.9810699588477365,0.9810699588477365,False
k562,t19,ZKSCAN1,0.990946502057613,0.990946502057613,False
k562,t19,ZKSCAN2,0.828395061728395,0.828395061728395,False
k562,t19,ZKSCAN3,0.6728395061728395,0.6728395061728395,False
k562,t19,ZNF16,0.5679012345679013,0.5679012345679013,False
k562,t19,ZNF174,0.7213991769547325,0.7213991769547325,True
k562,t19,ZNF219,0.5724279835390947,0.5724279835390947,False
k562,t19,ZNF22,0.9872427983539096,0.9872427983539096,False
k562,t19,ZNF25,0.3045267489711934,0.3045267489711934,False
k562,t19,ZNF251,0.5530864197530865,0.5530864197530865,False
k562,t19,ZNF280C,0.8115226337448561,0.8115226337448561,False
k562,t19,ZNF282,0.5662551440329219,0.5662551440329219,False
k562,t19,ZNF32,0.5004115226337448,0.5004115226337448,False
k562,t19,ZNF324,0.27037037037037037,0.27037037037037037,False
k562,t19,ZNF397,0.905761316872428,0.905761316872428,False
k562,t19,ZNF410,0.6872427983539094,0.6872427983539094,False
k562,t19,ZNF444,0.8987654320987654,0.8987654320987654,False
k562,t19,ZNF462,0.9995884773662552,0.9995884773662552,False
k562,t19,ZNF496,0.46460905349794246,0.46460905349794246,True
k562,t19,ZNF507,1.0,1.0,False
k562,t19,ZNF514,0.986008230452675,0.986008230452675,True
k562,t19,ZNF526,0.9267489711934156,0.9246913580246914,True
k562,t19,ZNF530,0.46131687242798347,0.46131687242798347,False
k562,t19,ZNF543,0.8329218106995886,0.8329218106995886,False
k562,t19,ZNF627,0.7304526748971194,0.7065843621399177,True
k562,t19,ZNF628,0.9119341563786008,0.9119341563786008,False
k562,t19,ZNF641,0.7333333333333333,0.7333333333333333,False
k562,t19,ZNF670,0.23456790123456786,0.23456790123456786,False
k562,t19,ZNF714,0.9790123456790122,0.9790123456790122,False
k562,t19,ZNF740,0.9666666666666668,0.9670781893004116,True
k562,t19,ZNF768,0.4938271604938272,0.4938271604938272,False
k562,t19,ZNF777,0.9374485596707819,0.9374485596707819,False
k562,t19,ZNF783,0.31851851851851853,0.31851851851851853,False
k562,t19,ZNF784,0.7679012345679012,0.7534979423868313,True
k562,t19,ZNF786,0.33415637860082303,0.33415637860082303,False
k562,t19,ZNF821,0.5703703703703705,0.5703703703703705,False
k562,t19,ZRANB3,0.6584362139917694,0.7102880658436214,True
cd4_mix,t16,ACLY,1.0,1.0,True
cd4_mix,t16,ADNP,0.9847269950362735,0.9847269950362735,False
cd4_mix,t16,AGO1,0.36426116838487976,0.36426116838487976,False
cd4_mix,t16,AKAP1,0.7922871324933181,0.7922871324933181,False
cd4_mix,t16,AKIRIN1,0.48377243222604044,0.48377243222604044,False
cd4_mix,t16,AKT2,0.9919816723940436,0.9919816723940436,False
cd4_mix,t16,ALG12,0.7716685757922872,0.8701794578083237,True
cd4_mix,t16,ANKRD52,0.28522336769759454,0.28522336769759454,False
cd4_mix,t16,ANKZF1,0.9923634975181367,0.9969453990072547,True
cd4_mix,t16,ANP32B,0.9289805269186713,0.9289805269186713,False
cd4_mix,t16,AP2A2,0.512791141657121,0.512791141657121,False
cd4_mix,t16,API5,0.9293623520427645,0.9293623520427645,False
cd4_mix,t16,ARL14EP,0.6807941962581138,0.6807941962581138,False
cd4_mix,t16,ASCC2,0.5257731958762888,0.5257731958762888,False
cd4_mix,t16,BCKDK,0.21229476899579988,0.21229476899579988,False
cd4_mix,t16,BCL6,0.7247040855288279,0.7247040855288279,False
cd4_mix,t16,BCL7C,0.8052691867124856,0.8052691867124856,True
cd4_mix,t16,BRD1,0.5567010309278352,0.5567010309278352,False
cd4_mix,t16,BRPF1,0.9980908743795341,0.9980908743795341,False
cd4_mix,t16,CAND1,0.9156166475754106,0.9156166475754106,False
cd4_mix,t16,CAPRIN2,0.8583428789614358,0.8583428789614358,False
cd4_mix,t16,CARM1,1.0,1.0,False
cd4_mix,t16,CAT,0.5204276441389845,0.5204276441389845,False
cd4_mix,t16,CCDC112,0.39518900343642616,0.39518900343642616,False
cd4_mix,t16,CDK8,0.8591065292096219,0.8591065292096219,False
cd4_mix,t16,CHD3,0.5070637647957236,0.6143566246659029,True
cd4_mix,t16,CHD6,0.6865215731195112,0.6865215731195112,False
cd4_mix,t16,CHKB,0.03970981290568919,0.03970981290568919,True
cd4_mix,t16,CLCN6,0.35089728904161893,0.4578083237877053,True
cd4_mix,t16,COIL,0.8816342115311187,0.8816342115311187,False
cd4_mix,t16,COMMD8,0.6597938144329896,0.6597938144329896,False
cd4_mix,t16,COQ10B,0.4597174494081711,0.4597174494081711,False
cd4_mix,t16,CSNK2A1,1.0,1.0,False
cd4_mix,t16,CYTH2,0.8797250859106529,0.8797250859106529,False
cd4_mix,t16,DBF4B,0.6009927453226422,0.6009927453226422,False
cd4_mix,t16,DBN1,0.7689957999236351,0.7689957999236351,False
cd4_mix,t16,DCAF16,0.21153111874761357,0.3016418480336006,True
cd4_mix,t16,DCP2,1.0,1.0,False
cd4_mix,t16,DDHD1,0.7812142038946164,0.7812142038946164,False
cd4_mix,t16,DEAF1,0.6258113783886979,0.6258113783886979,False
cd4_mix,t16,DEK,0.4360442917143948,0.4360442917143948,False
cd4_mix,t16,DHRS1,0.9621993127147768,0.9656357388316152,True
cd4_mix,t16,DHX35,0.9121802214585719,0.9121802214585719,False
cd4_mix,t16,DLAT,0.21114929362352045,0.21114929362352045,False
cd4_mix,t16,DMTF1,0.9885452462772051,0.9885452462772051,False
cd4_mix,t16,DNTTIP1,1.0,1.0,True
cd4_mix,t16,DRG2,0.9400534555173733,0.9400534555173733,False
cd4_mix,t16,DTNBP1,0.37113402061855677,0.37113402061855677,False
cd4_mix,t16,DVL3,0.37037037037037035,0.37037037037037035,False
cd4_mix,t16,E2F1,0.9774723176785033,0.9774723176785033,False
cd4_mix,t16,E2F4,0.7025582283314242,0.7025582283314242,True
cd4_mix,t16,EAPP,0.2955326460481099,0.2955326460481099,False
cd4_mix,t16,ELK1,0.3638793432607865,0.3638793432607865,False
cd4_mix,t16,EPC2,0.8041237113402063,0.8041237113402063,False
cd4_mix,t16,EPM2AIP1,0.4165712103856434,0.5391370752195495,True
cd4_mix,t16,EZH2,0.983581519663994,0.983581519663994,False
cd4_mix,t16,FAM120A,0.8319969453990071,0.8972890416189387,True
cd4_mix,t16,FCGRT,0.3528064146620848,0.3528064146620848,False
cd4_mix,t16,FHL3,0.745704467353952,0.75028636884307,True
cd4_mix,t16,FOXN2,1.0,1.0,False
cd4_mix,t16,FOXO4,0.6113020236731578,0.6113020236731578,False
cd4_mix,t16,FUBP3,0.6273386788850706,0.6273386788850706,False
cd4_mix,t16,FXYD5,0.6578846888125239,0.6578846888125239,False
cd4_mix,t16,GIGYF2,1.0,1.0,False
cd4_mix,t16,GLI3,0.7247040855288279,0.7247040855288279,False
cd4_mix,t16,GLYR1,0.3440244368079419,0.3829705994654448,True
cd4_mix,t16,GMEB2,0.8736158839251622,0.8736158839251622,False
cd4_mix,t16,GPATCH8,0.9660175639557084,0.9660175639557084,False
cd4_mix,t16,GRAMD1A,0.21000381825124087,0.21000381825124087,False
cd4_mix,t16,GTF2IRD1,0.5757922871324933,0.5757922871324933,False
cd4_mix,t16,HDAC1,0.4436807941962581,0.4436807941962581,False
cd4_mix,t16,HDAC8,0.5177548682703321,0.5177548682703321,False
cd4_mix,t16,HEATR6,0.9740358915616648,0.9740358915616648,False
cd4_mix,t16,HMGN3,0.3241695303550974,0.3241695303550974,False
cd4_mix,t16,HMGN4,0.5295914471172203,0.5295914471172203,False
cd4_mix,t16,HMGXB3,0.9763268423062238,0.9763268423062238,True
cd4_mix,t16,HOMEZ,0.43222604047346314,0.4329896907216495,True
cd4_mix,t16,HSBP1,0.6170294005345551,0.6170294005345551,False
cd4_mix,t16,HSP90AB1,0.4738449789996182,0.4738449789996182,False
cd4_mix,t16,IFI27L2,0.7964872088583429,0.7964872088583429,False
cd4_mix,t16,IFNAR2,0.7235586101565483,0.7235586101565483,False
cd4_mix,t16,IFNGR2,0.4578083237877052,0.4578083237877052,False
cd4_mix,t16,IL10RB,0.9175257731958764,0.9175257731958764,False
cd4_mix,t16,IREB2,0.30698739977090495,0.30698739977090495,False
cd4_mix,t16,KDM5A,0.978999618174876,0.983581519663994,True
cd4_mix,t16,KHDRBS1,0.951508209240168,0.951508209240168,False
cd4_mix,t16,KHSRP,0.9686903398243606,0.9686903398243606,False
cd4_mix,t16,KIF21B,0.8686521573119512,0.8686521573119512,False
cd4_mix,t16,KIF2A,0.563573883161512,0.563573883161512,False
cd4_mix,t16,KMT2A,0.9935089728904162,0.9935089728904162,False
cd4_mix,t16,LDLR,0.7796869033982436,0.7796869033982436,False
cd4_mix,t16,LMAN1,0.15425735013363878,0.15425735013363878,False
cd4_mix,t16,LMBRD2,0.47842688048873616,0.5204276441389842,True
cd4_mix,t16,LPCAT3,0.3356242840778923,0.3356242840778923,False
cd4_mix,t16,MAN2A1,0.20274914089347076,0.20274914089347076,False
cd4_mix,t16,MAP2K2,0.5376097747231767,0.5376097747231767,False
cd4_mix,t16,MAPK12,0.6365024818633067,0.6365024818633067,False
cd4_mix,t16,MAPK7,0.5967926689576174,0.6494845360824741,True
cd4_mix,t16,MARCKSL1,0.369606720122184,0.369606720122184,False
cd4_mix,t16,MBD4,0.6536846124474991,0.6536846124474991,False
cd4_mix,t16,MED13,0.8591065292096219,0.8591065292096219,False
cd4_mix,t16,MED15,0.9671630393279879,0.9667812142038947,True
cd4_mix,t16,MED25,0.8629247804505538,0.9056891943489881,True
cd4_mix,t16,MLKL,0.6865215731195112,0.6865215731195112,False
cd4_mix,t16,MLLT10,0.09507445589919815,0.09507445589919815,True
cd4_mix,t16,MSANTD4,0.9182894234440627,0.9182894234440627,False
cd4_mix,t16,MSI2,0.6964490263459335,0.6964490263459335,False
cd4_mix,t16,MTA1,0.5971744940817105,0.5971744940817105,False
cd4_mix,t16,MTF1,1.0,1.0,False
cd4_mix,t16,MTHFSD,0.8915616647575411,0.8915616647575411,False
cd4_mix,t16,MTM1,0.22413134784268804,0.22413134784268804,False
cd4_mix,t16,MYD88,0.6754486445208094,0.8377243222604048,True
cd4_mix,t16,MYPOP,0.8915616647575411,0.8915616647575411,False
cd4_mix,t16,MYRF,0.9805269186712486,0.9805269186712486,False
cd4_mix,t16,NABP2,0.9866361206567392,0.9912180221458572,True
cd4_mix,t16,NAIF1,0.9980908743795341,0.9980908743795341,True
cd4_mix,t16,NCLN,0.773577701412753,0.773577701412753,False
cd4_mix,t16,NFE2L1,0.2508591065292096,0.2508591065292096,False
cd4_mix,t16,NGLY1,0.985872470408553,0.985872470408553,False
cd4_mix,t16,NIPAL3,0.746086292478045,0.7552500954562811,True
cd4_mix,t16,NIPSNAP3A,0.7693776250477282,0.7693776250477282,False
cd4_mix,t16,NT5DC1,0.7094310805651012,0.7094310805651012,False
cd4_mix,t16,NUP37,0.8907980145093547,0.9133256968308514,True
cd4_mix,t16,PAN2,0.9988545246277205,0.9988545246277205,True
cd4_mix,t16,PAPOLA,0.8907980145093547,0.8907980145093547,False
cd4_mix,t16,PARP3,1.0,1.0,True
cd4_mix,t16,PATL1,0.6758304696449025,0.6758304696449025,False
cd4_mix,t16,PBLD,0.9870179457808325,0.9942726231386025,True
cd4_mix,t16,PCGF1,1.0,1.0,False
cd4_mix,t16,PCGF6,1.0,1.0,False
cd4_mix,t16,PDCD4,0.4788087056128294,0.4788087056128294,False
cd4_mix,t16,PDE6D,0.7613592974417718,0.7617411225658649,True
cd4_mix,t16,PDK1,0.7697594501718213,0.7697594501718213,False
cd4_mix,t16,PDK3,0.25505918289423446,0.25505918289423446,False
cd4_mix,t16,PGLS,0.7373043146239022,0.7373043146239022,False
cd4_mix,t16,PHF11,0.5387552500954562,0.5387552500954562,False
cd4_mix,t16,PHF19,0.983581519663994,0.983581519663994,False
cd4_mix,t16,PHF23,0.9797632684230623,0.9824360442917145,True
cd4_mix,t16,PHF8,0.995418098510882,0.995418098510882,False
cd4_mix,t16,PI4KB,0.8686521573119512,0.8686521573119512,False
cd4_mix,t16,PIM2,0.4639175257731959,0.4639175257731959,False
cd4_mix,t16,PIN1,0.8843069873997709,0.8843069873997709,False
cd4_mix,t16,PINK1,0.8140511645666285,0.8140511645666285,False
cd4_mix,t16,PKN3,0.7728140511645667,0.7728140511645667,False
cd4_mix,t16,PLAGL2,0.4574264986636121,0.5559373806796487,True
cd4_mix,t16,PLCG1,0.6109201985490645,0.6109201985490645,False
cd4_mix,t16,PNP,0.736922489499809,0.7338678885070637,True
cd4_mix,t16,POLD4,0.2737686139747995,0.2737686139747995,False
cd4_mix,t16,POR,0.6597938144329897,0.6597938144329897,False
cd4_mix,t16,PPIF,0.4116074837724323,0.4116074837724323,False
cd4_mix,t16,PPIP5K2,0.09965635738831616,0.11187476135929744,True
cd4_mix,t16,PQBP1,0.9988545246277205,0.9988545246277205,False
cd4_mix,t16,PRDX3,0.637647957235586,0.637647957235586,False
cd4_mix,t16,PRKAB2,0.8193967163039328,0.8193967163039328,False
cd4_mix,t16,PRKACA,0.2890416189385261,0.2890416189385261,False
cd4_mix,t16,PRMT2,0.5238640702558227,0.5238640702558227,False
cd4_mix,t16,PRMT6,0.8255059182894233,0.8255059182894233,False
cd4_mix,t16,PRMT7,0.7304314623902255,0.733867888507064,True
cd4_mix,t16,PRNP,0.3596792668957617,0.3596792668957617,False
cd4_mix,t16,PSKH1,0.010309278350515452,0.010309278350515452,False
cd4_mix,t16,PSMB9,0.32073310423825885,0.3837342497136311,True
cd4_mix,t16,PTMS,0.7934326078655977,0.791905307369225,True
cd4_mix,t16,PTOV1,0.2940053455517373,0.2940053455517373,False
cd4_mix,t16,PYCR1,0.1660939289805269,0.1660939289805269,True
cd4_mix,t16,R3HCC1L,0.9851088201603666,0.9851088201603666,False
cd4_mix,t16,RAB11FIP5,0.7812142038946163,0.7812142038946163,False
cd4_mix,t16,RAB5A,0.8972890416189385,0.8972890416189385,True
cd4_mix,t16,RABEP2,0.18938526155021004,0.18938526155021004,True
cd4_mix,t16,RBM18,0.9996181748759069,1.0,True
cd4_mix,t16,RBM26,0.9980908743795341,0.9980908743795341,False
cd4_mix,t16,RBM4B,0.277205040091638,0.277205040091638,False
cd4_mix,t16,RBM5,0.9942726231386025,0.9942726231386025,False
cd4_mix,t16,RC3H2,0.768995799923635,0.768995799923635,False
cd4_mix,t16,REV1,0.061473844978999624,0.061473844978999624,False
cd4_mix,t16,RFK,0.5925925925925927,0.5925925925925927,False
cd4_mix,t16,RNF10,0.46964490263459324,0.47957235586101554,True
cd4_mix,t16,RNF141,0.47079037800687284,0.47079037800687284,False
cd4_mix,t16,RNF2,0.9671630393279879,0.9671630393279879,False
cd4_mix,t16,RSRC1,0.9129438717067584,0.9129438717067584,True
cd4_mix,t16,S100A11,0.42726231386025204,0.42726231386025204,False
cd4_mix,t16,SAP30L,0.7033218785796106,0.7033218785796106,False
cd4_mix,t16,SCAF8,1.0,1.0,False
cd4_mix,t16,SEMA4F,0.6433753340969836,0.6433753340969836,False
cd4_mix,t16,SFXN4,0.5799923634975183,0.5799923634975183,False
cd4_mix,t16,SH2D3A,0.2352042764413899,0.23749522718594887,True
cd4_mix,t16,SHPRH,0.42038946162657503,0.42038946162657503,False
cd4_mix,t16,SIN3B,0.9992363497518136,0.9992363497518136,False
cd4_mix,t16,SLC25A13,0.8102329133256968,0.8102329133256968,False
cd4_mix,t16,SLC39A1,0.49637266132111496,0.5021000381825124,True
cd4_mix,t16,SLC44A1,0.7254677357770141,0.7254677357770141,False
cd4_mix,t16,SLIRP,0.9209621993127148,0.9331806032836961,True
cd4_mix,t16,SMARCA5,1.0,1.0,False
cd4_mix,t16,SMARCC2,0.3676975945017182,0.3676975945017182,False
cd4_mix,t16,SMYD2,0.4742268041237113,0.4742268041237113,False
cd4_mix,t16,SND1,0.34936998854524626,0.34936998854524626,False
cd4_mix,t16,SNN,0.2989690721649485,0.2989690721649485,False
cd4_mix,t16,SNRK,0.6678121420389461,0.6678121420389461,False
cd4_mix,t16,SNX4,0.3520427644138985,0.3520427644138985,False
cd4_mix,t16,SOCS5,0.9782359679266897,0.9782359679266897,False
cd4_mix,t16,SRSF5,0.8930889652539137,0.8930889652539137,False
cd4_mix,t16,SSR4,0.9992363497518136,1.0,True
cd4_mix,t16,STAT6,0.2825505918289424,0.2825505918289424,True
cd4_mix,t16,STK3,0.9663993890798016,0.9663993890798016,True
cd4_mix,t16,STT3A,0.6998854524627721,0.6998854524627721,True
cd4_mix,t16,SUPT7L,0.9201985490645286,0.9431080565101184,True
cd4_mix,t16,SYVN1,0.9786177930507828,0.9786177930507828,False
cd4_mix,t16,TAF15,0.6303932798778159,0.6303932798778159,False
cd4_mix,t16,TAF4,1.0,1.0,False
cd4_mix,t16,TARBP2,0.32302405498281783,0.38335242458953794,True
cd4_mix,t16,TBC1D13,0.6460481099656357,0.6460481099656357,False
cd4_mix,t16,TBC1D19,0.5399007254677357,0.5399007254677357,False
cd4_mix,t16,TBCK,0.9263077510500192,0.9935089728904162,True
cd4_mix,t16,TDRD7,0.1958762886597938,0.1958762886597938,False
cd4_mix,t16,TEAD4,0.6888125238640703,0.6888125238640703,False
cd4_mix,t16,TESK2,0.8461244749904544,0.8461244749904544,False
cd4_mix,t16,TEX2,0.9152348224513174,0.9152348224513174,False
cd4_mix,t16,TFCP2,0.729667812142039,0.729667812142039,False
cd4_mix,t16,THAP3,0.9427262313860252,0.9427262313860252,False
cd4_mix,t16,THAP7,0.9679266895761742,0.9679266895761742,False
cd4_mix,t16,TIMM17B,0.9912180221458572,0.9912180221458572,False
cd4_mix,t16,TIMM50,0.9602901870943109,0.9602901870943109,False
cd4_mix,t16,TMCO6,0.40549828178694164,0.40549828178694164,False
cd4_mix,t16,TMED3,0.6009927453226421,0.6009927453226421,False
cd4_mix,t16,TMEM104,0.9224894998090876,0.9557082856051928,True
cd4_mix,t16,TMEM147,0.9530355097365406,0.9530355097365406,False
cd4_mix,t16,TMEM186,0.9079801450935471,0.9079801450935471,False
cd4_mix,t16,TMEM209,0.7609774723176785,0.7609774723176785,True
cd4_mix,t16,TMEM41B,0.7930507827415043,0.7930507827415043,False
cd4_mix,t16,TMEM79,1.0,1.0,True
cd4_mix,t16,TMF1,0.5505918289423445,0.5505918289423445,False
cd4_mix,t16,TRAPPC6A,0.7308132875143184,0.7308132875143184,False
cd4_mix,t16,TRIB3,0.6361206567392135,0.6361206567392135,False
cd4_mix,t16,TRIM35,0.5838106147384498,0.6009927453226422,True
cd4_mix,t16,TRIP4,0.4929362352042765,0.6132111492936235,True
cd4_mix,t16,TRMT1,0.2058037418862161,0.22756777395952651,True
cd4_mix,t16,TRPC4AP,0.868652157311951,0.868652157311951,False
cd4_mix,t16,TTBK2,0.1573119511263841,0.1573119511263841,False
cd4_mix,t16,TWF2,0.15425735013363878,0.16494845360824742,True
cd4_mix,t16,TXNDC16,0.6345933562428407,0.6456662848415424,True
cd4_mix,t16,UNK,0.2920962199312715,0.2920962199312715,True
cd4_mix,t16,UPF3B,0.9629629629629629,0.9629629629629629,False
cd4_mix,t16,UROS,0.803741886216113,0.8193967163039331,True
cd4_mix,t16,USP28,0.47308132875143183,0.47308132875143183,False
cd4_mix,t16,VAPB,0.6956853760977473,0.6956853760977473,False
cd4_mix,t16,VIM,0.23176785032455138,0.23176785032455138,False
cd4_mix,t16,WBP4,0.9984726995036274,0.9980908743795341,True
cd4_mix,t16,YIPF6,0.8785796105383734,0.8785796105383734,False
cd4_mix,t16,ZBTB34,0.2982054219167621,0.2982054219167621,False
cd4_mix,t16,ZBTB41,0.2997327224131348,0.2997327224131348,False
cd4_mix,t16,ZBTB48,0.9037800687285225,0.9037800687285225,False
cd4_mix,t16,ZC2HC1A,0.41771668575792287,0.41771668575792287,False
cd4_mix,t16,ZC3HAV1,0.7785414280259642,0.7453226422298587,True
cd4_mix,t16,ZDHHC12,0.11416571210385645,0.11416571210385645,False
cd4_mix,t16,ZDHHC4,0.6681939671630394,0.6681939671630394,False
cd4_mix,t16,ZFP62,0.5101183657884688,0.5101183657884688,False
cd4_mix,t16,ZHX3,0.34860633829706,0.34860633829706,False
cd4_mix,t16,ZKSCAN1,0.20045819014891178,0.20045819014891178,False
cd4_mix,t16,ZKSCAN2,0.3329515082092402,0.3329515082092402,False
cd4_mix,t16,ZKSCAN3,0.6777395952653684,0.6777395952653684,False
cd4_mix,t16,ZNF16,0.7296678121420389,0.7296678121420389,False
cd4_mix,t16,ZNF174,0.9266895761741123,0.9476899579992364,True
cd4_mix,t16,ZNF219,0.196258113783887,0.196258113783887,False
cd4_mix,t16,ZNF22,0.420389461626575,0.420389461626575,False
cd4_mix,t16,ZNF25,0.27109583810614735,0.27109583810614735,False
cd4_mix,t16,ZNF251,0.4776632302405498,0.4776632302405498,False
cd4_mix,t16,ZNF280C,0.8144329896907216,0.8144329896907216,False
cd4_mix,t16,ZNF282,0.25964108438335237,0.25964108438335237,False
cd4_mix,t16,ZNF32,0.27873234058801066,0.27873234058801066,False
cd4_mix,t16,ZNF324,0.5647193585337916,0.5647193585337916,False
cd4_mix,t16,ZNF397,0.8930889652539139,0.8930889652539139,False
cd4_mix,t16,ZNF410,0.8999618174875906,0.8999618174875906,False
cd4_mix,t16,ZNF444,0.6391752577319587,0.6391752577319587,False
cd4_mix,t16,ZNF462,0.9255441008018328,0.9255441008018328,False
cd4_mix,t16,ZNF496,0.06300114547537228,0.06300114547537228,True
cd4_mix,t16,ZNF507,0.9992363497518136,0.9992363497518136,False
cd4_mix,t16,ZNF514,0.7220313096601756,0.7350133638793434,True
cd4_mix,t16,ZNF526,0.41771668575792287,0.41695303550973656,True
cd4_mix,t16,ZNF530,0.7609774723176785,0.7609774723176785,False
cd4_mix,t16,ZNF543,0.805651011836579,0.805651011836579,False
cd4_mix,t16,ZNF627,0.7877052310042002,0.784650630011455,True
cd4_mix,t16,ZNF628,0.9274532264222987,0.9274532264222987,False
cd4_mix,t16,ZNF641,0.5605192821687667,0.5605192821687667,False
cd4_mix,t16,ZNF670,0.31538755250095457,0.31538755250095457,False
cd4_mix,t16,ZNF714,0.7934326078655977,0.7934326078655977,False
cd4_mix,t16,ZNF740,0.4589537991599848,0.4620084001527301,True
cd4_mix,t16,ZNF768,0.39824360442917145,0.39824360442917145,False
cd4_mix,t16,ZNF777,0.9087437953417337,0.9087437953417337,False
cd4_mix,t16,ZNF783,0.41046200840015273,0.41046200840015273,False
cd4_mix,t16,ZNF784,0.2604047346315388,0.2581137838869798,True
cd4_mix,t16,ZNF786,0.23673157693776256,0.23673157693776256,False
cd4_mix,t16,ZNF821,0.8999618174875909,0.8999618174875909,False
cd4_mix,t16,ZRANB3,0.8892707140129821,0.9224894998090876,True
cd4_mix,t19,ACLY,1.0,1.0,True
cd4_mix,t19,ADNP,0.9950362733867889,0.9950362733867889,False
cd4_mix,t19,AGO1,0.4074074074074074,0.4074074074074074,False
cd4_mix,t19,AKAP1,0.6746849942726231,0.6746849942726231,False
cd4_mix,t19,AKIRIN1,0.3455517373043146,0.3455517373043146,False
cd4_mix,t19,AKT2,0.9996181748759069,0.9996181748759069,False
cd4_mix,t19,ALG12,0.8507063764795723,0.9236349751813671,True
cd4_mix,t19,ANKRD52,0.5345551737304315,0.5345551737304315,False
cd4_mix,t19,ANKZF1,0.988163421153112,0.993127147766323,True
cd4_mix,t19,ANP32B,0.9404352806414662,0.9404352806414662,False
cd4_mix,t19,AP2A2,0.5391370752195495,0.5391370752195495,False
cd4_mix,t19,API5,0.9453990072546774,0.9453990072546774,False
cd4_mix,t19,ARL14EP,0.7754868270332187,0.7754868270332187,False
cd4_mix,t19,ASCC2,0.651011836578847,0.651011836578847,False
cd4_mix,t19,BCKDK,0.19854906452844598,0.19854906452844598,False
cd4_mix,t19,BCL6,0.6475754104620085,0.6475754104620085,False
cd4_mix,t19,BCL7C,0.8075601374570448,0.8075601374570448,True
cd4_mix,t19,BRD1,0.6567392134402442,0.6567392134402442,False
cd4_mix,t19,BRPF1,0.9988545246277205,0.9988545246277205,False
cd4_mix,t19,CAND1,0.9583810614738449,0.9583810614738449,False
