held_out,arm,target,pds
orion_hct116,linear_k25_r10,SRSF5,0.12863070539419086
orion_hct116,linear_k25_r10,SSR4,0.6141078838174274
orion_hct116,linear_k25_r10,STAT6,0.049792531120331995
orion_hct116,linear_k25_r10,SUPT7L,0.34024896265560167
orion_hct116,linear_k25_r10,SYVN1,0.7883817427385892
orion_hct116,linear_k25_r10,TARBP2,0.03734439834024894
orion_hct116,linear_k25_r10,TBCK,0.5560165975103735
orion_hct116,linear_k25_r10,TEAD4,0.950207468879668
orion_hct116,linear_k25_r10,TEX2,0.06224066390041494
orion_hct116,linear_k25_r10,TFCP2,0.30290456431535273
orion_hct116,linear_k25_r10,THAP3,0.08298755186721996
orion_hct116,linear_k25_r10,THAP7,0.2572614107883817
orion_hct116,linear_k25_r10,TIMM17B,0.8257261410788381
orion_hct116,linear_k25_r10,TIMM50,0.1908713692946058
orion_hct116,linear_k25_r10,TMCO6,0.6307053941908713
orion_hct116,linear_k25_r10,TMED3,0.1203319502074689
orion_hct116,linear_k25_r10,TMEM186,0.8464730290456431
orion_hct116,linear_k25_r10,TMEM209,0.17427385892116187
orion_hct116,linear_k25_r10,TMEM41B,0.6929460580912863
orion_hct116,linear_k25_r10,TMF1,0.8091286307053942
orion_hct116,linear_k25_r10,TRAPPC6A,0.7510373443983402
orion_hct116,linear_k25_r10,TRIB3,0.17842323651452285
orion_hct116,linear_k25_r10,TRIM35,0.5103734439834025
orion_hct116,linear_k25_r10,TRIP4,0.10788381742738584
orion_hct116,linear_k25_r10,TRMT1,0.6804979253112033
orion_hct116,linear_k25_r10,TRPC4AP,0.983402489626556
orion_hct116,linear_k25_r10,TWF2,0.5850622406639003
orion_hct116,linear_k25_r10,UPF3B,0.5145228215767634
orion_hct116,linear_k25_r10,USP28,0.20746887966804983
orion_hct116,linear_k25_r10,VIM,0.34854771784232363
orion_hct116,linear_k25_r10,WBP4,0.5145228215767634
orion_hct116,linear_k25_r10,YIPF6,0.5560165975103735
orion_hct116,linear_k25_r10,ZBTB34,0.36929460580912865
orion_hct116,linear_k25_r10,ZBTB41,0.3112033195020747
orion_hct116,linear_k25_r10,ZBTB48,0.06224066390041494
orion_hct116,linear_k25_r10,ZC3HAV1,0.06639004149377592
orion_hct116,linear_k25_r10,ZDHHC12,0.8298755186721991
orion_hct116,linear_k25_r10,ZDHHC4,0.9377593360995851
orion_hct116,linear_k25_r10,ZFP62,0.7261410788381742
orion_hct116,linear_k25_r10,ZHX3,0.5020746887966805
orion_hct116,linear_k25_r10,ZKSCAN1,0.6514522821576764
orion_hct116,linear_k25_r10,ZKSCAN2,0.9377593360995851
orion_hct116,linear_k25_r10,ZKSCAN3,0.2572614107883817
orion_hct116,linear_k25_r10,ZNF16,0.48962655601659755
orion_hct116,linear_k25_r10,ZNF174,0.8962655601659751
orion_hct116,linear_k25_r10,ZNF219,0.3278008298755186
orion_hct116,linear_k25_r10,ZNF22,0.7468879668049793
orion_hct116,linear_k25_r10,ZNF25,0.4979253112033195
orion_hct116,linear_k25_r10,ZNF251,0.9543568464730291
orion_hct116,linear_k25_r10,ZNF280C,0.2863070539419087
orion_hct116,linear_k25_r10,ZNF282,0.5560165975103735
orion_hct116,linear_k25_r10,ZNF32,0.8340248962655602
orion_hct116,linear_k25_r10,ZNF324,0.7800829875518672
orion_hct116,linear_k25_r10,ZNF397,0.8962655601659751
orion_hct116,linear_k25_r10,ZNF410,0.6307053941908713
orion_hct116,linear_k25_r10,ZNF444,0.20331950207468885
orion_hct116,linear_k25_r10,ZNF462,0.7676348547717842
orion_hct116,linear_k25_r10,ZNF496,0.46473029045643155
orion_hct116,linear_k25_r10,ZNF507,0.1908713692946058
orion_hct116,linear_k25_r10,ZNF514,0.41493775933609955
orion_hct116,linear_k25_r10,ZNF526,0.020746887966805017
orion_hct116,linear_k25_r10,ZNF530,0.0954356846473029
orion_hct116,linear_k25_r10,ZNF543,0.5145228215767634
orion_hct116,linear_k25_r10,ZNF627,0.25311203319502074
orion_hct116,linear_k25_r10,ZNF641,0.5062240663900415
orion_hct116,linear_k25_r10,ZNF670,0.991701244813278
orion_hct116,linear_k25_r10,ZNF714,0.6639004149377593
orion_hct116,linear_k25_r10,ZNF740,0.12448132780082988
orion_hct116,linear_k25_r10,ZNF768,0.8008298755186722
orion_hct116,linear_k25_r10,ZNF777,0.08713692946058094
orion_hct116,linear_k25_r10,ZNF783,0.91701244813278
orion_hct116,linear_k25_r10,ZNF784,0.11203319502074693
orion_hct116,linear_k25_r10,ZNF786,0.7427385892116183
orion_hct116,linear_k25_r10,ZNF821,0.0
orion_hct116,linear_k25_r10+cis,ACLY,0.012448132780082943
orion_hct116,linear_k25_r10+cis,ADNP,0.5352697095435685
orion_hct116,linear_k25_r10+cis,AGO1,0.4813278008298755
orion_hct116,linear_k25_r10+cis,AKAP1,0.19917012448132776
orion_hct116,linear_k25_r10+cis,AKIRIN1,0.8962655601659751
orion_hct116,linear_k25_r10+cis,AKT2,0.43983402489626555
orion_hct116,linear_k25_r10+cis,ALG12,0.8215767634854771
orion_hct116,linear_k25_r10+cis,ANKZF1,0.991701244813278
orion_hct116,linear_k25_r10+cis,ANP32B,0.6099585062240664
orion_hct116,linear_k25_r10+cis,AP2A2,0.6929460580912863
orion_hct116,linear_k25_r10+cis,API5,0.3112033195020747
orion_hct116,linear_k25_r10+cis,ARL14EP,0.4066390041493776
orion_hct116,linear_k25_r10+cis,ASCC2,0.4315352697095436
orion_hct116,linear_k25_r10+cis,BCKDK,0.15352697095435686
orion_hct116,linear_k25_r10+cis,BCL6,0.4066390041493776
orion_hct116,linear_k25_r10+cis,BCL7C,0.2157676348547718
orion_hct116,linear_k25_r10+cis,BRPF1,0.9543568464730291
orion_hct116,linear_k25_r10+cis,CAND1,0.3278008298755186
orion_hct116,linear_k25_r10+cis,CARM1,0.8672199170124482
orion_hct116,linear_k25_r10+cis,CAT,0.7676348547717842
orion_hct116,linear_k25_r10+cis,CCDC112,0.32365145228215764
orion_hct116,linear_k25_r10+cis,CHD3,0.1203319502074689
orion_hct116,linear_k25_r10+cis,CHD6,0.7925311203319502
orion_hct116,linear_k25_r10+cis,CHKB,0.5892116182572614
orion_hct116,linear_k25_r10+cis,CLCN6,0.2863070539419087
orion_hct116,linear_k25_r10+cis,COIL,0.11203319502074693
orion_hct116,linear_k25_r10+cis,COMMD8,0.9294605809128631
orion_hct116,linear_k25_r10+cis,COQ10B,0.892116182572614
orion_hct116,linear_k25_r10+cis,CSNK2A1,0.5477178423236515
orion_hct116,linear_k25_r10+cis,CYTH2,0.46887966804979253
orion_hct116,linear_k25_r10+cis,DBF4B,0.22821576763485474
orion_hct116,linear_k25_r10+cis,DBN1,0.7136929460580913
orion_hct116,linear_k25_r10+cis,DCAF16,0.991701244813278
orion_hct116,linear_k25_r10+cis,DDHD1,0.970954356846473
orion_hct116,linear_k25_r10+cis,DEAF1,0.1410788381742739
orion_hct116,linear_k25_r10+cis,DEK,0.2655601659751037
orion_hct116,linear_k25_r10+cis,DHRS1,0.9875518672199171
orion_hct116,linear_k25_r10+cis,DHX35,0.6887966804979253
orion_hct116,linear_k25_r10+cis,DLAT,0.1203319502074689
orion_hct116,linear_k25_r10+cis,DMTF1,0.5477178423236515
orion_hct116,linear_k25_r10+cis,DNTTIP1,0.25311203319502074
orion_hct116,linear_k25_r10+cis,DRG2,0.8796680497925311
orion_hct116,linear_k25_r10+cis,DTNBP1,0.9875518672199171
orion_hct116,linear_k25_r10+cis,DVL3,0.6887966804979253
orion_hct116,linear_k25_r10+cis,E2F1,0.8589211618257262
orion_hct116,linear_k25_r10+cis,E2F4,0.6846473029045643
orion_hct116,linear_k25_r10+cis,EAPP,0.016597510373444035
orion_hct116,linear_k25_r10+cis,EEF1A2,0.7385892116182573
orion_hct116,linear_k25_r10+cis,EPC2,0.43568464730290457
orion_hct116,linear_k25_r10+cis,EPM2AIP1,0.983402489626556
orion_hct116,linear_k25_r10+cis,EZH2,0.8838174273858921
orion_hct116,linear_k25_r10+cis,FAM120A,0.9211618257261411
orion_hct116,linear_k25_r10+cis,FCGRT,0.7883817427385892
orion_hct116,linear_k25_r10+cis,FHL3,0.5062240663900415
orion_hct116,linear_k25_r10+cis,FOXN2,0.6721991701244814
orion_hct116,linear_k25_r10+cis,FOXO4,0.41493775933609955
orion_hct116,linear_k25_r10+cis,FUBP3,0.8962655601659751
orion_hct116,linear_k25_r10+cis,FXYD5,0.16182572614107882
orion_hct116,linear_k25_r10+cis,FZD2,0.34854771784232363
orion_hct116,linear_k25_r10+cis,GIGYF2,0.3360995850622407
orion_hct116,linear_k25_r10+cis,GLI3,0.27800829875518673
orion_hct116,linear_k25_r10+cis,GMEB2,0.9543568464730291
orion_hct116,linear_k25_r10+cis,GPATCH8,0.008298755186721962
orion_hct116,linear_k25_r10+cis,GRAMD1A,0.6348547717842323
orion_hct116,linear_k25_r10+cis,GTF2IRD1,0.10373443983402486
orion_hct116,linear_k25_r10+cis,HDAC1,0.46473029045643155
orion_hct116,linear_k25_r10+cis,HDAC8,0.46058091286307057
orion_hct116,linear_k25_r10+cis,HMGN3,0.41493775933609955
orion_hct116,linear_k25_r10+cis,HMGXB3,0.7634854771784232
orion_hct116,linear_k25_r10+cis,HOMEZ,0.8257261410788381
orion_hct116,linear_k25_r10+cis,HSBP1,0.18257261410788383
orion_hct116,linear_k25_r10+cis,HSP90AB1,0.6224066390041494
orion_hct116,linear_k25_r10+cis,IFI27L2,0.2821576763485477
orion_hct116,linear_k25_r10+cis,IFNAR2,0.23236514522821572
orion_hct116,linear_k25_r10+cis,IFNGR2,0.02904564315352698
orion_hct116,linear_k25_r10+cis,IREB2,0.6846473029045643
orion_hct116,linear_k25_r10+cis,KDM5A,0.8630705394190872
orion_hct116,linear_k25_r10+cis,KHDRBS1,0.8464730290456431
orion_hct116,linear_k25_r10+cis,KHSRP,0.966804979253112
orion_hct116,linear_k25_r10+cis,KIF2A,0.8755186721991701
orion_hct116,linear_k25_r10+cis,LDLR,0.32365145228215764
orion_hct116,linear_k25_r10+cis,LENG1,0.3568464730290456
orion_hct116,linear_k25_r10+cis,LMAN1,0.8174273858921162
orion_hct116,linear_k25_r10+cis,LMBRD2,0.19502074688796678
orion_hct116,linear_k25_r10+cis,LPCAT3,0.8049792531120332
orion_hct116,linear_k25_r10+cis,MAP2K2,0.8215767634854771
orion_hct116,linear_k25_r10+cis,MARCKSL1,0.4481327800829875
orion_hct116,linear_k25_r10+cis,MBD4,0.1410788381742739
orion_hct116,linear_k25_r10+cis,MED13,0.6431535269709543
orion_hct116,linear_k25_r10+cis,MED15,1.0
orion_hct116,linear_k25_r10+cis,MED25,0.5767634854771784
orion_hct116,linear_k25_r10+cis,MLLT10,0.6556016597510373
orion_hct116,linear_k25_r10+cis,MSANTD4,0.4771784232365145
orion_hct116,linear_k25_r10+cis,MSI2,0.5684647302904564
orion_hct116,linear_k25_r10+cis,MTA1,0.2863070539419087
orion_hct116,linear_k25_r10+cis,MTF1,0.7759336099585062
orion_hct116,linear_k25_r10+cis,MTHFSD,0.8796680497925311
orion_hct116,linear_k25_r10+cis,MTM1,0.17427385892116187
orion_hct116,linear_k25_r10+cis,MYD88,0.7178423236514523
orion_hct116,linear_k25_r10+cis,MYPOP,0.22406639004149376
orion_hct116,linear_k25_r10+cis,MYRF,0.43568464730290457
orion_hct116,linear_k25_r10+cis,NABP2,0.979253112033195
orion_hct116,linear_k25_r10+cis,NAIF1,0.5103734439834025
orion_hct116,linear_k25_r10+cis,NCLN,0.8630705394190872
orion_hct116,linear_k25_r10+cis,NFE2L1,0.6597510373443983
orion_hct116,linear_k25_r10+cis,NGLY1,0.8589211618257262
orion_hct116,linear_k25_r10+cis,NIPAL3,0.34439834024896265
orion_hct116,linear_k25_r10+cis,NT5DC1,0.02904564315352698
orion_hct116,linear_k25_r10+cis,NUP37,0.02904564315352698
orion_hct116,linear_k25_r10+cis,PAN2,0.049792531120331995
orion_hct116,linear_k25_r10+cis,PAPOLA,0.983402489626556
orion_hct116,linear_k25_r10+cis,PATL1,0.5435684647302905
orion_hct116,linear_k25_r10+cis,PCGF1,0.7717842323651453
orion_hct116,linear_k25_r10+cis,PCGF6,0.7053941908713692
orion_hct116,linear_k25_r10+cis,PDCD4,0.4979253112033195
orion_hct116,linear_k25_r10+cis,PDE6D,0.7095435684647302
orion_hct116,linear_k25_r10+cis,PDK1,0.5809128630705394
orion_hct116,linear_k25_r10+cis,PHF19,0.9128630705394191
orion_hct116,linear_k25_r10+cis,PHF23,0.18257261410788383
orion_hct116,linear_k25_r10+cis,PHF8,0.3775933609958506
orion_hct116,linear_k25_r10+cis,PI4KB,0.9253112033195021
orion_hct116,linear_k25_r10+cis,PIM2,0.34854771784232363
orion_hct116,linear_k25_r10+cis,PIN1,0.13692946058091282
orion_hct116,linear_k25_r10+cis,PINK1,0.39419087136929465
orion_hct116,linear_k25_r10+cis,PLAGL2,0.3568464730290456
orion_hct116,linear_k25_r10+cis,PLCG1,0.27385892116182575
orion_hct116,linear_k25_r10+cis,PNP,0.7385892116182573
orion_hct116,linear_k25_r10+cis,POLD4,0.37344398340248963
orion_hct116,linear_k25_r10+cis,POR,0.9004149377593361
orion_hct116,linear_k25_r10+cis,PPIF,0.5767634854771784
orion_hct116,linear_k25_r10+cis,PPIP5K2,0.991701244813278
orion_hct116,linear_k25_r10+cis,PQBP1,0.7053941908713692
orion_hct116,linear_k25_r10+cis,PRDX3,0.3858921161825726
orion_hct116,linear_k25_r10+cis,PRKAB2,0.05809128630705396
orion_hct116,linear_k25_r10+cis,PRKACA,0.9626556016597511
orion_hct116,linear_k25_r10+cis,PRMT2,0.3112033195020747
orion_hct116,linear_k25_r10+cis,PRMT6,0.36514522821576767
orion_hct116,linear_k25_r10+cis,PRMT7,0.10788381742738584
orion_hct116,linear_k25_r10+cis,PRNP,0.1452282157676349
orion_hct116,linear_k25_r10+cis,PSKH1,0.024896265560165998
orion_hct116,linear_k25_r10+cis,PTMS,0.7385892116182573
orion_hct116,linear_k25_r10+cis,PTOV1,0.4066390041493776
orion_hct116,linear_k25_r10+cis,PYCR1,0.13278008298755184
orion_hct116,linear_k25_r10+cis,RABEP2,0.6390041493775933
orion_hct116,linear_k25_r10+cis,RBM18,0.991701244813278
orion_hct116,linear_k25_r10+cis,RBM26,0.7012448132780082
orion_hct116,linear_k25_r10+cis,RBM4B,0.7468879668049793
orion_hct116,linear_k25_r10+cis,RBM5,0.34439834024896265
orion_hct116,linear_k25_r10+cis,RC3H2,0.3278008298755186
orion_hct116,linear_k25_r10+cis,REV1,0.04149377593360992
orion_hct116,linear_k25_r10+cis,RNF10,0.30290456431535273
orion_hct116,linear_k25_r10+cis,RNF141,0.09958506224066388
orion_hct116,linear_k25_r10+cis,RNF2,0.34854771784232363
orion_hct116,linear_k25_r10+cis,RSRC1,0.46058091286307057
orion_hct116,linear_k25_r10+cis,S100A11,0.4232365145228216
orion_hct116,linear_k25_r10+cis,SAP30L,0.5311203319502075
orion_hct116,linear_k25_r10+cis,SFXN4,0.20746887966804983
orion_hct116,linear_k25_r10+cis,SH2D3A,0.7883817427385892
orion_hct116,linear_k25_r10+cis,SHPRH,0.995850622406639
orion_hct116,linear_k25_r10+cis,SIN3B,0.7095435684647302
orion_hct116,linear_k25_r10+cis,SLC25A13,0.20331950207468885
orion_hct116,linear_k25_r10+cis,SLC39A1,0.5103734439834025
orion_hct116,linear_k25_r10+cis,SMARCA5,0.8215767634854771
orion_hct116,linear_k25_r10+cis,SMARCC2,0.26970954356846477
orion_hct116,linear_k25_r10+cis,SMYD2,0.4481327800829875
orion_hct116,linear_k25_r10+cis,SND1,0.5477178423236515
orion_hct116,linear_k25_r10+cis,SNRK,0.7095435684647302
orion_hct116,linear_k25_r10+cis,SNX4,0.7261410788381742
orion_hct116,linear_k25_r10+cis,SRSF5,0.12863070539419086
orion_hct116,linear_k25_r10+cis,SSR4,0.991701244813278
orion_hct116,linear_k25_r10+cis,STAT6,0.05809128630705396
orion_hct116,linear_k25_r10+cis,SUPT7L,0.7302904564315353
orion_hct116,linear_k25_r10+cis,SYVN1,0.7883817427385892
orion_hct116,linear_k25_r10+cis,TARBP2,0.3775933609958506
orion_hct116,linear_k25_r10+cis,TBCK,0.991701244813278
orion_hct116,linear_k25_r10+cis,TEAD4,0.950207468879668
orion_hct116,linear_k25_r10+cis,TEX2,0.06224066390041494
orion_hct116,linear_k25_r10+cis,TFCP2,0.30290456431535273
orion_hct116,linear_k25_r10+cis,THAP3,0.08298755186721996
orion_hct116,linear_k25_r10+cis,THAP7,0.2572614107883817
orion_hct116,linear_k25_r10+cis,TIMM17B,0.8257261410788381
orion_hct116,linear_k25_r10+cis,TIMM50,0.1908713692946058
orion_hct116,linear_k25_r10+cis,TMCO6,0.6307053941908713
orion_hct116,linear_k25_r10+cis,TMED3,0.1203319502074689
orion_hct116,linear_k25_r10+cis,TMEM186,0.8464730290456431
orion_hct116,linear_k25_r10+cis,TMEM209,0.17427385892116187
orion_hct116,linear_k25_r10+cis,TMEM41B,0.6929460580912863
orion_hct116,linear_k25_r10+cis,TMF1,0.8091286307053942
orion_hct116,linear_k25_r10+cis,TRAPPC6A,0.7510373443983402
orion_hct116,linear_k25_r10+cis,TRIB3,0.17842323651452285
orion_hct116,linear_k25_r10+cis,TRIM35,0.7261410788381742
orion_hct116,linear_k25_r10+cis,TRIP4,0.8589211618257262
orion_hct116,linear_k25_r10+cis,TRMT1,0.7219917012448133
orion_hct116,linear_k25_r10+cis,TRPC4AP,0.983402489626556
orion_hct116,linear_k25_r10+cis,TWF2,0.6721991701244814
orion_hct116,linear_k25_r10+cis,UPF3B,0.5145228215767634
orion_hct116,linear_k25_r10+cis,USP28,0.20746887966804983
orion_hct116,linear_k25_r10+cis,VIM,0.34854771784232363
orion_hct116,linear_k25_r10+cis,WBP4,0.8008298755186722
orion_hct116,linear_k25_r10+cis,YIPF6,0.5560165975103735
orion_hct116,linear_k25_r10+cis,ZBTB34,0.36929460580912865
orion_hct116,linear_k25_r10+cis,ZBTB41,0.3112033195020747
orion_hct116,linear_k25_r10+cis,ZBTB48,0.06224066390041494
orion_hct116,linear_k25_r10+cis,ZC3HAV1,0.05809128630705396
orion_hct116,linear_k25_r10+cis,ZDHHC12,0.8298755186721991
orion_hct116,linear_k25_r10+cis,ZDHHC4,0.9377593360995851
orion_hct116,linear_k25_r10+cis,ZFP62,0.7261410788381742
orion_hct116,linear_k25_r10+cis,ZHX3,0.5020746887966805
orion_hct116,linear_k25_r10+cis,ZKSCAN1,0.6514522821576764
orion_hct116,linear_k25_r10+cis,ZKSCAN2,0.9377593360995851
orion_hct116,linear_k25_r10+cis,ZKSCAN3,0.2572614107883817
orion_hct116,linear_k25_r10+cis,ZNF16,0.48962655601659755
orion_hct116,linear_k25_r10+cis,ZNF174,0.9875518672199171
orion_hct116,linear_k25_r10+cis,ZNF219,0.3278008298755186
orion_hct116,linear_k25_r10+cis,ZNF22,0.7468879668049793
orion_hct116,linear_k25_r10+cis,ZNF25,0.4979253112033195
orion_hct116,linear_k25_r10+cis,ZNF251,0.9543568464730291
orion_hct116,linear_k25_r10+cis,ZNF280C,0.2863070539419087
orion_hct116,linear_k25_r10+cis,ZNF282,0.5560165975103735
orion_hct116,linear_k25_r10+cis,ZNF32,0.8340248962655602
orion_hct116,linear_k25_r10+cis,ZNF324,0.7800829875518672
orion_hct116,linear_k25_r10+cis,ZNF397,0.8962655601659751
orion_hct116,linear_k25_r10+cis,ZNF410,0.6307053941908713
orion_hct116,linear_k25_r10+cis,ZNF444,0.20331950207468885
orion_hct116,linear_k25_r10+cis,ZNF462,0.7676348547717842
orion_hct116,linear_k25_r10+cis,ZNF496,0.46473029045643155
orion_hct116,linear_k25_r10+cis,ZNF507,0.1908713692946058
orion_hct116,linear_k25_r10+cis,ZNF514,0.39419087136929465
orion_hct116,linear_k25_r10+cis,ZNF526,0.020746887966805017
orion_hct116,linear_k25_r10+cis,ZNF530,0.0954356846473029
orion_hct116,linear_k25_r10+cis,ZNF543,0.5145228215767634
orion_hct116,linear_k25_r10+cis,ZNF627,0.29875518672199175
orion_hct116,linear_k25_r10+cis,ZNF641,0.5062240663900415
orion_hct116,linear_k25_r10+cis,ZNF670,0.991701244813278
orion_hct116,linear_k25_r10+cis,ZNF714,0.6639004149377593
orion_hct116,linear_k25_r10+cis,ZNF740,0.12448132780082988
orion_hct116,linear_k25_r10+cis,ZNF768,0.8008298755186722
orion_hct116,linear_k25_r10+cis,ZNF777,0.08713692946058094
orion_hct116,linear_k25_r10+cis,ZNF783,0.91701244813278
orion_hct116,linear_k25_r10+cis,ZNF784,0.2116182572614108
orion_hct116,linear_k25_r10+cis,ZNF786,0.7427385892116183
orion_hct116,linear_k25_r10+cis,ZNF821,0.0
orion_hct116,linear_k50_r1,ACLY,0.004149377593360981
orion_hct116,linear_k50_r1,ADNP,0.5477178423236515
orion_hct116,linear_k50_r1,AGO1,0.46473029045643155
orion_hct116,linear_k50_r1,AKAP1,0.17842323651452285
orion_hct116,linear_k50_r1,AKIRIN1,0.975103734439834
orion_hct116,linear_k50_r1,AKT2,0.44398340248962653
orion_hct116,linear_k50_r1,ALG12,0.14937759336099588
orion_hct116,linear_k50_r1,ANKZF1,0.6597510373443983
orion_hct116,linear_k50_r1,ANP32B,0.6431535269709543
orion_hct116,linear_k50_r1,AP2A2,0.5269709543568465
orion_hct116,linear_k50_r1,API5,0.3609958506224067
orion_hct116,linear_k50_r1,ARL14EP,0.29460580912863066
orion_hct116,linear_k50_r1,ASCC2,0.44398340248962653
orion_hct116,linear_k50_r1,BCKDK,0.1452282157676349
orion_hct116,linear_k50_r1,BCL6,0.4066390041493776
orion_hct116,linear_k50_r1,BCL7C,0.1908713692946058
orion_hct116,linear_k50_r1,BRPF1,0.9543568464730291
orion_hct116,linear_k50_r1,CAND1,0.2572614107883817
orion_hct116,linear_k50_r1,CARM1,0.9045643153526971
orion_hct116,linear_k50_r1,CAT,0.8755186721991701
orion_hct116,linear_k50_r1,CCDC112,0.27385892116182575
orion_hct116,linear_k50_r1,CHD3,0.12448132780082988
orion_hct116,linear_k50_r1,CHD6,0.6224066390041494
orion_hct116,linear_k50_r1,CHKB,0.5892116182572614
orion_hct116,linear_k50_r1,CLCN6,0.3070539419087137
orion_hct116,linear_k50_r1,COIL,0.10788381742738584
orion_hct116,linear_k50_r1,COMMD8,0.8796680497925311
orion_hct116,linear_k50_r1,COQ10B,0.8755186721991701
orion_hct116,linear_k50_r1,CSNK2A1,0.4107883817427386
orion_hct116,linear_k50_r1,CYTH2,0.6224066390041494
orion_hct116,linear_k50_r1,DBF4B,0.2116182572614108
orion_hct116,linear_k50_r1,DBN1,0.6473029045643153
orion_hct116,linear_k50_r1,DCAF16,0.27800829875518673
orion_hct116,linear_k50_r1,DDHD1,0.9585062240663901
orion_hct116,linear_k50_r1,DEAF1,0.12448132780082988
orion_hct116,linear_k50_r1,DEK,0.26970954356846477
orion_hct116,linear_k50_r1,DHRS1,0.1908713692946058
orion_hct116,linear_k50_r1,DHX35,0.6887966804979253
orion_hct116,linear_k50_r1,DLAT,0.0705394190871369
orion_hct116,linear_k50_r1,DMTF1,0.5062240663900415
orion_hct116,linear_k50_r1,DNTTIP1,0.3360995850622407
orion_hct116,linear_k50_r1,DRG2,0.8879668049792531
orion_hct116,linear_k50_r1,DTNBP1,0.9875518672199171
orion_hct116,linear_k50_r1,DVL3,0.6597510373443983
orion_hct116,linear_k50_r1,E2F1,0.8298755186721991
orion_hct116,linear_k50_r1,E2F4,0.8132780082987552
orion_hct116,linear_k50_r1,EAPP,0.020746887966805017
orion_hct116,linear_k50_r1,EEF1A2,0.7385892116182573
orion_hct116,linear_k50_r1,EPC2,0.3858921161825726
orion_hct116,linear_k50_r1,EPM2AIP1,0.4066390041493776
orion_hct116,linear_k50_r1,EZH2,0.9004149377593361
orion_hct116,linear_k50_r1,FAM120A,0.7883817427385892
orion_hct116,linear_k50_r1,FCGRT,0.950207468879668
orion_hct116,linear_k50_r1,FHL3,0.2863070539419087
orion_hct116,linear_k50_r1,FOXN2,0.6597510373443983
orion_hct116,linear_k50_r1,FOXO4,0.41493775933609955
orion_hct116,linear_k50_r1,FUBP3,0.8838174273858921
orion_hct116,linear_k50_r1,FXYD5,0.8464730290456431
orion_hct116,linear_k50_r1,FZD2,0.6887966804979253
orion_hct116,linear_k50_r1,GIGYF2,0.23236514522821572
orion_hct116,linear_k50_r1,GLI3,0.27800829875518673
orion_hct116,linear_k50_r1,GMEB2,0.979253112033195
orion_hct116,linear_k50_r1,GPATCH8,0.004149377593360981
orion_hct116,linear_k50_r1,GRAMD1A,0.7385892116182573
orion_hct116,linear_k50_r1,GTF2IRD1,0.10373443983402486
orion_hct116,linear_k50_r1,HDAC1,0.3775933609958506
