target,pathway,held_out,genes,pearson,cosine,blind_pearson,blind_cosine,sign_top100,blind_sign_same100
HLA-DQB1,IFNG,MCF7,3826,-0.020554620934029648,-0.0169104805138875,0.027274812841634424,0.018171910258644154,0.47,0.46
IFNGR2,IFNG,A549,3747,0.587162479747964,0.5543359845809901,0.1254598756252787,-0.06159521821357481,0.96,0.58
IFNGR2,IFNG,BXPC3,3747,0.6377197335574635,0.23486202885109678,0.18111953372933662,0.1732432237845321,0.88,0.77
IFNGR2,IFNG,HAP1,3747,0.6125515529328043,0.5942246246650504,0.17120567655071464,0.06408499064768097,0.94,0.71
IFNGR2,IFNG,HT29,3748,0.6744416391782698,0.6735816991690481,0.22410111419595286,0.1930299823881096,0.98,0.54
IFNGR2,IFNG,K562,3747,0.4928472900279059,0.42600599492310265,0.11503721223208752,-0.15747927646379326,0.87,0.52
IFNGR2,IFNG,MCF7,3747,0.5893919850717163,0.5505077031745856,0.16729421718826648,-0.07082810042051071,0.93,0.62
RFX5,IFNG,A549,3829,-0.005206725544480457,0.23406919301990772,0.005844622106958391,0.291378613337631,0.62,0.63
RFX5,IFNG,BXPC3,3829,0.027092381513472628,0.27619215232780525,0.04575111523887688,0.05615484124914605,0.72,0.67
RFX5,IFNG,HAP1,3829,0.02132087348002472,-0.29443279263063626,0.015063622082169822,-0.1651988958409693,0.46,0.5
RFX5,IFNG,HT29,3830,0.02219440252526255,0.08030294161983809,0.011434285934188068,0.06786118358792623,0.6,0.58
RFX5,IFNG,K562,3829,-0.030513779361568894,0.14833232350493553,-0.031928373460956984,0.15139722416055465,0.65,0.61
RFX5,IFNG,MCF7,3829,-0.0006797524832253172,0.2408231932072877,-0.010424800253850088,0.2589347906389469,0.75,0.7
IRF2,IFNG,A549,3786,0.06277320167377495,0.0864777782230883,0.030884885950431634,-0.14387838955166254,0.6,0.5
IRF2,IFNG,BXPC3,3786,0.13838565555823326,0.17099533420577948,0.012251124024307664,-0.0007486201365719444,0.68,0.61
IRF2,IFNG,HAP1,3786,-0.0028010744985313392,-0.026029397393851086,-0.013591469724085321,0.02589126371901865,0.46,0.49
IRF2,IFNG,HT29,3786,0.12162529068391414,0.15305913675511715,0.013852668531488711,-0.10853390751582698,0.7,0.6
IRF2,IFNG,K562,3787,-0.005154050156234043,-0.3115351191098127,-0.0005189815485147048,0.3913487132459745,0.3,0.47
IRF2,IFNG,MCF7,3786,0.02091530029929818,-0.008212015055515241,0.04053508016447421,-0.3744474243497042,0.57,0.47
MAFB,IFNG,A549,3538,0.007372553889778318,-0.035252165090066415,0.002218343430718903,-0.1276089091553311,0.46,0.51
MAFB,IFNG,BXPC3,3538,0.04889128947014518,0.007598684462763581,0.03862974678003065,0.05284273573568397,0.52,0.52
MAFB,IFNG,HAP1,3538,-0.003813592292116254,-0.06048180691247424,-0.023089919993885613,0.1892205838213937,0.5,0.49
MAFB,IFNG,HT29,3538,0.03243699420902495,0.029803420323684073,0.04936929570091005,0.024535572967871316,0.55,0.52
MAFB,IFNG,K562,3538,-0.007777919287443704,-0.0036890261788909587,-0.0175299801980742,0.02073495359476554,0.5,0.48
MAFB,IFNG,MCF7,3538,0.01866035527261047,-0.1301831241186706,0.036485112502048875,-0.2809522546781226,0.41,0.37
PLEK,IFNG,A549,3754,-0.030323240667192265,-0.10524075418714515,0.05857196030997484,-0.23865771010245534,0.41,0.47
PLEK,IFNG,BXPC3,3754,0.017106992963470697,-0.15402245540416937,-0.013136318929409889,0.012771480333438855,0.39,0.43
PLEK,IFNG,HAP1,3754,-0.005991839933584143,-0.2123977693764102,-0.00978165592264835,0.2539348917655377,0.33,0.47
PLEK,IFNG,HT29,3754,0.030938824793678897,0.003591446970523494,0.05288587164604886,-0.22571635234331813,0.57,0.57
PLEK,IFNG,K562,3754,-0.014856310662073813,-0.04314914560555767,-0.01411452912854765,-0.22942400663273219,0.5,0.42
PLEK,IFNG,MCF7,3754,0.024561420125040083,0.027045562111865592,-0.008121467662132002,-0.13716565403310402,0.53,0.56
IRF7,IFNG,A549,3640,-0.00803909779047521,0.00653937667405322,0.003985469890387785,-0.062085865209452605,0.46,0.44
IRF7,IFNG,BXPC3,3640,-0.021497854471162328,-0.013294855328569857,0.01958813525124819,0.017601409654941606,0.49,0.47
IRF7,IFNG,HAP1,3640,-0.012305270998615751,-0.015247286360841791,-0.01769667840474587,-0.008403106434187018,0.52,0.5
IRF7,IFNG,HT29,3640,-0.025610172321309754,-0.0015927345559226941,0.007718118653645968,-0.2711518608274003,0.48,0.42
IRF7,IFNG,K562,3640,-0.04131211420902432,-0.1775680407235305,-0.030701840292739917,0.2309485202201137,0.38,0.42
IRF7,IFNG,MCF7,3640,-0.002949416070446653,0.009924802468903364,-0.0007538016836861295,-0.29231433494605835,0.51,0.44
STAT3,IFNG,A549,3744,-0.022539753099024184,-0.008252683234994677,-0.015202102575713342,-0.3293521601269546,0.47,0.39
STAT3,IFNG,BXPC3,3744,-0.010168835766547531,-0.041443238788801844,0.038186762470228335,0.020416574412243635,0.37,0.35
STAT3,IFNG,HAP1,3744,-0.025848189805034453,-0.354841920332546,-0.039218372758518624,0.25895889554938817,0.17,0.4
STAT3,IFNG,HT29,3744,0.020737328729905514,0.07915256318064524,0.0004773132175839985,-0.3787120400152059,0.57,0.47
STAT3,IFNG,K562,3744,0.009347236390274787,-0.09551453686101509,-0.018740087287120552,0.14103571867415823,0.42,0.5
STAT3,IFNG,MCF7,3744,-0.03281976218586056,-0.15630924894133383,0.00022393646952016612,0.2121973876444502,0.37,0.51
PIK3CA,IFNG,A549,3872,0.08019467127779278,0.019391259134107122,0.05999872163857518,0.28940617548755504,0.62,0.67
PIK3CA,IFNG,BXPC3,3872,0.04673381240181986,-0.15981074307263193,0.03114162404814419,0.061768066499042554,0.36,0.43
PIK3CA,IFNG,HAP1,3872,0.046148332882953745,-0.1418644154281376,0.03395775264374271,-0.1880196088814842,0.47,0.47
PIK3CA,IFNG,HT29,3872,0.08642972604854865,-0.028588652221634446,0.054888573152056766,-0.28471574858614834,0.47,0.47
PIK3CA,IFNG,K562,3872,0.001460377292749868,-0.0027845436492374676,-0.009060458286562528,-0.06160116548684747,0.5,0.5
PIK3CA,IFNG,MCF7,3872,0.01439764801333689,0.013745595915144638,0.01101691625298784,0.06679389926087322,0.48,0.56
CEBPE,IFNG,A549,3766,0.0075895369543869,-0.28385303451498795,0.024568136346205336,-0.38043393770706113,0.25,0.35
CEBPE,IFNG,BXPC3,3766,0.020507926991042872,0.003313780236273997,-0.010083433955060851,-0.011691269745112752,0.39,0.39
CEBPE,IFNG,HAP1,3766,-0.009549165257504004,-0.06630106836802462,-0.011206282814579988,0.21645973515704023,0.36,0.45
CEBPE,IFNG,HT29,3766,0.010533297345894789,-0.04288859579922672,0.0019854766856670708,0.3645258884239467,0.37,0.52
CEBPE,IFNG,K562,3766,-0.015812922416781325,-0.018756898644486486,0.0009568559829811505,0.1917676702502139,0.42,0.47
CEBPE,IFNG,MCF7,3766,0.04254649213906591,0.03818100571839227,0.02192395469299103,-0.003050891004235461,0.42,0.47
PRDM1,IFNG,A549,3808,0.054140114650235084,0.058189089555430326,0.004353848813658016,0.018617015906128482,0.54,0.54
PRDM1,IFNG,BXPC3,3808,0.027062972125520512,-0.09350856657765981,0.04811556707176648,0.05215300684496604,0.49,0.51
PRDM1,IFNG,HAP1,3808,-0.004936738526938282,-0.16132396753885145,-0.035173934827938576,-0.1541393598715402,0.39,0.39
PRDM1,IFNG,HT29,3808,0.040901584426378805,-0.3223969360185837,0.02671375845931508,-0.3273595747756812,0.34,0.34
PRDM1,IFNG,K562,3808,-0.013727347738644221,0.14560223869218883,-0.018797968257699308,0.2898350488200501,0.65,0.67
PRDM1,IFNG,MCF7,3808,-0.02675864366217785,-0.09191497259318052,-0.0031127038920144424,-0.08828010703416778,0.44,0.43
PARP12,IFNG,A549,3711,0.018272718050526878,-0.28152794833011346,0.015494389753556938,-0.24592117061396251,0.35,0.35
PARP12,IFNG,BXPC3,3711,0.040240031965546735,0.24705092893640654,0.021643297386585745,0.03893862860014786,0.69,0.66
PARP12,IFNG,HAP1,3711,-0.010907898301394872,0.24753630178863117,-0.013795233982261613,0.24585678991698642,0.69,0.67
PARP12,IFNG,HT29,3711,-0.001494839831744787,0.015752764422205905,0.04783304827051256,0.0544940677346127,0.52,0.53
PARP12,IFNG,K562,3711,-0.040489746791747404,0.20147118049120322,-0.03695738883916821,0.2489685767285977,0.64,0.62
PARP12,IFNG,MCF7,3711,0.049869072856506234,-0.057896114046398446,0.016986760089509337,-0.07901305654046668,0.46,0.43
RAD51,INS,A549,4009,-0.02371489156152016,0.1467422690927689,0.05651306147167203,0.1723898523573691,0.62,0.63
RAD51,INS,BXPC3,3999,-0.04689128739724991,0.5530395636021235,-0.03817803984854985,0.5804811475417363,0.75,0.75
RAD51,INS,HAP1,3999,-0.010548793641723266,0.7151166288822368,0.0323963025660823,0.7419082889914623,0.85,0.84
RAD51,INS,HT29,3999,-0.024533100882489736,0.642428080988412,0.009468233074161057,0.6720665747033845,0.78,0.76
RAD51,INS,K562,4000,-0.023663221943786998,0.42599954914360505,0.026811813839707634,0.4458920147388052,0.7,0.7
RAD51,INS,MCF7,4003,-0.02376195107976579,0.7701220629898404,-0.00014287186908583008,0.8985569645643668,0.97,0.97
POLR2L,INS,A549,3901,-0.02169722507352373,0.3395282999380001,-0.004034216064845715,0.6565946719150277,0.7,0.77
POLR2L,INS,BXPC3,3897,0.06966671907605371,0.3787057511995512,0.09103672905469601,0.840855475571236,0.61,0.95
POLR2L,INS,HAP1,3900,-0.003255251566538938,0.25304040888781015,0.01820723181725062,0.7442189127324372,0.5,0.85
POLR2L,INS,HT29,3897,0.056993443813129055,0.36779131401397075,0.0297194681034818,0.5762206692621359,0.68,0.78
POLR2L,INS,K562,3898,0.017305186492113236,0.36740030269014073,0.044355968455892514,0.7469605233605533,0.62,0.87
POLR2L,INS,MCF7,3897,-0.0059184959037115415,-0.7165548023789086,0.0013480369389647466,-0.7291945690894092,0.11,0.11
XBP1,INS,A549,3794,-0.011505502305294566,0.045862666089423985,0.011509204389343126,-0.08441778697415261,0.54,0.43
XBP1,INS,BXPC3,3789,0.0009341151036073029,0.14049392333765182,0.04126085448946554,-0.22988341222900532,0.61,0.4
XBP1,INS,HAP1,3789,0.04692554176396486,0.1358678726753509,-0.019299066545692217,-0.16886858568326737,0.62,0.36
XBP1,INS,HT29,3790,0.03159093271482833,0.11952331648131603,0.040301204327413326,-0.14614517035327335,0.59,0.42
XBP1,INS,K562,3789,0.019150233148463258,0.1392553990055244,0.005032703851617226,-0.2106067889001147,0.55,0.42
XBP1,INS,MCF7,3789,-0.009048145192858188,0.2570586470820979,-0.07341733846584564,-0.7056060601713747,0.76,0.15
TTF1,INS,A549,3744,-0.03440956195256067,-0.05368736498439309,-0.014085676315695746,-0.07438824807921064,0.46,0.51
TTF1,INS,BXPC3,3744,-0.02850937925786224,-0.22901867826594652,-0.05842377005164895,-0.4336874003092231,0.34,0.3
TTF1,INS,HAP1,3744,-0.0021603423830009547,-0.19105084111292994,-0.028656338058686052,0.7578164496368721,0.35,0.85
TTF1,INS,HT29,3744,-0.024272612138774123,-0.025215976678491098,0.018186776315401106,0.5626167264881842,0.47,0.74
TTF1,INS,K562,3744,-0.05130015647722637,-0.02228791432757409,0.0527769651806367,0.21915394343036448,0.46,0.49
TTF1,INS,MCF7,3744,-0.05602739428366356,-0.3025287783544361,-0.12037568595794008,-0.5869865520303428,0.28,0.2
IKBKB,INS,A549,3699,-0.0435743876280207,-0.08762423770072678,0.009955609134910944,-0.07184834566810584,0.52,0.53
IKBKB,INS,BXPC3,3699,0.035050932153473456,0.30304152358155223,0.014687446857275351,0.429773186125137,0.64,0.66
IKBKB,INS,HAP1,3699,0.04593672743720351,0.4138321539369944,0.004733780312048489,0.6972011741083668,0.83,0.87
IKBKB,INS,HT29,3699,0.015092305620624186,0.22173174563380316,-0.007725628133406401,0.3051668583372994,0.67,0.69
IKBKB,INS,K562,3699,-0.0011152366114256468,0.3388091418510036,-0.06341563026966308,0.7078424268904838,0.72,0.8
IKBKB,INS,MCF7,3699,-0.025712592221019667,-0.15641580809872638,0.059723526739329194,-0.16267203921019938,0.41,0.41
IRS2,INS,A549,3858,0.01698325062343007,0.6797607655291964,-0.00695076885030396,0.8712866637794675,0.92,0.92
IRS2,INS,BXPC3,3858,-0.01761503632359496,-0.4811045483734203,0.07338855447760445,-0.4671861600872835,0.25,0.25
IRS2,INS,HAP1,3858,-0.0009244470336325854,0.739688597618002,0.010870102452527832,0.8133978281839572,0.9,0.9
IRS2,INS,HT29,3858,0.05651726655123895,0.7514942809528428,-0.005213977866168415,0.8065575343000715,0.94,0.94
IRS2,INS,K562,3858,-0.009574067658651786,0.7114037881864564,0.022238488423294824,0.837669078630723,0.96,0.96
IRS2,INS,MCF7,3858,0.006226885280131925,-0.6365506179949757,-0.06258242268239878,-0.6696447566100093,0.17,0.17
TSC2,INS,A549,3955,0.12458642586040786,0.7678529577121227,0.03526031641994188,0.7657103026535791,0.98,0.97
TSC2,INS,BXPC3,3955,0.15524333298541204,0.7033139857186691,0.06515130220407939,0.6910690372997412,0.89,0.89
TSC2,INS,HAP1,3955,0.14203339674706075,0.7962595046862174,-0.03511072543986884,0.7546030026486454,0.93,0.92
TSC2,INS,HT29,3955,0.2627003693051626,0.8501548548328464,0.11107634042498173,0.8324310169378852,0.98,0.97
TSC2,INS,K562,3955,0.18442289464794756,0.8281971118158552,0.0012502797772446096,0.8168128852297126,0.94,0.94
TSC2,INS,MCF7,3955,0.08981230681194868,0.2229652831958951,0.05923096015117459,0.21306161850801306,0.7,0.7
MTOR,INS,A549,3858,0.03812141825647778,0.02936537599070144,0.018875252583841578,0.01255340979069214,0.57,0.55
MTOR,INS,BXPC3,3858,0.11704088398839023,0.5225771290502118,0.08646858711151018,0.7950906353188467,0.87,0.97
MTOR,INS,HAP1,3859,0.032914195275391696,0.19924128833337512,-0.012595699306537976,0.8588234605176126,0.61,0.95
MTOR,INS,HT29,3858,0.07456671483853688,0.23749984100249427,0.023171255234088847,0.24501536685979564,0.63,0.63
MTOR,INS,K562,3858,0.048265322278672564,-0.6094108085965816,0.033641155947609726,-0.6273106235470475,0.23,0.23
MTOR,INS,MCF7,3859,0.05560857649930583,0.4420708727443437,0.028915256435208397,0.5517091054202751,0.73,0.76
IGF2,INS,A549,3929,0.02897088603225051,0.8090002369945699,0.011098911322794882,0.8641821265864589,0.98,0.99
IGF2,INS,BXPC3,3928,0.09022101407120664,-0.19772522909128748,-0.024327656230935087,-0.23143464919033574,0.45,0.45
IGF2,INS,HAP1,3928,0.08569969440734987,0.8222330689552251,-0.017607983393382484,0.8139289090881338,0.99,0.99
IGF2,INS,HT29,3928,0.04160517519575438,0.8150155033747882,0.040761055126154445,0.8375914584092684,0.95,0.95
IGF2,INS,K562,3928,0.06828031478526632,0.8250566458399295,-0.04184981558818209,0.8618054776548091,1.0,1.0
IGF2,INS,MCF7,3928,0.027500140970097967,-0.2935363941223751,-0.008226974037213895,-0.30722072081343005,0.46,0.46
SHC1,INS,A549,3714,-0.035708571565878006,0.24759669052326377,-0.07567410520769198,0.2883365723812399,0.65,0.65
SHC1,INS,BXPC3,3713,-0.004921265894771891,0.027713338523453965,-0.02548344491798041,0.028083197953342392,0.46,0.46
SHC1,INS,HAP1,3713,0.0049164465798455705,0.5763104624520142,0.04374875653788442,0.8342533730602307,0.9,0.91
SHC1,INS,HT29,3713,0.019668111245976474,0.4827234848835288,0.040390663127359575,0.5839440264663336,0.76,0.76
SHC1,INS,K562,3713,-0.0011006947829247187,0.4613604652890841,-0.0011112993899731294,0.566938866783297,0.74,0.74
SHC1,INS,MCF7,3713,-0.022088897888376254,0.15241774936838484,0.07771099905554892,0.21346400119486172,0.53,0.53
POLR2G,INS,A549,3938,-0.009753616201453798,-0.02620785626132047,-0.0120258543653106,-0.055767031543917475,0.49,0.5
POLR2G,INS,BXPC3,3923,0.004789161623794842,-0.012709536385201269,0.12487176359224397,0.799772219150071,0.32,0.88
POLR2G,INS,HAP1,3926,0.00903365614172405,0.04511732156545196,-0.04506631379545266,0.16481075538094525,0.49,0.6
POLR2G,INS,HT29,3925,0.00627170344119624,0.028421584949088603,0.021657819206177695,0.09455523122410861,0.47,0.54
POLR2G,INS,K562,3926,-0.0105170066873637,0.03725877906603406,-0.045726415777826844,0.21155945825173242,0.48,0.61
POLR2G,INS,MCF7,3923,0.01191003344214781,-0.1546230825236249,0.014445624037789437,-0.3202999898259886,0.46,0.37
CHUK,INS,A549,3694,0.07474714734324268,0.18363269290531367,0.06822787845717367,0.18082131092973328,0.64,0.64
CHUK,INS,BXPC3,3694,0.03997654946184784,0.22150412688603696,0.00025135272920453545,0.224038778474045,0.64,0.64
CHUK,INS,HAP1,3694,-0.007355624730691631,0.6803825016963477,0.007811985719620753,0.8168241503076381,0.93,0.94
CHUK,INS,HT29,3694,0.06515308411371708,0.5748413281667374,0.0684151548969509,0.6390232881915866,0.84,0.84
CHUK,INS,K562,3694,0.03887257124327946,0.2745099259585374,0.06505502516917021,0.3009364118243525,0.62,0.63
CHUK,INS,MCF7,3694,0.017826854537359497,0.6228958911350669,-0.011573381454232824,0.795773822363769,0.85,0.84
FOXO1,INS,A549,3926,-0.0036753645381677755,0.8150010457936322,0.06929330603731,0.8640232304700473,0.97,0.97
FOXO1,INS,BXPC3,3926,-0.02422997931075268,-0.5934801159369507,-0.04754342396477827,-0.5960165683567112,0.23,0.23
FOXO1,INS,HAP1,3926,0.027066259416222385,0.8302365145049005,0.025229143434445062,0.8298920444531357,0.95,0.95
FOXO1,INS,HT29,3926,0.015050575883477866,0.8414480163033222,0.03102350986815751,0.859625463354027,1.0,1.0
FOXO1,INS,K562,3926,0.01843252797683393,0.8246674361889041,-0.06524811932497944,0.834795262752655,0.96,0.96
FOXO1,INS,MCF7,3926,-0.005346823055698716,0.39629525148515066,0.05065806924870697,0.4158820345769263,0.58,0.58
IRS4,INS,A549,3695,0.04818975095829884,0.5399103290336514,0.04172951321714256,0.5879056022793567,0.8,0.8
IRS4,INS,BXPC3,3694,0.025804387062310984,0.10486158863863068,0.02020775231049977,0.10619869994990545,0.54,0.56
IRS4,INS,HAP1,3694,0.06843744138368583,0.7071843381613646,-0.010487219707269695,0.7604706894666514,0.89,0.89
IRS4,INS,HT29,3694,0.07234303209890887,0.669559938713995,0.024043890737512192,0.7242127282164975,0.88,0.87
IRS4,INS,K562,3694,0.05117540909172463,0.5841553447270965,-0.008969949709523424,0.6237197647774089,0.81,0.82
IRS4,INS,MCF7,3694,0.0517882759704526,0.5840218061385803,0.04620154616065235,0.6479054925566449,0.79,0.78
SGK1,INS,A549,3956,0.01661617643377883,0.8235501548555078,-0.007683994502945674,0.8267849593233457,0.93,0.93
SGK1,INS,BXPC3,3956,0.013627756633955,0.8532337131554081,0.04334844278297188,0.8683233205835813,0.93,0.93
SGK1,INS,HAP1,3956,0.021359996036201465,0.608594718373398,-0.0028829819256749336,0.5836088032652222,0.78,0.78
SGK1,INS,HT29,3956,0.010897751636161345,0.6465701740771868,0.02408539395329733,0.64270386131904,0.83,0.83
SGK1,INS,K562,3956,0.023473510785411992,0.7790562642935283,-0.03465479927177443,0.7569473452591676,0.91,0.91
SGK1,INS,MCF7,3956,0.06721873187474692,0.8097896735424474,0.024789776111136703,0.8096088543005446,0.93,0.93
PTEN,INS,A549,3951,0.012999529114947297,0.748915564881175,0.0035377580678963455,0.7999040359528842,0.96,0.96
