held_out,target,pds_raw,pds_zk64,gain_zk64,predictor_sources,predictor_cells,predictor_max_abs_z
orion_hek293t,ZNF526,0.3212996389891697,1.0,0.6787003610108303,2,1179.0,17.31814193725586
orion_hek293t,ZNF530,0.3862815884476535,0.3790613718411552,-0.0072202166064982976,2,2034.0,7.111605644226074
orion_hek293t,ZNF543,0.37545126353790614,0.4296028880866426,0.054151624548736454,2,1536.0,7.597532272338867
orion_hek293t,ZNF627,0.5018050541516246,0.2743682310469314,-0.22743682310469315,2,3367.0,6.542346954345703
orion_hek293t,ZNF628,0.7003610108303249,0.848375451263538,0.1480144404332131,2,755.0,7.239253044128418
orion_hek293t,ZNF641,0.3862815884476535,0.26714801444043323,-0.11913357400722024,2,2329.0,6.36869478225708
orion_hek293t,ZNF670,0.6787003610108303,0.7256317689530686,0.04693140794223827,2,1045.0,4.317852973937988
orion_hek293t,ZNF714,0.7581227436823105,0.7617328519855595,0.0036101083032490378,2,1882.0,5.483829975128174
orion_hek293t,ZNF740,0.6714801444043321,0.8664259927797834,0.19494584837545126,2,1195.0,5.671876430511475
orion_hek293t,ZNF768,0.02166064981949456,0.6028880866425993,0.5812274368231047,2,762.0,4.34839391708374
orion_hek293t,ZNF777,0.8050541516245487,0.8158844765342961,0.010830324909747335,2,1872.0,4.866711139678955
orion_hek293t,ZNF783,0.3249097472924187,0.29241877256317694,-0.032490974729241784,2,2040.0,5.0367021560668945
orion_hek293t,ZNF784,0.39350180505415167,0.7581227436823105,0.3646209386281588,2,3101.0,9.968551635742188
orion_hek293t,ZNF786,0.49097472924187724,0.5595667870036101,0.06859205776173283,2,1232.0,12.865351676940918
orion_hek293t,ZNF821,0.9855595667870036,1.0,0.014440433212996373,2,1209.0,6.195401668548584
