held_out,shape,arm,target,pds,reach,has_neighbour_5kb
cd4_mix,t16,base,PHF23,1.0,0.003915426781519186,True
cd4_mix,t16,base,PHF8,1.0,0.0,False
cd4_mix,t16,base,PI4KB,0.8694158075601375,0.0,False
cd4_mix,t16,base,PIM2,0.5395189003436427,0.0014947683109118087,False
cd4_mix,t16,base,PIN1,0.8419243986254296,0.0,False
cd4_mix,t16,base,PINK1,0.9312714776632303,0.002183406113537118,False
cd4_mix,t16,base,PKN3,0.6082474226804124,0.0023880597014925373,False
cd4_mix,t16,base,PLAGL2,0.5395189003436427,0.002008032128514056,True
cd4_mix,t16,base,PLCG1,0.48797250859106533,0.0005439216752787598,False
cd4_mix,t16,base,PNP,0.6804123711340206,0.0,True
cd4_mix,t16,base,POLD4,0.302405498281787,0.0,False
cd4_mix,t16,base,POR,0.7560137457044673,0.022641509433962263,False
cd4_mix,t16,base,PPIF,0.3436426116838488,0.0,False
cd4_mix,t16,base,PPIP5K2,0.04810996563573888,0.000994530084535057,True
cd4_mix,t16,base,PQBP1,1.0,0.004291845493562232,False
cd4_mix,t16,base,PRDX3,0.697594501718213,0.0005370569280343716,False
cd4_mix,t16,base,PRKAB2,0.8797250859106529,0.00205761316872428,False
cd4_mix,t16,base,PRKACA,0.2852233676975945,0.0,False
cd4_mix,t16,base,PRMT2,0.45704467353951894,0.002652519893899204,False
cd4_mix,t16,base,PRMT6,0.9759450171821306,0.0,False
cd4_mix,t16,base,PRMT7,0.70446735395189,0.013333333333333334,True
cd4_mix,t16,base,PRNP,0.30584192439862545,0.0,False
cd4_mix,t16,base,PSKH1,0.0068728522336769515,0.0,False
cd4_mix,t16,base,PSMB9,0.19587628865979378,0.0,True
cd4_mix,t16,base,PTMS,0.8762886597938144,0.001579778830963665,True
cd4_mix,t16,base,PTOV1,0.16151202749140892,0.0,False
cd4_mix,t16,base,PYCR1,0.12371134020618557,0.01702127659574468,True
cd4_mix,t16,base,R3HCC1L,0.9965635738831615,0.0,False
cd4_mix,t16,base,RAB11FIP5,0.8625429553264605,0.0,False
cd4_mix,t16,base,RAB5A,0.9415807560137457,0.0036968576709796672,True
cd4_mix,t16,base,RABEP2,0.061855670103092786,0.0,True
cd4_mix,t16,base,RBM18,1.0,0.0034482758620689655,True
cd4_mix,t16,base,RBM26,1.0,0.007075471698113208,False
cd4_mix,t16,base,RBM4B,0.3745704467353952,0.008097165991902834,False
cd4_mix,t16,base,RBM5,0.993127147766323,0.0008340283569641367,False
cd4_mix,t16,base,RC3H2,0.8041237113402062,0.002331002331002331,False
cd4_mix,t16,base,REV1,0.0893470790378007,0.0031746031746031746,False
cd4_mix,t16,base,RFK,0.7353951890034365,0.009615384615384616,False
cd4_mix,t16,base,RNF10,0.38144329896907214,0.00821917808219178,True
cd4_mix,t16,base,RNF141,0.46735395189003437,0.0,False
cd4_mix,t16,base,RNF2,0.9828178694158075,0.0055658627087198514,False
cd4_mix,t16,base,RSRC1,0.9037800687285223,0.0,True
cd4_mix,t16,base,S100A11,0.6013745704467354,0.0022675736961451248,False
cd4_mix,t16,base,SAP30L,0.8006872852233677,0.0035335689045936395,False
cd4_mix,t16,base,SCAF8,1.0,0.015056461731493099,False
cd4_mix,t16,base,SEMA4F,0.6597938144329897,0.0,False
cd4_mix,t16,base,SFXN4,0.49828178694158076,0.0,False
cd4_mix,t16,base,SH2D3A,0.24742268041237114,0.0,True
cd4_mix,t16,base,SHPRH,0.37800687285223367,0.0,False
cd4_mix,t16,base,SIN3B,1.0,0.0,False
cd4_mix,t16,base,SLC25A13,0.865979381443299,0.020833333333333332,False
cd4_mix,t16,base,SLC39A1,0.5326460481099656,0.0,True
cd4_mix,t16,base,SLC44A1,0.7594501718213058,0.003703703703703704,False
cd4_mix,t16,base,SLIRP,0.8213058419243986,0.006147540983606557,True
cd4_mix,t16,base,SMARCA5,1.0,0.0004391743522178305,False
cd4_mix,t16,base,SMARCC2,0.33333333333333337,0.002583979328165375,False
cd4_mix,t16,base,SMYD2,0.5085910652920962,0.0,False
cd4_mix,t16,base,SND1,0.35051546391752575,0.0008532423208191126,False
cd4_mix,t16,base,SNN,0.3264604810996563,0.0,False
cd4_mix,t16,base,SNRK,0.5567010309278351,0.0008561643835616438,False
cd4_mix,t16,base,SNX4,0.3470790378006873,0.0028846153846153848,False
cd4_mix,t16,base,SOCS5,0.9759450171821306,0.007547169811320755,False
cd4_mix,t16,base,SRSF5,0.9209621993127148,0.0,False
cd4_mix,t16,base,SSR4,1.0,0.0007451564828614009,True
cd4_mix,t16,base,STAT6,0.24742268041237114,0.002599090318388564,True
cd4_mix,t16,base,STK3,0.9965635738831615,0.07194244604316546,True
cd4_mix,t16,base,STT3A,0.718213058419244,0.0,True
cd4_mix,t16,base,SUPT7L,0.9965635738831615,0.00018604651162790697,True
cd4_mix,t16,base,SYVN1,0.9965635738831615,0.0106951871657754,False
cd4_mix,t16,base,TAF15,0.6563573883161512,0.0,False
cd4_mix,t16,base,TAF4,1.0,0.0835509138381201,False
cd4_mix,t16,base,TARBP2,0.17182130584192434,0.0033519553072625698,True
cd4_mix,t16,base,TBC1D13,0.7147766323024055,0.004056795131845842,False
cd4_mix,t16,base,TBC1D19,0.5463917525773196,0.02976190476190476,False
cd4_mix,t16,base,TBCK,0.9484536082474226,0.002288329519450801,True
cd4_mix,t16,base,TDRD7,0.21649484536082475,0.0,False
cd4_mix,t16,base,TEAD4,0.865979381443299,0.0,False
cd4_mix,t16,base,TESK2,0.8487972508591065,0.0,False
cd4_mix,t16,base,TEX2,0.9312714776632303,0.0018744142455482662,False
cd4_mix,t16,base,TFCP2,0.7560137457044673,0.0,False
cd4_mix,t16,base,THAP3,0.9450171821305842,0.0,False
cd4_mix,t16,base,THAP7,0.9621993127147767,0.002785515320334262,False
cd4_mix,t16,base,TIMM17B,0.9759450171821306,0.024714828897338403,False
cd4_mix,t16,base,TIMM50,0.9656357388316151,0.0,False
cd4_mix,t16,base,TMCO6,0.4776632302405498,0.0,False
cd4_mix,t16,base,TMED3,0.6391752577319587,0.00404040404040404,False
cd4_mix,t16,base,TMEM104,0.9725085910652921,0.003205128205128205,True
cd4_mix,t16,base,TMEM147,0.9587628865979382,0.0016038492381716118,False
cd4_mix,t16,base,TMEM186,0.9518900343642611,0.0,False
cd4_mix,t16,base,TMEM209,0.8178694158075601,0.0,True
cd4_mix,t16,base,TMEM41B,0.6494845360824743,0.0,False
cd4_mix,t16,base,TMEM79,1.0,0.0008741258741258741,True
cd4_mix,t16,base,TMF1,0.6460481099656357,0.004602991944764097,False
cd4_mix,t16,base,TRAPPC6A,0.8006872852233677,0.0019083969465648854,False
cd4_mix,t16,base,TRIB3,0.5395189003436427,0.0,False
cd4_mix,t16,base,TRIM35,0.5841924398625429,0.016194331983805668,True
cd4_mix,t16,base,TRIP4,0.5051546391752577,0.002512562814070352,True
cd4_mix,t16,base,TRMT1,0.16151202749140892,0.006896551724137931,True
cd4_mix,t16,base,TRPC4AP,0.7250859106529209,0.002304147465437788,False
cd4_mix,t16,base,TTBK2,0.16151202749140892,0.0012594458438287153,False
cd4_mix,t16,base,TWF2,0.19931271477663226,0.0,True
cd4_mix,t16,base,TXNDC16,0.6357388316151202,0.010309278350515464,True
cd4_mix,t16,base,UNK,0.2680412371134021,0.007444168734491315,True
cd4_mix,t16,base,UPF3B,0.9965635738831615,0.07142857142857142,False
cd4_mix,t16,base,UROS,0.7835051546391752,0.0,True
cd4_mix,t16,base,USP28,0.5429553264604812,0.0003176620076238882,False
cd4_mix,t16,base,VAPB,0.7731958762886598,0.007462686567164179,False
cd4_mix,t16,base,VIM,0.1924398625429553,0.00015943877551020407,False
cd4_mix,t16,base,WBP4,0.9862542955326461,0.0015822784810126582,True
cd4_mix,t16,base,YIPF6,0.8831615120274914,0.005305039787798408,False
cd4_mix,t16,base,ZBTB34,0.3161512027491409,0.005917159763313609,False
cd4_mix,t16,base,ZBTB41,0.33333333333333337,0.0018587360594795538,False
cd4_mix,t16,base,ZBTB48,1.0,0.0,False
cd4_mix,t16,base,ZC2HC1A,0.5360824742268041,0.0,False
cd4_mix,t16,base,ZC3HAV1,0.9381443298969072,0.0040650406504065045,True
cd4_mix,t16,base,ZDHHC12,0.05841924398625431,0.007326007326007326,False
cd4_mix,t16,base,ZDHHC4,0.8556701030927836,0.01568627450980392,False
cd4_mix,t16,base,ZFP62,0.5429553264604812,0.003134796238244514,False
cd4_mix,t16,base,ZHX3,0.2714776632302406,0.0,False
cd4_mix,t16,base,ZKSCAN1,0.32302405498281783,0.0016611295681063123,False
cd4_mix,t16,base,ZKSCAN2,0.36426116838487976,0.0,False
cd4_mix,t16,base,ZKSCAN3,0.6426116838487972,0.013333333333333334,False
cd4_mix,t16,base,ZNF16,0.845360824742268,0.0010706638115631692,False
cd4_mix,t16,base,ZNF174,0.979381443298969,0.0017985611510791368,True
cd4_mix,t16,base,ZNF219,0.2714776632302406,0.0,False
cd4_mix,t16,base,ZNF22,0.45704467353951894,0.0,False
cd4_mix,t16,base,ZNF25,0.23367697594501713,0.0,False
cd4_mix,t16,base,ZNF251,0.32302405498281783,0.0,False
cd4_mix,t16,base,ZNF280C,0.8178694158075601,0.0013774104683195593,False
cd4_mix,t16,base,ZNF282,0.19587628865979378,0.0,False
cd4_mix,t16,base,ZNF32,0.1649484536082474,0.0,False
cd4_mix,t16,base,ZNF324,0.5085910652920962,0.004807692307692308,False
cd4_mix,t16,base,ZNF397,0.8831615120274914,0.03006012024048096,False
cd4_mix,t16,base,ZNF410,0.9518900343642611,0.002888086642599278,False
cd4_mix,t16,base,ZNF444,0.6151202749140894,0.0,False
cd4_mix,t16,base,ZNF462,0.9690721649484536,0.004651162790697674,False
cd4_mix,t16,base,ZNF496,0.06872852233676974,0.0,True
cd4_mix,t16,base,ZNF507,1.0,0.0013157894736842105,False
cd4_mix,t16,base,ZNF514,0.5979381443298969,0.0,True
cd4_mix,t16,base,ZNF526,0.3539518900343642,0.004746835443037975,True
cd4_mix,t16,base,ZNF530,0.9484536082474226,0.006880733944954129,False
cd4_mix,t16,base,ZNF543,0.9003436426116839,0.0,False
cd4_mix,t16,base,ZNF627,0.7525773195876289,0.006201550387596899,True
cd4_mix,t16,base,ZNF628,0.8694158075601375,0.0,False
cd4_mix,t16,base,ZNF641,0.2955326460481099,0.00035855145213338117,False
cd4_mix,t16,base,ZNF670,0.28865979381443296,0.0,False
cd4_mix,t16,base,ZNF714,0.7697594501718213,0.017811704834605598,False
cd4_mix,t16,base,ZNF740,0.4329896907216495,0.0,True
cd4_mix,t16,base,ZNF768,0.39518900343642616,0.0,False
cd4_mix,t16,base,ZNF777,0.865979381443299,0.0,False
cd4_mix,t16,base,ZNF783,0.2680412371134021,0.0,False
cd4_mix,t16,base,ZNF784,0.3917525773195877,0.004301075268817204,True
cd4_mix,t16,base,ZNF786,0.4192439862542955,0.0,False
cd4_mix,t16,base,ZNF821,0.979381443298969,0.009259259259259259,False
cd4_mix,t16,base,ZRANB3,0.8969072164948454,0.013513513513513514,True
cd4_mix,t16,cis_replace_5kb,ACLY,1.0,0.0005405405405405405,True
cd4_mix,t16,cis_replace_5kb,ADNP,1.0,0.0009263547938860583,False
cd4_mix,t16,cis_replace_5kb,AGO1,0.2680412371134021,0.0,False
cd4_mix,t16,cis_replace_5kb,AKAP1,0.6494845360824743,0.0024429967426710096,False
cd4_mix,t16,cis_replace_5kb,AKIRIN1,0.570446735395189,0.0,False
cd4_mix,t16,cis_replace_5kb,AKT2,1.0,0.0137524557956778,False
cd4_mix,t16,cis_replace_5kb,ALG12,0.8213058419243986,0.003115264797507788,True
cd4_mix,t16,cis_replace_5kb,ANKRD52,0.24398625429553267,0.0,False
cd4_mix,t16,cis_replace_5kb,ANKZF1,1.0,0.0020161290322580645,True
cd4_mix,t16,cis_replace_5kb,ANP32B,0.7147766323024055,0.001941747572815534,False
cd4_mix,t16,cis_replace_5kb,AP2A2,0.5326460481099656,0.0,False
cd4_mix,t16,cis_replace_5kb,API5,0.979381443298969,0.00202020202020202,False
cd4_mix,t16,cis_replace_5kb,ARL14EP,0.5532646048109966,0.0026666666666666666,False
cd4_mix,t16,cis_replace_5kb,ASCC2,0.45704467353951894,0.0,False
cd4_mix,t16,cis_replace_5kb,BCKDK,0.3264604810996563,0.0012610340479192938,False
cd4_mix,t16,cis_replace_5kb,BCL6,0.9690721649484536,0.0048638132295719845,False
cd4_mix,t16,cis_replace_5kb,BCL7C,0.9072164948453608,0.0038022813688212928,True
cd4_mix,t16,cis_replace_5kb,BRD1,0.35051546391752575,0.0,False
cd4_mix,t16,cis_replace_5kb,BRPF1,1.0,0.0015151515151515152,False
cd4_mix,t16,cis_replace_5kb,CAND1,0.9106529209621993,0.0,False
cd4_mix,t16,cis_replace_5kb,CAPRIN2,0.8865979381443299,0.008771929824561403,False
cd4_mix,t16,cis_replace_5kb,CARM1,1.0,0.0,False
cd4_mix,t16,cis_replace_5kb,CAT,0.429553264604811,0.0,False
cd4_mix,t16,cis_replace_5kb,CCDC112,0.24398625429553267,0.0,False
cd4_mix,t16,cis_replace_5kb,CDK8,0.8900343642611683,0.0012690355329949238,False
cd4_mix,t16,cis_replace_5kb,CHD3,0.6907216494845361,0.0033444816053511705,True
cd4_mix,t16,cis_replace_5kb,CHD6,0.7285223367697595,0.0,False
cd4_mix,t16,cis_replace_5kb,CHKB,0.0034364261168384758,0.0,True
cd4_mix,t16,cis_replace_5kb,CLCN6,0.4501718213058419,0.0035714285714285713,True
cd4_mix,t16,cis_replace_5kb,COIL,0.9106529209621993,0.0,False
cd4_mix,t16,cis_replace_5kb,COMMD8,0.563573883161512,0.0,False
cd4_mix,t16,cis_replace_5kb,COQ10B,0.4226804123711341,0.0,False
cd4_mix,t16,cis_replace_5kb,CSNK2A1,1.0,0.0011185682326621924,False
cd4_mix,t16,cis_replace_5kb,CYTH2,0.9450171821305842,0.0,False
cd4_mix,t16,cis_replace_5kb,DBF4B,0.7869415807560137,0.0014749262536873156,False
cd4_mix,t16,cis_replace_5kb,DBN1,0.8419243986254296,0.004021447721179625,False
cd4_mix,t16,cis_replace_5kb,DCAF16,0.18900343642611683,0.0025188916876574307,True
cd4_mix,t16,cis_replace_5kb,DCP2,1.0,0.0011148272017837235,False
cd4_mix,t16,cis_replace_5kb,DDHD1,0.9587628865979382,0.0,False
cd4_mix,t16,cis_replace_5kb,DEAF1,0.7628865979381443,0.0,False
cd4_mix,t16,cis_replace_5kb,DEK,0.33676975945017185,0.0008424599831508003,False
cd4_mix,t16,cis_replace_5kb,DHRS1,0.9896907216494846,0.002386634844868735,True
cd4_mix,t16,cis_replace_5kb,DHX35,0.9243986254295533,0.017595307917888565,False
cd4_mix,t16,cis_replace_5kb,DLAT,0.19931271477663226,0.0,False
cd4_mix,t16,cis_replace_5kb,DMTF1,0.993127147766323,0.00186219739292365,False
cd4_mix,t16,cis_replace_5kb,DNTTIP1,1.0,0.0,True
cd4_mix,t16,cis_replace_5kb,DRG2,0.9725085910652921,0.0009699321047526673,False
cd4_mix,t16,cis_replace_5kb,DTNBP1,0.18213058419243988,0.0024330900243309003,False
cd4_mix,t16,cis_replace_5kb,DVL3,0.3573883161512027,0.0,False
cd4_mix,t16,cis_replace_5kb,E2F1,0.9759450171821306,0.0,False
cd4_mix,t16,cis_replace_5kb,E2F4,0.6941580756013745,0.00411522633744856,True
cd4_mix,t16,cis_replace_5kb,EAPP,0.1924398625429553,0.0,False
cd4_mix,t16,cis_replace_5kb,ELK1,0.40893470790378006,0.0,False
cd4_mix,t16,cis_replace_5kb,EPC2,0.8247422680412371,0.0,False
cd4_mix,t16,cis_replace_5kb,EPM2AIP1,0.3711340206185567,0.0,True
cd4_mix,t16,cis_replace_5kb,EZH2,0.993127147766323,0.0,False
cd4_mix,t16,cis_replace_5kb,FAM120A,0.845360824742268,0.0,True
cd4_mix,t16,cis_replace_5kb,FCGRT,0.2405498281786942,0.0037313432835820895,False
cd4_mix,t16,cis_replace_5kb,FHL3,0.8762886597938144,0.0017123287671232876,True
cd4_mix,t16,cis_replace_5kb,FOXN2,1.0,0.043410852713178294,False
cd4_mix,t16,cis_replace_5kb,FOXO4,0.6357388316151202,0.011351909184726523,False
cd4_mix,t16,cis_replace_5kb,FUBP3,0.6563573883161512,0.004098360655737705,False
cd4_mix,t16,cis_replace_5kb,FXYD5,0.7010309278350515,0.0,False
cd4_mix,t16,cis_replace_5kb,GIGYF2,1.0,0.0006618133686300463,False
cd4_mix,t16,cis_replace_5kb,GLI3,0.6632302405498282,0.0,False
cd4_mix,t16,cis_replace_5kb,GLYR1,0.8144329896907216,0.00065359477124183,True
cd4_mix,t16,cis_replace_5kb,GMEB2,0.9347079037800687,0.0,False
cd4_mix,t16,cis_replace_5kb,GPATCH8,0.9587628865979382,0.00441696113074205,False
cd4_mix,t16,cis_replace_5kb,GRAMD1A,0.17182130584192434,0.0044444444444444444,False
cd4_mix,t16,cis_replace_5kb,GTF2IRD1,0.3470790378006873,0.002976190476190476,False
cd4_mix,t16,cis_replace_5kb,HDAC1,0.30584192439862545,0.0008216926869350862,False
cd4_mix,t16,cis_replace_5kb,HDAC8,0.5910652920962199,0.0,False
cd4_mix,t16,cis_replace_5kb,HEATR6,0.9965635738831615,0.0054446460980036296,False
cd4_mix,t16,cis_replace_5kb,HMGN3,0.3264604810996563,0.002688172043010753,False
cd4_mix,t16,cis_replace_5kb,HMGN4,0.281786941580756,0.0,False
cd4_mix,t16,cis_replace_5kb,HMGXB3,1.0,0.16877637130801687,True
cd4_mix,t16,cis_replace_5kb,HOMEZ,0.5120274914089347,0.0,True
cd4_mix,t16,cis_replace_5kb,HSBP1,0.8144329896907216,0.00299625468164794,False
cd4_mix,t16,cis_replace_5kb,HSP90AB1,0.4776632302405498,0.0,False
cd4_mix,t16,cis_replace_5kb,IFI27L2,0.9587628865979382,0.0033444816053511705,False
cd4_mix,t16,cis_replace_5kb,IFNAR2,0.8625429553264605,0.00199203187250996,False
cd4_mix,t16,cis_replace_5kb,IFNGR2,0.6460481099656357,0.0038560411311053984,False
cd4_mix,t16,cis_replace_5kb,IL10RB,0.9484536082474226,0.0,False
cd4_mix,t16,cis_replace_5kb,IREB2,0.6323024054982818,0.0,False
cd4_mix,t16,cis_replace_5kb,KDM5A,0.993127147766323,0.003992015968063872,True
cd4_mix,t16,cis_replace_5kb,KHDRBS1,0.979381443298969,0.0,False
cd4_mix,t16,cis_replace_5kb,KHSRP,0.9896907216494846,0.011527377521613832,False
cd4_mix,t16,cis_replace_5kb,KIF21B,0.8556701030927836,0.006060606060606061,False
cd4_mix,t16,cis_replace_5kb,KIF2A,0.5670103092783505,0.012121212121212121,False
cd4_mix,t16,cis_replace_5kb,KMT2A,0.9896907216494846,0.0,False
cd4_mix,t16,cis_replace_5kb,LDLR,0.7697594501718213,0.06593406593406594,False
cd4_mix,t16,cis_replace_5kb,LMAN1,0.12714776632302405,0.0,False
cd4_mix,t16,cis_replace_5kb,LMBRD2,0.5910652920962199,0.00597609561752988,True
cd4_mix,t16,cis_replace_5kb,LPCAT3,0.6529209621993127,0.002474226804123711,False
cd4_mix,t16,cis_replace_5kb,MAN2A1,0.19587628865979378,0.0,False
cd4_mix,t16,cis_replace_5kb,MAP2K2,0.6323024054982818,0.0007680491551459293,False
cd4_mix,t16,cis_replace_5kb,MAPK12,0.6872852233676976,0.0,False
cd4_mix,t16,cis_replace_5kb,MAPK7,0.6941580756013745,0.0032520325203252032,True
cd4_mix,t16,cis_replace_5kb,MARCKSL1,0.4742268041237113,0.0008488964346349745,False
cd4_mix,t16,cis_replace_5kb,MBD4,0.8281786941580755,0.002881844380403458,False
cd4_mix,t16,cis_replace_5kb,MED13,0.831615120274914,0.00041254125412541255,False
cd4_mix,t16,cis_replace_5kb,MED15,0.8384879725085911,0.0,True
cd4_mix,t16,cis_replace_5kb,MED25,0.9690721649484536,0.001076426264800861,True
cd4_mix,t16,cis_replace_5kb,MLKL,0.731958762886598,0.0008669267446900737,False
cd4_mix,t16,cis_replace_5kb,MLLT10,0.12714776632302405,0.0,True
cd4_mix,t16,cis_replace_5kb,MSANTD4,0.9553264604810997,0.01524390243902439,False
cd4_mix,t16,cis_replace_5kb,MSI2,0.70446735395189,0.0,False
cd4_mix,t16,cis_replace_5kb,MTA1,0.604810996563574,0.0,False
cd4_mix,t16,cis_replace_5kb,MTF1,1.0,0.009287925696594427,False
cd4_mix,t16,cis_replace_5kb,MTHFSD,0.9381443298969072,0.004454342984409799,False
cd4_mix,t16,cis_replace_5kb,MTM1,0.21993127147766323,0.0,False
cd4_mix,t16,cis_replace_5kb,MYD88,0.9003436426116839,0.003484320557491289,True
cd4_mix,t16,cis_replace_5kb,MYPOP,0.9415807560137457,0.003663003663003663,False
cd4_mix,t16,cis_replace_5kb,MYRF,0.9828178694158075,0.0007423904974016332,False
cd4_mix,t16,cis_replace_5kb,NABP2,0.993127147766323,0.003671071953010279,True
cd4_mix,t16,cis_replace_5kb,NAIF1,1.0,0.0007524454477050414,True
cd4_mix,t16,cis_replace_5kb,NCLN,0.8178694158075601,0.006072874493927126,False
cd4_mix,t16,cis_replace_5kb,NFE2L1,0.2542955326460481,0.0,False
cd4_mix,t16,cis_replace_5kb,NGLY1,1.0,0.0029411764705882353,False
cd4_mix,t16,cis_replace_5kb,NIPAL3,0.7628865979381443,0.004405286343612335,True
cd4_mix,t16,cis_replace_5kb,NIPSNAP3A,0.6563573883161512,0.004893964110929853,False
cd4_mix,t16,cis_replace_5kb,NT5DC1,0.7079037800687284,0.0020325203252032522,False
cd4_mix,t16,cis_replace_5kb,NUP37,0.9656357388316151,0.0,True
cd4_mix,t16,cis_replace_5kb,PAN2,1.0,0.002228826151560178,True
cd4_mix,t16,cis_replace_5kb,PAPOLA,0.831615120274914,0.001962708537782139,False
cd4_mix,t16,cis_replace_5kb,PARP3,1.0,0.0,True
cd4_mix,t16,cis_replace_5kb,PATL1,0.5910652920962199,0.0018018018018018018,False
cd4_mix,t16,cis_replace_5kb,PBLD,0.9965635738831615,0.0018587360594795538,True
cd4_mix,t16,cis_replace_5kb,PCGF1,1.0,0.00030759766225776686,False
cd4_mix,t16,cis_replace_5kb,PCGF6,1.0,0.06435643564356436,False
cd4_mix,t16,cis_replace_5kb,PDCD4,0.3883161512027491,0.0,False
cd4_mix,t16,cis_replace_5kb,PDE6D,0.8178694158075601,0.01532567049808429,True
cd4_mix,t16,cis_replace_5kb,PDK1,0.9656357388316151,0.0,False
cd4_mix,t16,cis_replace_5kb,PDK3,0.2714776632302406,0.0,False
cd4_mix,t16,cis_replace_5kb,PGLS,0.7835051546391752,0.0,False
cd4_mix,t16,cis_replace_5kb,PHF11,0.6082474226804124,0.0,False
cd4_mix,t16,cis_replace_5kb,PHF19,0.9862542955326461,0.0,False
cd4_mix,t16,cis_replace_5kb,PHF23,0.993127147766323,0.0031323414252153485,True
cd4_mix,t16,cis_replace_5kb,PHF8,1.0,0.0,False
cd4_mix,t16,cis_replace_5kb,PI4KB,0.8694158075601375,0.0,False
cd4_mix,t16,cis_replace_5kb,PIM2,0.5395189003436427,0.0014947683109118087,False
cd4_mix,t16,cis_replace_5kb,PIN1,0.8419243986254296,0.0,False
cd4_mix,t16,cis_replace_5kb,PINK1,0.9312714776632303,0.002183406113537118,False
cd4_mix,t16,cis_replace_5kb,PKN3,0.6082474226804124,0.0023880597014925373,False
cd4_mix,t16,cis_replace_5kb,PLAGL2,0.604810996563574,0.004016064257028112,True
cd4_mix,t16,cis_replace_5kb,PLCG1,0.48797250859106533,0.0005439216752787598,False
cd4_mix,t16,cis_replace_5kb,PNP,0.6804123711340206,0.0,True
cd4_mix,t16,cis_replace_5kb,POLD4,0.302405498281787,0.0,False
cd4_mix,t16,cis_replace_5kb,POR,0.7560137457044673,0.022641509433962263,False
cd4_mix,t16,cis_replace_5kb,PPIF,0.3436426116838488,0.0,False
cd4_mix,t16,cis_replace_5kb,PPIP5K2,0.04810996563573888,0.000994530084535057,True
cd4_mix,t16,cis_replace_5kb,PQBP1,1.0,0.004291845493562232,False
cd4_mix,t16,cis_replace_5kb,PRDX3,0.697594501718213,0.0005370569280343716,False
cd4_mix,t16,cis_replace_5kb,PRKAB2,0.8797250859106529,0.00205761316872428,False
cd4_mix,t16,cis_replace_5kb,PRKACA,0.2852233676975945,0.0,False
cd4_mix,t16,cis_replace_5kb,PRMT2,0.45704467353951894,0.002652519893899204,False
cd4_mix,t16,cis_replace_5kb,PRMT6,0.9759450171821306,0.0,False
cd4_mix,t16,cis_replace_5kb,PRMT7,0.70446735395189,0.013333333333333334,True
cd4_mix,t16,cis_replace_5kb,PRNP,0.30584192439862545,0.0,False
cd4_mix,t16,cis_replace_5kb,PSKH1,0.0068728522336769515,0.0,False
cd4_mix,t16,cis_replace_5kb,PSMB9,0.23711340206185572,0.0008368200836820083,True
cd4_mix,t16,cis_replace_5kb,PTMS,0.8762886597938144,0.001579778830963665,True
cd4_mix,t16,cis_replace_5kb,PTOV1,0.16151202749140892,0.0,False
cd4_mix,t16,cis_replace_5kb,PYCR1,0.12371134020618557,0.01702127659574468,True
cd4_mix,t16,cis_replace_5kb,R3HCC1L,0.9965635738831615,0.0,False
cd4_mix,t16,cis_replace_5kb,RAB11FIP5,0.8625429553264605,0.0,False
cd4_mix,t16,cis_replace_5kb,RAB5A,0.9415807560137457,0.0036968576709796672,True
cd4_mix,t16,cis_replace_5kb,RABEP2,0.061855670103092786,0.0,True
cd4_mix,t16,cis_replace_5kb,RBM18,1.0,0.0034482758620689655,True
cd4_mix,t16,cis_replace_5kb,RBM26,1.0,0.007075471698113208,False
cd4_mix,t16,cis_replace_5kb,RBM4B,0.3745704467353952,0.008097165991902834,False
